model_name,gnn_type,checkpoint,device,mode,episode_id,start_index,step,inference_time_s,inference_time_ms,control_interval_s,time_fraction_of_control_interval
gcn_run_2,gcn,results/models/IEEE33/gcn/run_2.pt,cpu,test,0,32064,58,0.004762741737067699,4.762741737067699,900.0,5.291935263408555e-06
gcn_run_2,gcn,results/models/IEEE33/gcn/run_2.pt,cpu,test,0,32064,59,0.00470082787796855,4.70082787796855,900.0,5.223142086631722e-06
gcn_run_2,gcn,results/models/IEEE33/gcn/run_2.pt,cpu,test,0,32064,60,0.004648703616112471,4.648703616112471,900.0,5.1652262401249674e-06
gcn_run_2,gcn,results/models/IEEE33/gcn/run_2.pt,cpu,test,0,32064,61,0.004647084046155214,4.647084046155214,900.0,5.163426717950238e-06
gcn_run_2,gcn,results/models/IEEE33/gcn/run_2.pt,cpu,test,0,32064,62,0.0044234381057322025,4.4234381057322025,900.0,4.914931228591336e-06
gcn_run_2,gcn,results/models/IEEE33/gcn/run_2.pt,cpu,test,0,32064,63,0.004731733817607164,4.731733817607164,900.0,5.257482019563516e-06
gcn_run_2,gcn,results/models/IEEE33/gcn/run_2.pt,cpu,test,0,32064,64,0.004610630217939615,4.610630217939615,900.0,5.1229224643773505e-06
gcn_run_2,gcn,results/models/IEEE33/gcn/run_2.pt,cpu,test,0,32064,65,0.0047583128325641155,4.7583128325641155,900.0,5.287014258404573e-06
gcn_run_2,gcn,results/models/IEEE33/gcn/run_2.pt,cpu,test,0,32064,66,0.0045855846256017685,4.5855846256017685,900.0,5.09509402844641e-06
gcn_run_2,gcn,results/models/IEEE33/gcn/run_2.pt,cpu,test,0,32064,67,0.004809306934475899,4.809306934475899,900.0,5.343674371639887e-06
gcn_run_2,gcn,results/models/IEEE33/gcn/run_2.pt,cpu,test,0,32064,68,0.004640743136405945,4.640743136405945,900.0,5.156381262673272e-06
gcn_run_2,gcn,results/models/IEEE33/gcn/run_2.pt,cpu,test,0,32064,69,0.004775314126163721,4.775314126163721,900.0,5.305904584626357e-06
gcn_run_2,gcn,results/models/IEEE33/gcn/run_2.pt,cpu,test,0,32064,70,0.004817708395421505,4.817708395421505,900.0,5.353009328246117e-06
gcn_run_2,gcn,results/models/IEEE33/gcn/run_2.pt,cpu,test,0,32064,71,0.004736583214253187,4.736583214253187,900.0,5.2628702380590965e-06
gcn_run_2,gcn,results/models/IEEE33/gcn/run_2.pt,cpu,test,0,32064,72,0.004789391998201609,4.789391998201609,900.0,5.321546664668454e-06
gcn_run_2,gcn,results/models/IEEE33/gcn/run_2.pt,cpu,test,0,32064,73,0.004520080983638763,4.520080983638763,900.0,5.022312204043071e-06
gcn_run_2,gcn,results/models/IEEE33/gcn/run_2.pt,cpu,test,0,32064,74,0.0041961511597037315,4.1961511597037315,900.0,4.66239017744859e-06
gcn_run_2,gcn,results/models/IEEE33/gcn/run_2.pt,cpu,test,0,32064,75,0.0040806252509355545,4.0806252509355545,900.0,4.53402805659506e-06
gcn_run_2,gcn,results/models/IEEE33/gcn/run_2.pt,cpu,test,0,32064,76,0.0037299548275768757,3.7299548275768757,900.0,4.144394252863196e-06
gcn_run_2,gcn,results/models/IEEE33/gcn/run_2.pt,cpu,test,0,32064,77,0.0038915439508855343,3.8915439508855343,900.0,4.323937723206149e-06
gcn_run_2,gcn,results/models/IEEE33/gcn/run_2.pt,cpu,test,0,32064,78,0.003685200121253729,3.685200121253729,900.0,4.094666801393032e-06
gcn_run_2,gcn,results/models/IEEE33/gcn/run_2.pt,cpu,test,0,32064,79,0.0039470200426876545,3.9470200426876545,900.0,4.385577825208505e-06
gcn_run_2,gcn,results/models/IEEE33/gcn/run_2.pt,cpu,test,0,32064,80,0.0038924869149923325,3.8924869149923325,900.0,4.3249854611025915e-06
gcn_run_2,gcn,results/models/IEEE33/gcn/run_2.pt,cpu,test,0,32064,81,0.004299263935536146,4.299263935536146,900.0,4.7769599283734954e-06
gcn_run_2,gcn,results/models/IEEE33/gcn/run_2.pt,cpu,test,0,32064,82,0.0038692508824169636,3.8692508824169636,900.0,4.29916764712996e-06
gcn_run_2,gcn,results/models/IEEE33/gcn/run_2.pt,cpu,test,0,32064,83,0.0035040038637816906,3.5040038637816906,900.0,3.8933376264241005e-06
gcn_run_2,gcn,results/models/IEEE33/gcn/run_2.pt,cpu,test,0,32064,84,0.0037024919874966145,3.7024919874966145,900.0,4.113879986107349e-06
gcn_run_2,gcn,results/models/IEEE33/gcn/run_2.pt,cpu,test,0,32064,85,0.0039153932593762875,3.9153932593762875,900.0,4.350436954862542e-06
gcn_run_2,gcn,results/models/IEEE33/gcn/run_2.pt,cpu,test,0,32064,86,0.003928245976567268,3.9282459765672684,900.0,4.364717751741409e-06
gcn_run_2,gcn,results/models/IEEE33/gcn/run_2.pt,cpu,test,0,32064,87,0.003930298145860434,3.9302981458604336,900.0,4.3669979398449265e-06
gcn_run_2,gcn,results/models/IEEE33/gcn/run_2.pt,cpu,test,0,32064,88,0.0036772130988538265,3.6772130988538265,900.0,4.085792332059807e-06
gcn_run_2,gcn,results/models/IEEE33/gcn/run_2.pt,cpu,test,0,32064,89,0.004019296728074551,4.019296728074551,900.0,4.465885253416167e-06
gcn_run_2,gcn,results/models/IEEE33/gcn/run_2.pt,cpu,test,0,32064,90,0.003983860835433006,3.9838608354330063,900.0,4.426512039370007e-06
gcn_run_2,gcn,results/models/IEEE33/gcn/run_2.pt,cpu,test,0,32064,91,0.0038394760340452194,3.8394760340452194,900.0,4.266084482272466e-06
gcn_run_2,gcn,results/models/IEEE33/gcn/run_2.pt,cpu,test,0,32064,92,0.003938956186175346,3.9389561861753464,900.0,4.376617984639274e-06
gcn_run_2,gcn,results/models/IEEE33/gcn/run_2.pt,cpu,test,0,32064,93,0.0038980459794402122,3.8980459794402122,900.0,4.331162199378014e-06
gcn_run_2,gcn,results/models/IEEE33/gcn/run_2.pt,cpu,test,0,32064,94,0.003973782062530518,3.9737820625305176,900.0,4.415313402811686e-06
gcn_run_2,gcn,results/models/IEEE33/gcn/run_2.pt,cpu,test,0,32064,95,0.003997510764747858,3.997510764747858,900.0,4.44167862749762e-06
