model,load_factor,seed,episode_id,total_energy_cost,feasible_rate,infeasible_requested_count,converged_rate
gcn,1.4,1,8,653.1252016720525,0.9583333333333334,4,1.0
gcn,1.4,1,9,1090.8502669049144,0.6354166666666666,35,1.0
gcn,1.4,1,10,1299.219224018218,0.5625,42,1.0
gcn,1.4,1,11,1429.7798082096624,0.53125,50,1.0
gcn,1.4,1,12,877.9822380813767,0.6979166666666666,29,1.0
gcn,1.4,1,13,1214.9472859469945,0.28125,70,1.0
gcn,1.4,1,14,550.273563484128,0.9375,7,1.0
gcn,1.4,1,15,523.6312768206266,1.0,0,1.0
gcn,1.4,1,16,889.6553724108758,0.6041666666666666,38,1.0
gcn,1.4,1,17,1146.399654793784,0.4791666666666667,51,1.0
gcn,1.4,1,18,1355.4739775648554,0.2604166666666667,78,1.0
gcn,1.4,1,19,708.4756953268444,0.625,36,1.0
gcn,1.4,1,20,671.431233209994,0.6145833333333334,37,1.0
gcn,1.4,1,21,448.3176303833904,0.9791666666666666,3,1.0
gcn,1.4,1,22,356.87601951692733,1.0,0,1.0
gcn,1.4,1,23,1018.7793166108248,0.3333333333333333,68,1.0
gcn,1.4,1,24,1101.6858483198682,0.3229166666666667,68,1.0
gcn,1.4,1,25,1348.1331782768043,0.15625,83,1.0
gcn,1.4,1,26,798.6442609160765,0.6979166666666666,29,1.0
gcn,1.4,1,27,642.4121733497467,0.625,36,1.0
gcn,1.4,1,28,548.0383461951072,0.96875,6,1.0
gcn,1.4,1,29,574.1678605124127,0.96875,3,1.0
gcn,1.4,1,30,804.5367152700043,0.375,60,1.0
gcn,1.4,2,0,546.2179424343811,1.0,1,1.0
gcn,1.4,2,1,442.4433795274674,1.0,0,1.0
gcn,1.4,2,2,810.2810754303948,0.6666666666666666,37,1.0
gcn,1.4,2,3,925.2600527207788,0.59375,39,1.0
gcn,1.4,2,4,1235.9036367268598,0.3645833333333333,66,1.0
gcn,1.4,2,5,2013.1639616001996,0.15625,81,1.0
gcn,1.4,2,6,1799.0673082647977,0.1458333333333333,82,1.0
gcn,1.4,2,7,1082.3705271256135,0.875,24,1.0
gcn,1.4,2,8,664.3127754767391,0.96875,5,1.0
gcn,1.4,2,9,1096.9340610016911,0.5833333333333334,40,1.0
gcn,1.4,2,10,1330.793938809168,0.5104166666666666,47,1.0
gcn,1.4,2,11,1421.0378918611125,0.5729166666666666,47,1.0
gcn,1.4,2,12,871.7593369738826,0.71875,27,1.0
gcn,1.4,2,13,1204.2480689693996,0.2604166666666667,72,1.0
gcn,1.4,2,14,571.1116173296183,0.9166666666666666,24,1.0
gcn,1.4,2,15,536.1362276814654,1.0,1,1.0
gcn,1.4,2,16,912.0635647140996,0.5416666666666666,45,1.0
gcn,1.4,2,17,1163.8617188653548,0.3645833333333333,62,1.0
gcn,1.4,2,18,1344.7467358212316,0.25,82,1.0
gcn,1.4,2,19,718.449836526191,0.5729166666666666,41,1.0
gcn,1.4,2,20,687.2397477343812,0.5416666666666666,44,1.0
gcn,1.4,2,21,464.612758358899,0.8958333333333334,31,1.0
gcn,1.4,2,22,376.3841526937083,1.0,5,1.0
gcn,1.4,2,23,1018.3228991480185,0.3020833333333333,77,1.0
gcn,1.4,2,24,1110.8651722359211,0.3020833333333333,70,1.0
gcn,1.4,2,25,1334.763332434116,0.1770833333333333,79,1.0
gcn,1.4,2,26,815.2554154058575,0.59375,39,1.0
gcn,1.4,2,27,661.2886514708124,0.5416666666666666,44,1.0
gcn,1.4,2,28,543.7518658526452,0.9479166666666666,25,1.0
gcn,1.4,2,29,571.5819005201892,0.96875,14,1.0
gcn,1.4,2,30,805.1378738827732,0.34375,64,1.0
mlp,1.0,0,0,355.6750612839299,1.0,0,1.0
mlp,1.0,0,1,287.02972097306065,1.0,0,1.0
mlp,1.0,0,2,501.44639326231913,1.0,0,1.0
mlp,1.0,0,3,579.2672640974899,0.96875,3,1.0
mlp,1.0,0,4,766.0718133754615,0.9895833333333334,3,1.0
mlp,1.0,0,5,1383.3805002793,1.0,8,1.0
mlp,1.0,0,6,1233.1187348373494,0.9479166666666666,10,1.0
mlp,1.0,0,7,692.8445415749051,1.0,0,1.0
mlp,1.0,0,8,419.05789578349726,1.0,0,1.0
mlp,1.0,0,9,683.8517017648163,0.9375,6,1.0
mlp,1.0,0,10,809.2442973961437,0.9270833333333334,7,1.0
mlp,1.0,0,11,879.7507544285372,1.0,0,1.0
mlp,1.0,0,12,564.0642541646889,1.0,0,1.0
mlp,1.0,0,13,777.6301482178591,0.9375,6,1.0
mlp,1.0,0,14,369.3757017981833,1.0,0,1.0
mlp,1.0,0,15,337.32787799085645,1.0,0,1.0
mlp,1.0,0,16,561.2753990449589,1.0,0,1.0
mlp,1.0,0,17,699.819495163351,0.9583333333333334,4,1.0
mlp,1.0,0,18,889.5046424616627,1.0,2,1.0
mlp,1.0,0,19,451.8614920721736,1.0,0,1.0
mlp,1.0,0,20,428.1565492917446,0.9791666666666666,2,1.0
mlp,1.0,0,21,299.4612293433974,1.0,0,1.0
mlp,1.0,0,22,235.2596499208735,1.0,0,1.0
mlp,1.0,0,23,610.3145691409611,0.96875,3,1.0
mlp,1.0,0,24,696.8506617923139,1.0,1,1.0
mlp,1.0,0,25,897.4621831868003,1.0,1,1.0
mlp,1.0,0,26,512.1734750203516,1.0,0,1.0
mlp,1.0,0,27,407.3794791653483,0.9791666666666666,2,1.0
mlp,1.0,0,28,349.55074745958086,1.0,0,1.0
mlp,1.0,0,29,380.18068536473714,1.0,0,1.0
mlp,1.0,0,30,475.9342937309393,0.9166666666666666,8,1.0
mlp,1.0,1,0,383.6952500395937,1.0,0,1.0
mlp,1.0,1,1,315.79655769618114,1.0,0,1.0
mlp,1.0,1,2,543.9700086495217,1.0,1,1.0
mlp,1.0,1,3,622.7380433502262,0.96875,3,1.0
mlp,1.0,1,4,773.1559425549599,0.9895833333333334,3,1.0
mlp,1.0,1,5,1391.077306736715,1.0,12,1.0
mlp,1.0,1,6,1240.079024471441,0.9791666666666666,12,1.0
mlp,1.0,1,7,690.7874107207824,1.0,0,1.0
mlp,1.0,1,8,464.0360675327931,1.0,0,1.0
mlp,1.0,1,9,729.8692250685954,0.9270833333333334,8,1.0
mlp,1.0,1,10,866.3132260074539,0.9270833333333334,8,1.0
mlp,1.0,1,11,888.7311932258092,1.0,0,1.0
mlp,1.0,1,12,608.2081749191151,1.0,0,1.0
mlp,1.0,1,13,793.9470874226599,0.96875,6,1.0
mlp,1.0,1,14,398.3623233287822,1.0,0,1.0
mlp,1.0,1,15,342.96445397963055,1.0,0,1.0
mlp,1.0,1,16,583.223224292266,0.9895833333333334,3,1.0
mlp,1.0,1,17,746.5424761680831,0.9583333333333334,7,1.0
mlp,1.0,1,18,894.7210495784832,1.0,0,1.0
mlp,1.0,1,19,482.4147557736664,0.9895833333333334,5,1.0
mlp,1.0,1,20,450.1032620605498,0.96875,6,1.0
mlp,1.0,1,21,319.9093948576143,1.0,0,1.0
mlp,1.0,1,22,259.12041921034177,1.0,0,1.0
mlp,1.0,1,23,613.6653757115735,0.96875,7,1.0
mlp,1.0,1,24,699.3929240179921,1.0,5,1.0
mlp,1.0,1,25,903.1897232547592,1.0,0,1.0
mlp,1.0,1,26,553.0716661177108,1.0,0,1.0
mlp,1.0,1,27,431.8408740724992,0.96875,7,1.0
mlp,1.0,1,28,345.3318972202592,1.0,0,1.0
mlp,1.0,1,29,381.4081831297298,1.0,0,1.0
mlp,1.0,1,30,498.10422595490377,0.9166666666666666,9,1.0
mlp,1.0,2,0,354.83810165813776,1.0,0,1.0
mlp,1.0,2,1,286.0014276729132,1.0,0,1.0
mlp,1.0,2,2,508.7319940731114,1.0,3,1.0
mlp,1.0,2,3,582.7900020218284,0.96875,6,1.0
mlp,1.0,2,4,785.3119543532905,0.9895833333333334,6,1.0
mlp,1.0,2,5,1382.1934690503865,1.0,24,1.0
mlp,1.0,2,6,1232.246188842432,0.96875,28,1.0
mlp,1.0,2,7,689.1776104104538,1.0,0,1.0
mlp,1.0,2,8,422.1870120921077,1.0,0,1.0
mlp,1.0,2,9,686.2031730118275,0.9270833333333334,7,1.0
mlp,1.0,2,10,808.0075522883219,0.9270833333333334,9,1.0
mlp,1.0,2,11,875.5720005662672,1.0,4,1.0
mlp,1.0,2,12,571.1288339894437,1.0,2,1.0
mlp,1.0,2,13,785.8505077694847,0.96875,6,1.0
mlp,1.0,2,14,369.5699526137965,1.0,0,1.0
mlp,1.0,2,15,321.5018336567925,1.0,0,1.0
mlp,1.0,2,16,565.0930937204256,0.9895833333333334,9,1.0
mlp,1.0,2,17,717.020394233165,0.9583333333333334,8,1.0
mlp,1.0,2,18,890.0095366619264,1.0,10,1.0
mlp,1.0,2,19,457.6277372700189,0.9895833333333334,3,1.0
mlp,1.0,2,20,428.3161750522672,0.96875,4,1.0
mlp,1.0,2,21,298.5477944113003,1.0,0,1.0
mlp,1.0,2,22,236.52361519883013,1.0,0,1.0
mlp,1.0,2,23,614.7185333931309,0.96875,6,1.0
mlp,1.0,2,24,700.7033755288935,1.0,10,1.0
mlp,1.0,2,25,900.7897651039436,1.0,16,1.0
mlp,1.0,2,26,518.2374547302084,1.0,6,1.0
mlp,1.0,2,27,414.2964143197788,0.96875,5,1.0
mlp,1.0,2,28,346.92462710278096,1.0,0,1.0
mlp,1.0,2,29,379.6021060742162,1.0,0,1.0
mlp,1.0,2,30,485.7017745428792,0.9270833333333334,7,1.0
mlp,1.1,0,0,400.73185734992376,1.0,0,1.0
mlp,1.1,0,1,325.6459330587866,1.0,0,1.0
mlp,1.1,0,2,569.3734601563217,0.9583333333333334,4,1.0
mlp,1.1,0,3,660.6687340542397,0.9270833333333334,7,1.0
mlp,1.1,0,4,877.4806627549395,0.84375,15,1.0
mlp,1.1,0,5,1537.148443551657,0.625,36,1.0
mlp,1.1,0,6,1373.0274356687337,0.6458333333333334,34,1.0
mlp,1.1,0,7,789.292987422089,1.0,0,1.0
mlp,1.1,0,8,475.7518092742101,1.0,0,1.0
mlp,1.1,0,9,781.6818417097229,0.90625,9,1.0
mlp,1.1,0,10,921.679007685632,0.8854166666666666,11,1.0
mlp,1.1,0,11,1012.1882869784058,0.8854166666666666,11,1.0
mlp,1.1,0,12,641.1196482872812,0.96875,4,1.0
mlp,1.1,0,13,881.4260617175535,0.8333333333333334,16,1.0
mlp,1.1,0,14,418.3487558287964,1.0,0,1.0
mlp,1.1,0,15,386.21076316989166,1.0,0,1.0
mlp,1.1,0,16,642.3334855074766,0.9166666666666666,8,1.0
mlp,1.1,0,17,806.7786559017795,0.8854166666666666,11,1.0
mlp,1.1,0,18,1002.6901186603404,0.8020833333333334,19,1.0
mlp,1.1,0,19,514.9180648850231,0.9270833333333334,7,1.0
mlp,1.1,0,20,483.8569496594508,0.9270833333333334,7,1.0
mlp,1.1,0,21,337.214051503815,1.0,0,1.0
mlp,1.1,0,22,266.50421286421823,1.0,0,1.0
mlp,1.1,0,23,706.2126219833747,0.8229166666666666,17,1.0
mlp,1.1,0,24,793.4253381045447,0.8333333333333334,16,1.0
mlp,1.1,0,25,1007.1848360889184,0.8229166666666666,17,1.0
mlp,1.1,0,26,582.2744551847603,0.9270833333333334,7,1.0
mlp,1.1,0,27,463.7607210500597,0.9166666666666666,8,1.0
mlp,1.1,0,28,398.7379106444547,1.0,0,1.0
mlp,1.1,0,29,428.6888255297114,1.0,0,1.0
mlp,1.1,0,30,538.9999099645887,0.8854166666666666,11,1.0
mlp,1.1,1,0,430.5594783452154,1.0,0,1.0
mlp,1.1,1,1,353.6364230360575,1.0,0,1.0
mlp,1.1,1,2,613.9431044292184,0.9583333333333334,8,1.0
mlp,1.1,1,3,702.8008989568907,0.9270833333333334,8,1.0
mlp,1.1,1,4,880.677070462743,0.90625,10,1.0
mlp,1.1,1,5,1547.1178488911469,0.6458333333333334,36,1.0
mlp,1.1,1,6,1380.9531747657231,0.625,38,1.0
mlp,1.1,1,7,788.4772640280876,1.0,0,1.0
mlp,1.1,1,8,526.3102783456717,1.0,0,1.0
mlp,1.1,1,9,829.6763452914522,0.8854166666666666,17,1.0
mlp,1.1,1,10,988.81736079023,0.8333333333333334,17,1.0
mlp,1.1,1,11,1023.0146710227168,0.875,13,1.0
mlp,1.1,1,12,683.5288893454544,0.96875,4,1.0
mlp,1.1,1,13,897.2703548405445,0.8229166666666666,20,1.0
mlp,1.1,1,14,445.5599785346614,1.0,0,1.0
mlp,1.1,1,15,388.0670223941077,1.0,0,1.0
mlp,1.1,1,16,653.5474215008486,0.8854166666666666,12,1.0
mlp,1.1,1,17,845.6710803565605,0.8958333333333334,13,1.0
mlp,1.1,1,18,1008.4448828305711,0.84375,20,1.0
mlp,1.1,1,19,540.4800253489553,0.9270833333333334,8,1.0
mlp,1.1,1,20,507.1259361108953,0.9166666666666666,9,1.0
mlp,1.1,1,21,359.645564540994,1.0,0,1.0
mlp,1.1,1,22,291.56106587228686,1.0,0,1.0
mlp,1.1,1,23,717.8926146905751,0.8229166666666666,18,1.0
mlp,1.1,1,24,799.622241636043,0.7916666666666666,24,1.0
mlp,1.1,1,25,1015.313467946974,0.8229166666666666,22,1.0
mlp,1.1,1,26,619.8439718521681,0.9270833333333334,8,1.0
mlp,1.1,1,27,487.7892854029724,0.90625,10,1.0
mlp,1.1,1,28,395.1912807777142,1.0,0,1.0
mlp,1.1,1,29,430.4191757424257,1.0,0,1.0
mlp,1.1,1,30,561.4093119360616,0.8333333333333334,28,1.0
mlp,1.1,2,0,399.9751206933829,1.0,0,1.0
mlp,1.1,2,1,324.2132450884941,1.0,0,1.0
mlp,1.1,2,2,579.7349305402861,0.9583333333333334,8,1.0
mlp,1.1,2,3,659.9623496977069,0.9270833333333334,8,1.0
mlp,1.1,2,4,901.2306604223596,0.8333333333333334,17,1.0
mlp,1.1,2,5,1537.8652488023315,0.6458333333333334,47,1.0
mlp,1.1,2,6,1370.952246480056,0.625,49,1.0
mlp,1.1,2,7,785.8945252003964,1.0,0,1.0
mlp,1.1,2,8,480.9478400646445,1.0,0,1.0
mlp,1.1,2,9,778.700025782604,0.90625,9,1.0
mlp,1.1,2,10,931.467016374118,0.8333333333333334,16,1.0
mlp,1.1,2,11,1013.3446471351956,0.8645833333333334,17,1.0
mlp,1.1,2,12,642.8146869246548,0.96875,6,1.0
mlp,1.1,2,13,891.1744037435973,0.8229166666666666,19,1.0
mlp,1.1,2,14,417.67135346794777,1.0,0,1.0
mlp,1.1,2,15,367.3411238620032,1.0,0,1.0
mlp,1.1,2,16,638.8103438386873,0.8854166666666666,11,1.0
mlp,1.1,2,17,816.810864261186,0.90625,10,1.0
mlp,1.1,2,18,1005.6722722894082,0.7916666666666666,27,1.0
mlp,1.1,2,19,523.538587982601,0.9270833333333334,7,1.0
mlp,1.1,2,20,493.87258581094846,0.9166666666666666,8,1.0
mlp,1.1,2,21,338.46912127777784,1.0,0,1.0
mlp,1.1,2,22,268.1384489201327,1.0,0,1.0
mlp,1.1,2,23,713.4180132975532,0.8229166666666666,17,1.0
mlp,1.1,2,24,800.6033959569154,0.7916666666666666,23,1.0
mlp,1.1,2,25,1009.2508553292386,0.7916666666666666,36,1.0
mlp,1.1,2,26,585.1781620487335,0.9270833333333334,8,1.0
mlp,1.1,2,27,472.12670075877537,0.90625,9,1.0
mlp,1.1,2,28,394.72247049168254,1.0,0,1.0
mlp,1.1,2,29,428.0013954581532,1.0,0,1.0
mlp,1.1,2,30,565.7533163072463,0.8229166666666666,17,1.0
mlp,1.2,0,0,446.3079172059731,1.0,0,1.0
mlp,1.2,0,1,363.3542290321696,1.0,0,1.0
mlp,1.2,0,2,642.6533567539411,0.90625,9,1.0
mlp,1.2,0,3,740.6654408065626,0.8958333333333334,11,1.0
mlp,1.2,0,4,987.1517651255492,0.75,25,1.0
mlp,1.2,0,5,1692.1218847588116,0.53125,45,1.0
mlp,1.2,0,6,1513.5659134886807,0.4791666666666667,50,1.0
mlp,1.2,0,7,885.9223846025402,1.0,0,1.0
mlp,1.2,0,8,532.8008119449394,1.0,0,1.0
mlp,1.2,0,9,879.4094226182935,0.7604166666666666,23,1.0
mlp,1.2,0,10,1029.6776311676333,0.7604166666666666,23,1.0
mlp,1.2,0,11,1147.9760799314022,0.8020833333333334,19,1.0
mlp,1.2,0,12,723.4718431634489,0.9270833333333334,7,1.0
mlp,1.2,0,13,983.825102921137,0.71875,27,1.0
mlp,1.2,0,14,465.4064705217638,1.0,0,1.0
mlp,1.2,0,15,436.37909008192247,1.0,0,1.0
mlp,1.2,0,16,726.4105257440594,0.8020833333333334,19,1.0
mlp,1.2,0,17,907.0650915193104,0.7291666666666666,27,1.0
mlp,1.2,0,18,1116.2160799306696,0.625,37,1.0
mlp,1.2,0,19,577.9314889403383,0.8854166666666666,12,1.0
mlp,1.2,0,20,546.1092150910481,0.8541666666666666,18,1.0
mlp,1.2,0,21,374.8177608941878,1.0,0,1.0
mlp,1.2,0,22,298.377205364123,1.0,0,1.0
mlp,1.2,0,23,802.6722080546334,0.6041666666666666,38,1.0
mlp,1.2,0,24,892.8789674970669,0.6354166666666666,38,1.0
mlp,1.2,0,25,1114.6608909218455,0.5833333333333334,41,1.0
mlp,1.2,0,26,655.5689566346191,0.90625,9,1.0
mlp,1.2,0,27,522.9660203548218,0.84375,17,1.0
mlp,1.2,0,28,448.64440988396143,1.0,0,1.0
mlp,1.2,0,29,478.8154668031683,1.0,0,1.0
mlp,1.2,0,30,631.2993568100478,0.6354166666666666,36,1.0
mlp,1.2,1,0,477.5607795313023,1.0,0,1.0
mlp,1.2,1,1,392.60699008567775,1.0,0,1.0
mlp,1.2,1,2,685.2878877172393,0.90625,15,1.0
mlp,1.2,1,3,799.0981366658774,0.8229166666666666,30,1.0
mlp,1.2,1,4,1002.7163931722672,0.7604166666666666,34,1.0
mlp,1.2,1,5,1702.66324178999,0.4375,54,1.0
mlp,1.2,1,6,1533.0098171496777,0.375,63,1.0
mlp,1.2,1,7,888.1841019387441,1.0,0,1.0
mlp,1.2,1,8,589.0637533818234,1.0,0,1.0
mlp,1.2,1,9,944.9923127351988,0.6354166666666666,35,1.0
mlp,1.2,1,10,1132.9501107438575,0.625,40,1.0
mlp,1.2,1,11,1162.4472561073187,0.7916666666666666,23,1.0
mlp,1.2,1,12,763.8727998082427,0.9270833333333334,9,1.0
mlp,1.2,1,13,1007.7222081007338,0.59375,47,1.0
mlp,1.2,1,14,494.9608222145459,1.0,0,1.0
mlp,1.2,1,15,434.5176592287718,1.0,0,1.0
mlp,1.2,1,16,738.0052345201256,0.8333333333333334,27,1.0
mlp,1.2,1,17,970.3173214255588,0.6041666666666666,41,1.0
mlp,1.2,1,18,1135.8363903509,0.5520833333333334,62,1.0
mlp,1.2,1,19,611.2385487483147,0.8125,31,1.0
mlp,1.2,1,20,571.6852103305225,0.7916666666666666,28,1.0
mlp,1.2,1,21,399.6938678080939,1.0,0,1.0
mlp,1.2,1,22,324.18322727112167,1.0,0,1.0
mlp,1.2,1,23,822.9847177493815,0.5416666666666666,44,1.0
mlp,1.2,1,24,912.9623767583804,0.5520833333333334,51,1.0
mlp,1.2,1,25,1128.6160379852108,0.5625,44,1.0
mlp,1.2,1,26,692.2462147359985,0.8958333333333334,16,1.0
mlp,1.2,1,27,549.0523540676284,0.8020833333333334,28,1.0
mlp,1.2,1,28,445.7234812436698,1.0,0,1.0
mlp,1.2,1,29,479.05113104162,1.0,0,1.0
mlp,1.2,1,30,653.3065811413593,0.5520833333333334,43,1.0
mlp,1.2,2,0,446.1430433238303,1.0,0,1.0
mlp,1.2,2,1,362.1512089154192,1.0,0,1.0
mlp,1.2,2,2,662.5375108398698,0.84375,16,1.0
mlp,1.2,2,3,753.56227615425,0.8125,18,1.0
mlp,1.2,2,4,1011.1576082597776,0.7291666666666666,26,1.0
mlp,1.2,2,5,1692.7948433358358,0.375,64,1.0
mlp,1.2,2,6,1511.1572547714254,0.375,62,1.0
mlp,1.2,2,7,883.872824268348,1.0,0,1.0
mlp,1.2,2,8,543.6553614518308,1.0,0,1.0
mlp,1.2,2,9,892.7134584604736,0.7708333333333334,22,1.0
mlp,1.2,2,10,1059.6586099780952,0.7395833333333334,25,1.0
mlp,1.2,2,11,1147.2382691017388,0.7916666666666666,22,1.0
mlp,1.2,2,12,723.8687066802408,0.875,13,1.0
mlp,1.2,2,13,999.552664895738,0.59375,42,1.0
mlp,1.2,2,14,467.2102111892938,1.0,0,1.0
mlp,1.2,2,15,422.1947518098186,1.0,0,1.0
mlp,1.2,2,16,739.946670407007,0.78125,22,1.0
mlp,1.2,2,17,936.0229891249312,0.6979166666666666,29,1.0
mlp,1.2,2,18,1119.158333120677,0.5520833333333334,50,1.0
mlp,1.2,2,19,600.087648616967,0.8020833333333334,19,1.0
mlp,1.2,2,20,565.0260389178599,0.7708333333333334,22,1.0
mlp,1.2,2,21,378.3292309589283,1.0,0,1.0
mlp,1.2,2,22,300.63291648798526,1.0,0,1.0
mlp,1.2,2,23,812.2964048438207,0.6770833333333334,32,1.0
mlp,1.2,2,24,905.8681309102268,0.5833333333333334,41,1.0
mlp,1.2,2,25,1125.0283627762672,0.5208333333333334,52,1.0
mlp,1.2,2,26,674.302443877568,0.8333333333333334,17,1.0
mlp,1.2,2,27,541.3103542304947,0.78125,21,1.0
mlp,1.2,2,28,443.99108586928935,1.0,0,1.0
mlp,1.2,2,29,476.44481995360496,1.0,0,1.0
mlp,1.2,2,30,644.0817236726559,0.625,36,1.0
mlp,1.3,0,0,494.6474444579291,1.0,0,1.0
mlp,1.3,0,1,401.76120619103926,1.0,0,1.0
mlp,1.3,0,2,720.6704238304224,0.8020833333333334,19,1.0
mlp,1.3,0,3,836.6851360882015,0.75,24,1.0
mlp,1.3,0,4,1105.23208488376,0.5520833333333334,43,1.0
mlp,1.3,0,5,1849.9327306757864,0.3020833333333333,67,1.0
mlp,1.3,0,6,1658.034456126357,0.2916666666666667,68,1.0
mlp,1.3,0,7,984.195099221,1.0,0,1.0
mlp,1.3,0,8,600.6218473927269,1.0,0,1.0
mlp,1.3,0,9,998.2875256199244,0.625,37,1.0
mlp,1.3,0,10,1161.8353988207523,0.5625,42,1.0
mlp,1.3,0,11,1283.0803393391432,0.6041666666666666,38,1.0
mlp,1.3,0,12,803.612416425603,0.8854166666666666,11,1.0
mlp,1.3,0,13,1096.7239160165525,0.4583333333333333,54,1.0
mlp,1.3,0,14,512.8372968232807,1.0,1,1.0
mlp,1.3,0,15,490.0263804809068,1.0,0,1.0
mlp,1.3,0,16,829.6464086967469,0.6354166666666666,36,1.0
mlp,1.3,0,17,1018.6990796164408,0.4583333333333333,52,1.0
mlp,1.3,0,18,1232.8671032035538,0.3229166666666667,65,1.0
mlp,1.3,0,19,649.9943276555804,0.6979166666666666,29,1.0
mlp,1.3,0,20,610.3171823645348,0.71875,27,1.0
mlp,1.3,0,21,415.0619907641399,1.0,2,1.0
mlp,1.3,0,22,330.6816431564317,1.0,0,1.0
mlp,1.3,0,23,901.6190017094366,0.5104166666666666,48,1.0
mlp,1.3,0,24,992.0981313503928,0.46875,51,1.0
mlp,1.3,0,25,1223.6748173126498,0.3645833333333333,61,1.0
mlp,1.3,0,26,731.7857796386106,0.7604166666666666,24,1.0
mlp,1.3,0,27,585.2561505045708,0.7291666666666666,26,1.0
mlp,1.3,0,28,499.0444668174858,1.0,1,1.0
mlp,1.3,0,29,527.9444070322571,1.0,0,1.0
mlp,1.3,0,30,727.909607632234,0.3958333333333333,59,1.0
mlp,1.3,1,0,524.6870398751088,1.0,0,1.0
mlp,1.3,1,1,431.4066116000036,1.0,0,1.0
mlp,1.3,1,2,781.9086621615148,0.6770833333333334,35,1.0
mlp,1.3,1,3,895.4936899570239,0.5833333333333334,40,1.0
mlp,1.3,1,4,1133.0221717668112,0.4791666666666667,50,1.0
mlp,1.3,1,5,1903.6006465944677,0.125,84,1.0
mlp,1.3,1,6,1700.698337456874,0.15625,84,1.0
mlp,1.3,1,7,988.9562404236058,1.0,1,1.0
mlp,1.3,1,8,652.4514101729729,1.0,3,1.0
mlp,1.3,1,9,1077.740071382413,0.53125,47,1.0
mlp,1.3,1,10,1276.8327364304887,0.46875,51,1.0
mlp,1.3,1,11,1305.0400212690229,0.5,52,1.0
mlp,1.3,1,12,863.7915294603558,0.8229166666666666,25,1.0
mlp,1.3,1,13,1121.9289340348569,0.2916666666666667,70,1.0
mlp,1.3,1,14,550.4297128812944,1.0,0,1.0
mlp,1.3,1,15,482.72844943746287,1.0,0,1.0
mlp,1.3,1,16,839.2063465928622,0.5729166666666666,41,1.0
mlp,1.3,1,17,1094.212935815306,0.4270833333333333,55,1.0
mlp,1.3,1,18,1249.6247248151435,0.2604166666666667,71,1.0
mlp,1.3,1,19,687.0854291934919,0.59375,39,1.0
mlp,1.3,1,20,657.4705955055489,0.53125,46,1.0
mlp,1.3,1,21,442.63726819182665,1.0,0,1.0
mlp,1.3,1,22,356.4793429626493,1.0,0,1.0
mlp,1.3,1,23,920.4256201177864,0.46875,51,1.0
mlp,1.3,1,24,1011.4097909564056,0.3958333333333333,58,1.0
mlp,1.3,1,25,1249.520044852894,0.2604166666666667,77,1.0
mlp,1.3,1,26,786.3251429441027,0.625,36,1.0
mlp,1.3,1,27,635.574271313338,0.53125,47,1.0
mlp,1.3,1,28,497.33627641412295,1.0,0,1.0
mlp,1.3,1,29,526.2519031023778,1.0,4,1.0
mlp,1.3,1,30,732.9691028840504,0.46875,51,1.0
mlp,1.3,2,0,495.5857945906825,1.0,0,1.0
mlp,1.3,2,1,400.1146568175124,1.0,0,1.0
mlp,1.3,2,2,752.9118701821192,0.75,26,1.0
mlp,1.3,2,3,845.6760539271969,0.71875,27,1.0
mlp,1.3,2,4,1124.3631897171526,0.5,48,1.0
mlp,1.3,2,5,1849.3565210414515,0.2083333333333333,76,1.0
mlp,1.3,2,6,1651.6088513543557,0.3020833333333333,68,1.0
mlp,1.3,2,7,983.3609426462748,1.0,8,1.0
mlp,1.3,2,8,611.4792152801174,1.0,1,1.0
mlp,1.3,2,9,1002.8945222175156,0.6666666666666666,32,1.0
mlp,1.3,2,10,1217.4279710036058,0.5,48,1.0
mlp,1.3,2,11,1291.1727470300248,0.6145833333333334,38,1.0
mlp,1.3,2,12,812.6400477249719,0.8020833333333334,19,1.0
mlp,1.3,2,13,1092.068552119187,0.375,60,1.0
mlp,1.3,2,14,514.2688492436216,1.0,5,1.0
mlp,1.3,2,15,470.3698623286176,1.0,0,1.0
mlp,1.3,2,16,829.2053512367323,0.65625,33,1.0
mlp,1.3,2,17,1048.9210299890244,0.4583333333333333,52,1.0
mlp,1.3,2,18,1242.4848125376288,0.25,72,1.0
mlp,1.3,2,19,681.0914590578002,0.53125,45,1.0
mlp,1.3,2,20,642.4920632172542,0.5104166666666666,47,1.0
mlp,1.3,2,21,421.63235790152817,1.0,0,1.0
mlp,1.3,2,22,333.95030852573143,1.0,0,1.0
mlp,1.3,2,23,913.4522836379064,0.4895833333333333,49,1.0
mlp,1.3,2,24,1005.965345082836,0.3125,67,1.0
mlp,1.3,2,25,1239.0393251272474,0.25,72,1.0
mlp,1.3,2,26,760.0873060629657,0.7291666666666666,26,1.0
mlp,1.3,2,27,614.3937461278845,0.5208333333333334,46,1.0
mlp,1.3,2,28,494.7295127309508,1.0,2,1.0
mlp,1.3,2,29,525.0151549328112,1.0,0,1.0
mlp,1.3,2,30,735.8265654755536,0.3645833333333333,61,1.0
mlp,1.4,0,0,542.4645150193679,1.0,0,1.0
mlp,1.4,0,1,439.99847616814486,1.0,0,1.0
mlp,1.4,0,2,822.4832278084506,0.6458333333333334,34,1.0
mlp,1.4,0,3,930.051766025632,0.5520833333333334,43,1.0
mlp,1.4,0,4,1226.4977953551052,0.34375,63,1.0
