topology_case,controller,episode_id,step,date_time,start_index,scenario_time_index,reward_mean,reward_sum,grid_import_kw,grid_import_mwh,energy_cost,curtailment_kw,curtailment_mwh,voltage_deviation,grid_stress,min_voltage_pu,max_voltage_pu,max_line_current_pu,max_voltage_violation,max_line_current_violation,feasible,converged,infeasible_action,throughput_mwh,solver_status,objective_value,solve_time_sec,smpc_network_feasible,smpc_network_corrected,smpc_correction_attempts,smpc_check_topology_case,smpc_check_worst_min_voltage_pu,smpc_check_worst_max_voltage_pu,smpc_check_worst_line_current_pu,smpc_check_max_voltage_violation,smpc_check_max_line_current_violation,requested_action_agent_0,accepted_action_agent_0,dess_power_kw_agent_0,soc_agent_0,beta_ch_kw_agent_0,beta_dis_kw_agent_0,requested_action_agent_1,accepted_action_agent_1,dess_power_kw_agent_1,soc_agent_1,beta_ch_kw_agent_1,beta_dis_kw_agent_1,requested_action_agent_2,accepted_action_agent_2,dess_power_kw_agent_2,soc_agent_2,beta_ch_kw_agent_2,beta_dis_kw_agent_2,requested_action_agent_3,accepted_action_agent_3,dess_power_kw_agent_3,soc_agent_3,beta_ch_kw_agent_3,beta_dis_kw_agent_3,requested_action_agent_4,accepted_action_agent_4,dess_power_kw_agent_4,soc_agent_4,beta_ch_kw_agent_4,beta_dis_kw_agent_4,requested_horizon,available_horizon,n_scenarios,controller_decision_time_s,controller_decision_time_ms,solver_time_s,solver_time_ms,non_solver_overhead_time_ms,control_interval_s,time_fraction_of_control_interval
TP1,smpc,0,40,2018-12-01 10:00:00+00:00,32064,40,-0.35272516012191774,-1.7636258006095886,-452.81117036006435,0.0,0.0,1829.084052764206,0.4572710131910515,0.04390472173690796,0.0,0.9953528642654419,1.0013165473937988,0.7071666121482849,0.0,0.0,True,True,False,0.039525623247027394,optimal,5180.640294955067,0.7963311672210693,True,False,0,TP1,0.9988651275634766,1.0026296377182007,0.52646803855896,0.0,0.0,-0.10803323984146118,-0.10803323984146118,-8.102492988109589,0.23082236837987805,8.102493074792347,0.0,0.0,0.0,0.0,0.15572368421052604,0.0,0.0,1.0,1.0,75.0,0.12407894736842105,0.0,75.0,0.0,0.0,0.0,0.15572368421052604,0.0,0.0,-1.0,-1.0,-75.0,0.1441776311279912,75.0,0.0,24,24,10,0.83585106,835.85106,0.7963311672210693,796.3311672210693,39.51989277893064,900.0,0.0009287233999999999
TP1,smpc,0,41,2018-12-01 10:15:00+00:00,32064,41,-0.344750714302063,-1.723753571510315,-455.7986880770386,0.0,0.0,1997.4799850191096,0.4993699962547774,0.018805623054504395,0.0,0.9992778897285461,1.0010343790054321,0.7095884680747986,0.0,0.0,True,True,False,0.03750000002167068,optimal,5006.718342632414,0.7671365737915039,True,False,0,TP1,1.0,1.0049781799316406,0.5295653343200684,0.0,0.0,-1.1557694801211937e-09,-1.1557694801211937e-09,-8.668271100908953e-08,0.23082236842105233,8.668270779528604e-08,0.0,0.0,0.0,0.0,0.15572368421052604,0.0,0.0,-1.0,-1.0,-75.0,0.15970394736842106,75.0,0.0,0.0,0.0,0.0,0.15572368421052604,0.0,0.0,1.0,1.0,75.0,0.10470394691746489,0.0,75.0,24,24,10,0.810027102,810.027102,0.7671365737915039,767.1365737915039,42.89052820849615,900.0,0.0009000301133333334
TP1,smpc,0,42,2018-12-01 10:30:00+00:00,32064,42,-0.3328537106513977,-1.6642685532569885,-449.8823966375767,0.0,0.0,1837.6600766313013,0.45941501915782534,0.03524899482727051,0.0,0.9954681992530823,1.001037359237671,0.7050352692604065,0.0,0.0,True,True,False,0.07827695198357106,optimal,4781.768557165872,0.1525440216064453,True,False,0,TP1,0.9992156028747559,1.0013452768325806,0.5230677127838135,0.0,0.0,-1.0,-1.0,-75.0,0.2664473684210523,75.0,0.0,-0.28649747371673584,-0.28649747371673584,-21.487310528755188,0.16593015671168476,21.487309455871603,0.0,-0.888273298740387,-0.888273298740387,-66.62049740552902,0.19134868363604735,66.62049861495784,0.0,-1.0,-1.0,-75.0,0.19134868421052603,75.0,0.0,-1.0,-1.0,-75.0,0.1403289469174649,75.0,0.0,24,24,10,0.192150946,192.15094599999998,0.1525440216064453,152.5440216064453,39.60692439355468,900.0,0.00021350105111111109
TP1,smpc,0,43,2018-12-01 10:45:00+00:00,32064,43,-0.3706664443016052,-1.8533322215080261,-452.397767773391,0.0,0.0,1907.078837580392,0.476769709395098,0.04684317111968994,0.0,0.9955766797065735,1.0010794401168823,0.7052217125892639,0.0,0.0,True,True,False,0.09375,optimal,4554.616024094044,0.16126656532287598,True,False,0,TP1,0.9988374710083008,1.0013267993927002,0.5259883403778076,0.0,0.0,-1.0,-1.0,-75.0,0.30207236842105234,75.0,0.0,-1.0,-1.0,-75.0,0.20155515671168475,75.0,0.0,-1.0,-1.0,-75.0,0.22697368363604734,75.0,0.0,-1.0,-1.0,-75.0,0.22697368421052602,75.0,0.0,-1.0,-1.0,-75.0,0.17595394691746488,75.0,0.0,24,24,10,0.2015999,201.5999,0.16126656532287598,161.26656532287598,40.33333467712402,900.0,0.00022399988888888888
TP1,smpc,0,44,2018-12-01 11:00:00+00:00,32064,44,-0.3882699549198151,-1.9413497745990753,-456.6538352673888,0.0,0.0,2029.9494585590448,0.5074873646397612,0.044629037380218506,0.0,0.9956061244010925,1.0010263919830322,0.7071359753608704,0.0,0.0,True,True,False,0.09210712686181069,optimal,4319.742901052919,0.1830921173095703,True,False,0,TP1,0.9987814426422119,1.0013092756271362,0.528415322303772,0.0,0.0,-1.0,-1.0,-75.0,0.33769736842105236,75.0,0.0,-0.9123800992965698,-0.9123800992965698,-68.42850744724274,0.23405869774912505,68.42850577831271,0.0,-1.0,-1.0,-75.0,0.2625986836360473,75.0,0.0,-1.0,-1.0,-75.0,0.262598684210526,75.0,0.0,-1.0,-1.0,-75.0,0.21157894691746487,75.0,0.0,24,24,10,0.223265068,223.265068,0.1830921173095703,183.0921173095703,40.1729506904297,900.0,0.0002480722977777778
TP1,smpc,0,45,2018-12-01 11:15:00+00:00,32064,45,-0.39972800612449644,-1.9986400306224823,-460.7062041864083,0.0,0.0,2124.306105321059,0.5310765263302648,0.04166698455810547,0.0,0.9956444501876831,1.0009765625,0.7084910273551941,0.0,0.0,True,True,False,0.09002104550600051,optimal,4070.7573920370214,0.16027355194091797,True,False,0,TP1,0.9990242123603821,1.0012603998184204,0.5315762162208557,0.0,0.0,-1.0,-1.0,-75.0,0.3733223684210524,75.0,0.0,-0.8011224269866943,-0.8011224269866943,-60.084182024002075,0.262598684210526,60.084182024002025,0.0,-1.0,-1.0,-75.0,0.29822368363604734,75.0,0.0,-1.0,-1.0,-75.0,0.29822368421052603,75.0,0.0,-1.0,-1.0,-75.0,0.24720394691746486,75.0,0.0,24,24,10,0.200112599,200.112599,0.16027355194091797,160.27355194091797,39.839047059082034,900.0,0.00022234733222222222
TP1,smpc,0,46,2018-12-01 11:30:00+00:00,32064,46,-0.4166173577308655,-2.0830867886543274,-465.3002506440771,0.0,0.0,2228.7593505582886,0.5571898376395722,0.04035741090774536,0.0,0.9970465898513794,1.0008995532989502,0.7101325392723083,0.0,0.0,True,True,False,0.08107687029987573,optimal,3814.560299945064,0.16008591651916504,True,False,0,TP1,0.998184084892273,1.0014938116073608,0.5383875966072083,0.0,0.0,-1.0,-1.0,-75.0,0.4089473684210524,75.0,0.0,-1.0,-1.0,-75.0,0.29822368421052603,75.0,0.0,-1.0,-1.0,-75.0,0.33384868363604736,75.00000120371456,0.0,-1.0,-1.0,-75.0,0.33384868421052605,75.0,0.0,-0.32409974932670593,-0.32409974932670593,-24.307481199502945,0.25875000048722874,24.307480173757558,0.0,24,24,10,0.19888931,198.88931000000002,0.16008591651916504,160.08591651916504,38.80339348083498,900.0,0.00022098812222222223
TP1,smpc,0,47,2018-12-01 11:45:00+00:00,32064,47,-0.4192269444465637,-2.0961347222328186,-467.85725774566345,0.0,0.0,2221.646302855885,0.5554115757139713,0.04556030035018921,0.0,0.9956333637237549,1.0009255409240723,0.7120805978775024,0.0,0.0,True,True,False,0.09375,optimal,3543.2123959142828,0.1660022735595703,True,False,0,TP1,0.9981656670570374,1.001207947731018,0.5385535955429077,0.0,0.0,-1.0,-1.0,-75.0,0.4445723684210524,75.0,0.0,-1.0,-1.0,-75.0,0.33384868421052605,75.0,0.0,-1.0,-1.0,-75.0,0.3694736836360474,75.0,0.0,-1.0,-1.0,-75.0,0.36947368421052607,75.0,0.0,-1.0,-1.0,-75.0,0.29437500048722876,75.0,0.0,24,24,10,0.204850353,204.850353,0.1660022735595703,166.0022735595703,38.8480794404297,900.0,0.00022761150333333336
TP1,smpc,0,48,2018-12-01 12:00:00+00:00,32064,48,-0.4431724429130554,-2.215862214565277,-473.92509530777716,0.0,0.0,2398.9278491593914,0.5997319622898478,0.036418795585632324,0.0,0.9955936074256897,1.001332402229309,0.7163861393928528,0.0,0.0,True,True,False,0.09375,optimal,3272.049579508025,0.15448522567749023,True,False,0,TP1,0.9991613626480103,1.0026391744613647,0.5453129410743713,0.0,0.0,1.0,1.0,75.0,0.4050986842105261,0.0,75.0,-1.0,-1.0,-75.0,0.36947368421052607,75.0,0.0,-1.0,-1.0,-75.0,0.4050986836360474,75.0,0.0,-1.0,-1.0,-75.0,0.4050986842105261,75.0,0.0,-1.0,-1.0,-75.0,0.3300000004872288,75.0,0.0,24,24,10,0.193356931,193.356931,0.15448522567749023,154.48522567749023,38.871705322509776,900.0,0.00021484103444444446
TP1,smpc,0,49,2018-12-01 12:15:00+00:00,32064,49,-0.545777153968811,-2.728885769844055,-484.6909416685321,0.0,0.0,2856.479421538766,0.7141198553846915,0.04422265291213989,0.0,0.9968478679656982,1.0028133392333984,0.7205712199211121,0.0,0.0,True,True,False,0.09375,optimal,2978.7916623381807,0.15924835205078125,True,False,0,TP1,1.0,1.0036197900772095,0.5503342151641846,0.0,0.0,1.0,1.0,75.0,0.36562499999999976,0.0,75.0,1.0,1.0,75.0,0.32999999999999974,0.0,75.0,1.0,1.0,75.0,0.36562499942552107,0.0,75.0,1.0,1.0,75.0,0.36562499999999976,0.0,75.0,-1.0,-1.0,-75.0,0.3656250004872288,74.9999989742547,0.0,24,24,10,0.198107499,198.107499,0.15924835205078125,159.24835205078125,38.85914694921874,900.0,0.00022011944333333333
TP1,smpc,0,50,2018-12-01 12:30:00+00:00,32064,50,-0.39609735608100893,-1.9804867804050446,-480.2827662128948,0.0,0.0,2292.2108546714303,0.5730527136678576,0.03945326805114746,0.0,0.997044026851654,1.0007818937301636,0.7166758179664612,0.0,0.0,True,True,False,0.08105686772614717,optimal,2629.614765214944,0.18018102645874023,True,False,0,TP1,0.9980937242507935,1.0014299154281616,0.5472862124443054,0.0,0.0,-1.0,-1.0,-75.0,0.4012499999999998,75.0,0.0,-1.0,-1.0,-75.0,0.36562499999999976,75.0,0.0,-1.0,-1.0,-75.0,0.4012499994255211,75.0,0.0,-1.0,-1.0,-75.0,0.4012499999999998,75.0,0.0,-0.323032945394516,-0.323032945394516,-24.2274709045887,0.37713304916690843,24.227470581633366,0.0,24,24,10,0.219709348,219.709348,0.18018102645874023,180.18102645874023,39.528321541259764,900.0,0.00024412149777777777
TP1,smpc,0,51,2018-12-01 12:45:00+00:00,32064,51,-0.4154866099357605,-2.0774330496788025,-483.8030165772125,0.0,0.0,2202.430199673961,0.5506075499184903,0.045078277587890625,0.0,0.995643138885498,1.0008341073989868,0.7169756293296814,0.0,0.0,True,True,False,0.09344700537621975,optimal,2351.384097457275,0.2828657627105713,True,False,0,TP1,0.9985203742980957,1.0013656616210938,0.5537644028663635,0.0,0.0,-1.0,-1.0,-75.0,0.4368749999999998,75.0,0.0,-1.0,-1.0,-75.0,0.4012499999999998,75.0,0.0,-1.0,-1.0,-75.0,0.4368749994255211,75.0,0.0,-1.0,-1.0,-75.0,0.4368749999999998,75.0,0.0,-0.98384028673172,-0.98384028673172,-73.788021504879,0.412182359381726,73.7880195552621,0.0,24,24,10,0.326961171,326.961171,0.2828657627105713,282.8657627105713,44.095408289428704,900.0,0.00036329019
TP1,smpc,0,52,2018-12-01 13:00:00+00:00,32064,52,-0.4057396352291107,-2.0286981761455536,-488.1043926145594,0.0,0.0,2143.0385595280495,0.5357596398820124,0.04390847682952881,0.0,0.9956400394439697,1.0007802248001099,0.7187398672103882,0.0,0.0,True,True,False,0.09375,optimal,2087.2381432447764,0.1543443202972412,True,False,0,TP1,0.9983216524124146,1.0013939142227173,0.5537297129631042,0.0,0.0,-1.0,-1.0,-75.0,0.4724999999999998,75.0,0.0,-1.0,-1.0,-75.0,0.4368749999999998,75.0,0.0,-1.0,-1.0,-75.0,0.4724999994255211,75.0,0.0,-1.0,-1.0,-75.0,0.4724999999999998,75.0,0.0,-1.0,-1.0,-75.0,0.447807359381726,75.0,0.0,24,24,10,0.201273862,201.273862,0.1543443202972412,154.3443202972412,46.92954170275879,900.0,0.00022363762444444445
TP1,smpc,0,53,2018-12-01 13:15:00+00:00,32064,53,-0.39258304238319397,-1.9629152119159698,-492.7730002480075,0.0,0.0,2076.5444763791784,0.5191361190947946,0.042072415351867676,0.0,0.995741069316864,1.0007773637771606,0.7131611108779907,0.0,0.0,True,True,False,0.09375,optimal,1827.542218085482,0.15837597846984863,True,False,0,TP1,0.9985536336898804,1.0014457702636719,0.5567498803138733,0.0,0.0,-1.0,-1.0,-75.0,0.5081249999999998,75.0,0.0,-1.0,-1.0,-75.0,0.4724999999999998,75.0,0.0,-1.0,-1.0,-75.0,0.5081249994255211,75.0,0.0,-1.0,-1.0,-75.0,0.5081249999999998,75.0,0.0,-1.0,-1.0,-75.0,0.483432359381726,75.0,0.0,24,24,10,0.201588696,201.588696,0.15837597846984863,158.37597846984863,43.21271753015138,900.0,0.00022398744
TP1,smpc,0,54,2018-12-01 13:30:00+00:00,32064,54,-0.3719710111618042,-1.859855055809021,-497.153323529119,0.0,0.0,1975.8075361261685,0.4939518840315421,0.038809120655059814,0.0,0.9958685040473938,1.0006556510925293,0.7163949012756348,0.0,0.0,True,True,False,0.09375,optimal,1578.494267047513,0.15681910514831543,True,False,0,TP1,0.9986311197280884,1.001473069190979,0.5563151240348816,0.0,0.0,-1.0,-1.0,-75.0,0.5437499999999998,75.0,0.0,-1.0,-1.0,-75.0,0.5081249999999998,75.0,0.0,-1.0,-1.0,-75.0,0.5437499994255212,75.00000056800964,-5.687239187891899e-07,-1.0,-1.0,-75.0,0.5437499999999998,75.0,0.0,-1.0,-1.0,-75.0,0.519057359381726,75.0,0.0,24,24,10,0.200778431,200.778431,0.15681910514831543,156.81910514831543,43.959325851684575,900.0,0.00022308714555555555
TP1,smpc,0,55,2018-12-01 13:45:00+00:00,32064,55,-0.35138139128685,-1.7569069564342499,-500.10566322816885,0.0,0.0,1862.2801363128801,0.46557003407822,0.03716188669204712,0.0,0.9959057569503784,1.0006269216537476,0.7127001881599426,0.0,0.0,True,True,False,0.09375,optimal,1339.7489328569923,0.5219137668609619,True,False,0,TP1,0.9985918402671814,1.0015530586242676,0.5610867738723755,0.0,0.0,-1.0,-1.0,-75.0,0.5793749999999999,75.0,0.0,-1.0,-1.0,-75.0,0.5437499999999998,75.0,0.0,-1.0,-1.0,-75.0,0.5793749994255212,75.0,0.0,-1.0,-1.0,-75.0,0.5793749999999999,75.0,0.0,-1.0,-1.0,-75.0,0.554682359381726,75.0,0.0,24,24,10,0.564739481,564.7394810000001,0.5219137668609619,521.9137668609619,42.825714139038126,900.0,0.0006274883122222223
TP1,smpc,0,56,2018-12-01 14:00:00+00:00,32064,56,-0.33381174206733705,-1.6690587103366852,-501.1530113324625,0.0,0.0,1735.4904918510904,0.43387262296277257,0.039270997047424316,0.0,0.9960423707962036,1.0006452798843384,0.7141545414924622,0.0,0.0,True,True,False,0.09114025980234146,optimal,1115.709110159288,0.4752645492553711,True,False,0,TP1,0.9984594583511353,1.0016093254089355,0.5592004060745239,0.0,0.0,-1.0,-1.0,-75.0,0.6149999999999999,75.0,0.0,-1.0,-1.0,-75.0,0.5793749999999999,75.0,0.0,-1.0,-1.0,-75.0,0.6149999994255212,75.0,0.0,-1.0,-1.0,-75.0,0.6149999999999999,75.0,0.0,-0.8608138561248779,-0.8608138561248779,-64.56103920936584,0.5853488530061748,64.56103739758392,0.0,24,24,10,0.516220127,516.2201269999999,0.4752645492553711,475.2645492553711,40.95557774462888,900.0,0.0005735779188888888
TP1,smpc,0,57,2018-12-01 14:15:00+00:00,32064,57,-0.30805549025535583,-1.5402774512767792,-500.7490598363802,0.0,0.0,1556.5721789797153,0.38914304474492883,0.04228013753890991,0.0,0.9955728650093079,1.0006598234176636,0.71990966796875,0.0,0.0,True,True,False,0.09374999888241291,optimal,906.2724307295189,0.6722652912139893,True,False,0,TP1,0.9984385967254639,1.0016260147094727,0.5654013156890869,0.0,0.0,-1.0,-1.0,-75.0,0.6506249999999999,75.0,0.0,-1.0,-1.0,-75.0,0.6149999999999999,75.0,0.0,-1.0,-1.0,-75.0,0.6506249994255212,75.0,0.0,-1.0,-1.0,-75.0,0.6506249999999999,75.0,0.0,-0.9999999403953552,-0.9999999403953552,-74.99999552965164,0.6209738508827594,74.99999709670863,0.0,24,24,10,0.713888701,713.888701,0.6722652912139893,672.2652912139893,41.623409786010754,900.0,0.0007932096677777778
TP1,smpc,0,58,2018-12-01 14:30:00+00:00,32064,58,-0.2873929440975189,-1.4369647204875946,-500.26367683403805,0.0,0.0,1401.303764816685,0.35032594120417127,0.045562028884887695,0.0,0.9953590631484985,1.0006660223007202,0.7175436615943909,0.0,0.0,True,True,False,0.09375,optimal,717.4595537644961,0.8130249977111816,True,False,0,TP1,0.9980814456939697,1.0016595125198364,0.5654772520065308,0.0,0.0,-1.0,-1.0,-75.0,0.6862499999999999,75.0,0.0,-1.0,-1.0,-75.0,0.6506249999999999,75.0,0.0,-1.0,-1.0,-75.0,0.6862499994255212,75.0,0.0,-1.0,-1.0,-75.0,0.6862499999999999,75.0,0.0,-1.0,-1.0,-75.0,0.6565988508827594,75.0,0.0,24,24,10,0.853218754,853.218754,0.8130249977111816,813.0249977111816,40.193756288818385,900.0,0.0009480208377777778
TP1,smpc,0,59,2018-12-01 14:45:00+00:00,32064,59,-0.26428914070129395,-1.3214457035064697,-500.10402966518086,0.0,0.0,1217.6645840830333,0.30441614602075834,0.05074477195739746,0.0,0.9950482845306396,1.000669002532959,0.7181501984596252,0.0,0.0,True,True,False,0.09375,optimal,554.0260128807497,1.2154111862182617,True,False,0,TP1,0.9977039098739624,1.0017364025115967,0.5647526383399963,0.0,0.0,-1.0,-1.0,-75.0,0.7218749999999999,75.0,0.0,-1.0,-1.0,-75.0,0.6862499999999999,75.0,0.0,-1.0,-1.0,-75.0,0.7218749994255212,75.0,0.0,-1.0,-1.0,-75.0,0.7218749999999999,75.0,0.0,-1.0,-1.0,-75.0,0.6922238508827594,75.0,0.0,24,24,10,1.255798743,1255.7987429999998,1.2154111862182617,1215.4111862182617,40.38755678173822,900.0,0.0013953319366666666
TP1,smpc,0,60,2018-12-01 15:00:00+00:00,32064,60,-0.23411782085895538,-1.170589104294777,-499.8973308497625,0.0,0.0,1026.471339253708,0.25661783481342704,0.051435232162475586,0.0,0.9948689341545105,1.000691294670105,0.7204389572143555,0.0,0.0,True,True,False,0.09375,optimal,409.26347234504635,0.9137661457061768,True,False,0,TP1,0.9980056285858154,1.001776933670044,0.5625426173210144,0.0,0.0,-1.0,-1.0,-75.0,0.7575,75.0,0.0,-1.0,-1.0,-75.0,0.7218749999999999,75.0,0.0,-1.0,-1.0,-75.0,0.7574999994255213,75.0,0.0,-1.0,-1.0,-75.0,0.7575,75.0,0.0,-1.0,-1.0,-75.0,0.7278488508827594,75.0,0.0,24,24,10,0.958680483,958.680483,0.9137661457061768,913.7661457061768,44.914337293823216,900.0,0.0010652005366666667
TP1,smpc,0,61,2018-12-01 15:15:00+00:00,32064,61,-0.20211783051490784,-1.0105891525745392,-500.22238158476284,0.0,0.0,818.9639199249991,0.2047409799812498,0.05275827646255493,0.0,0.9946601986885071,1.000734567642212,0.7162206172943115,0.0,0.0,True,True,False,0.09375,optimal,288.54598454763976,0.8046581745147705,True,False,0,TP1,0.9974969029426575,1.0018720626831055,0.5628865361213684,0.0,0.0,-1.0,-1.0,-75.0,0.793125,75.0,0.0,-1.0,-1.0,-75.0,0.7575,75.0,0.0,-1.0,-1.0,-75.0,0.7931249994255213,75.0,0.0,-1.0,-1.0,-75.0,0.793125,75.0,0.0,-1.0,-1.0,-75.0,0.7634738508827594,75.0,0.0,24,24,10,0.847912546,847.912546,0.8046581745147705,804.6581745147705,43.254371485229484,900.0,0.0009421250511111111
TP1,smpc,0,62,2018-12-01 15:30:00+00:00,32064,62,-0.17121743857860566,-0.8560871928930283,-500.1843906418344,0.0,0.0,622.2762566159382,0.15556906415398455,0.053326427936553955,0.0,0.9947428703308105,1.0007944107055664,0.7122974991798401,0.0,0.0,True,True,False,0.09060586765408515,optimal,197.45774648385938,3.9256250858306885,True,False,0,TP1,0.9978429675102234,1.0019053220748901,0.5611637830734253,0.0,0.0,-1.0,-1.0,-75.0,0.82875,75.0,0.0,-1.0,-1.0,-75.0,0.793125,75.0,0.0,-1.0,-1.0,-75.0,0.8287499994255213,75.0,0.0,-1.0,-1.0,-75.0,0.82875,75.0,0.0,-0.8323129415512085,-0.8323129415512085,-62.42347061634064,0.7931249994255213,62.42347182576955,0.0,24,24,10,3.965810727,3965.810727,3.9256250858306885,3925.6250858306885,40.18564116931156,900.0,0.0044064563633333335
TP1,smpc,0,63,2018-12-01 15:45:00+00:00,32064,63,-0.13296733796596527,-0.6648366898298264,-499.34327364258024,0.0,0.0,353.65935566210163,0.0884148389155254,0.057986438274383545,0.0,0.9941161870956421,1.0008463859558105,0.719199001789093,0.0,0.0,True,True,False,0.09375,optimal,130.4545046424734,0.621375560760498,True,False,0,TP1,0.9973388314247131,1.001983404159546,0.5640902519226074,0.0,0.0,-1.0,-1.0,-75.0,0.864375,75.0,0.0,-1.0,-1.0,-75.0,0.82875,75.0,0.0,-1.0,-1.0,-75.0,0.8643749994255213,75.0,0.0,-1.0,-1.0,-75.0,0.864375,75.0,0.0,-1.0,-1.0,-75.0,0.8287499994255213,75.0,0.0,24,24,10,0.66449607,664.49607,0.621375560760498,621.375560760498,43.12050923950195,900.0,0.0007383289666666666
TP1,smpc,0,64,2018-12-01 16:00:00+00:00,32064,64,-0.10003142654895783,-0.5001571327447891,-499.1003302404806,0.0,0.0,141.9999959634429,0.035499998990860725,0.05875742435455322,0.0,0.9936368465423584,1.0008925199508667,0.7188099026679993,0.0,0.0,True,True,False,0.09006529189646244,optimal,95.20560516941735,0.24527597427368164,True,False,0,TP1,0.996778130531311,1.0020297765731812,0.5633283853530884,0.0,0.0,-0.8034822344779968,-0.8034822344779968,-60.26116758584976,0.8929990546032787,60.26116635148819,0.0,-1.0,-1.0,-75.0,0.864375,75.0,0.0,-1.0,-1.0,-75.0,0.8999999994255213,75.0,0.0,-1.0,-1.0,-75.0,0.9,75.0,0.0,-1.0,-1.0,-75.0,0.8643749994255213,75.0,0.0,24,24,10,0.285184905,285.184905,0.24527597427368164,245.27597427368164,39.908930726318346,900.0,0.00031687211666666667
TP1,smpc,0,65,2018-12-01 16:15:00+00:00,32064,65,-0.08674861490726471,-0.43374307453632355,-500.33569062861716,0.0,0.0,79.11981652182497,0.019779954130456242,0.06288450956344604,0.0,0.9941462278366089,1.0015391111373901,0.7183616161346436,0.0,0.0,True,True,False,0.04118470810353756,optimal,88.18926071875052,0.12456250190734863,True,False,0,TP1,0.9973295331001282,1.0028387308120728,0.5647143125534058,0.0,0.0,-0.19651776552200317,-0.19651776552200317,-14.73883241415023,0.9,14.73883241415023,0.0,-1.0,-1.0,-75.0,0.9,75.0,0.0,-0.0,-0.0,0.0,0.8999999994255213,0.0,-1.0865093753283145e-06,0.0,0.0,0.0,0.9,0.0,0.0,-1.0,-1.0,-75.0,0.8999999994255213,75.0,0.0,24,24,10,0.163246705,163.246705,0.12456250190734863,124.56250190734863,38.68420309265136,900.0,0.00018138522777777776
TP1,smpc,0,66,2018-12-01 16:30:00+00:00,32064,66,-0.026684127748012543,-0.1334206387400627,-480.08897998556677,0.0,0.0,0.0,0.0,0.03932666778564453,0.0,0.9958668351173401,1.0013121366500854,0.7158265113830566,0.0,0.0,True,True,False,0.0,optimal,88.64009356518343,0.12464284896850586,True,False,0,TP1,0.9973220229148865,1.0025341510772705,0.5409007668495178,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.8999999994255213,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.8999999994255213,0.0,0.0,24,24,10,0.164262368,164.26236799999998,0.12464284896850586,124.64284896850586,39.619519031494136,900.0,0.00018251374222222222
TP1,smpc,0,67,2018-12-01 16:45:00+00:00,32064,67,-0.158090740442276,-0.79045370221138,-192.21217576955496,0.0,0.0,0.0,0.0,0.12160825729370117,0.0,0.9923123717308044,1.0000642538070679,0.5604376196861267,0.0,0.0,True,True,False,0.0,optimal,94.57773807129126,0.14237475395202637,True,False,0,TP1,0.9925082921981812,1.0011425018310547,0.31388112902641296,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.8999999994255213,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.8999999994255213,0.0,0.0,24,24,10,0.181751479,181.751479,0.14237475395202637,142.37475395202637,39.37672504797363,900.0,0.00020194608777777777
TP1,smpc,0,68,2018-12-01 17:00:00+00:00,32064,68,-0.4971614360809326,-2.485807180404663,18.777623639152807,0.004694405909788202,0.21936958816440266,0.0,0.0,0.1741269826889038,0.0,0.9898152351379395,1.0,0.5205428004264832,0.0,0.0,True,True,False,0.02497099991887808,optimal,100.56062578751754,0.13005280494689941,True,False,0,TP1,0.9895676374435425,1.0005320310592651,0.29430487751960754,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.3317866623401642,0.3317866623401642,24.883999675512314,0.8869031580655199,0.0,24.883999347686768,0.0,0.0,0.0,0.8999999994255213,0.0,0.0,1.0,1.0,75.0,0.8605263157894737,0.0,75.0,0.0,0.0,0.0,0.8999999994255213,0.0,0.0,24,24,10,0.171299477,171.299477,0.13005280494689941,130.0528049468994,41.24667205310059,900.0,0.00019033275222222223
TP1,smpc,0,69,2018-12-01 17:15:00+00:00,32064,69,-7.412870407104492,-37.06435203552246,465.37621117272465,0.11634405279318116,5.4367575870253555,0.0,0.0,0.29385507106781006,0.0,0.9822534918785095,1.0,0.7024380564689636,0.0,0.0,True,True,False,0.09375,optimal,106.3148814522043,0.11836385726928711,True,False,0,TP1,0.9832454323768616,1.0,0.5059500336647034,0.0,0.0,1.0,1.0,75.0,0.8605263157894737,0.0,75.0,1.0,1.0,75.0,0.8474294738549936,0.0,75.0,1.0,1.0,75.0,0.860526315214995,0.0,75.0,1.0,1.0,75.0,0.8210526315789474,0.0,75.0,1.0,1.0,75.0,0.860526315214995,0.0,75.0,24,24,10,0.164978801,164.978801,0.11836385726928711,118.36385726928711,46.6149437307129,900.0,0.0001833097788888889
