topology_case,controller,episode_id,step,date_time,start_index,scenario_time_index,reward_mean,reward_sum,grid_import_kw,grid_import_mwh,energy_cost,curtailment_kw,curtailment_mwh,voltage_deviation,grid_stress,min_voltage_pu,max_voltage_pu,max_line_current_pu,max_voltage_violation,max_line_current_violation,feasible,converged,infeasible_action,throughput_mwh,solver_status,objective_value,solve_time_sec,smpc_network_feasible,smpc_network_corrected,smpc_correction_attempts,smpc_check_topology_case,smpc_check_worst_min_voltage_pu,smpc_check_worst_max_voltage_pu,smpc_check_worst_line_current_pu,smpc_check_max_voltage_violation,smpc_check_max_line_current_violation,requested_action_agent_0,accepted_action_agent_0,dess_power_kw_agent_0,soc_agent_0,beta_ch_kw_agent_0,beta_dis_kw_agent_0,requested_action_agent_1,accepted_action_agent_1,dess_power_kw_agent_1,soc_agent_1,beta_ch_kw_agent_1,beta_dis_kw_agent_1,requested_action_agent_2,accepted_action_agent_2,dess_power_kw_agent_2,soc_agent_2,beta_ch_kw_agent_2,beta_dis_kw_agent_2,requested_action_agent_3,accepted_action_agent_3,dess_power_kw_agent_3,soc_agent_3,beta_ch_kw_agent_3,beta_dis_kw_agent_3,requested_action_agent_4,accepted_action_agent_4,dess_power_kw_agent_4,soc_agent_4,beta_ch_kw_agent_4,beta_dis_kw_agent_4,warmup_excluded,requested_horizon,available_horizon,n_scenarios,controller_decision_time_s,controller_decision_time_ms,solver_time_s,solver_time_ms,non_solver_overhead_time_ms,control_interval_s,time_fraction_of_control_interval
TP1,mpc,0,0,2018-12-01 00:00:00+00:00,32064,0,-6.753451824188232,-33.76725912094116,485.85229006948794,0.12146307251737198,4.927756852029781,0.0,0.0,0.30707865953445435,0.0,0.9811621904373169,1.0,0.729897677898407,0.0,0.0,True,True,False,0.09375,optimal,143.3561534017354,0.018976688385009766,True,False,0,TP1,0.9816359877586365,1.0,0.5530158281326294,0.0,0.0,1.0,1.0,75.0,0.4605263157894737,0.0,75.0,1.0,1.0,75.0,0.4605263157894737,0.0,75.0,1.0,1.0,75.0,0.4605263157894737,0.0,75.0,1.0,1.0,75.0,0.4605263157894737,0.0,75.0,1.0,1.0,75.0,0.4605263157894737,0.0,75.0,True,24,24,1,0.034590288,34.590287999999994,0.018976688385009766,18.976688385009766,15.613599614990232,900.0,3.843365333333333e-05
TP1,mpc,0,1,2018-12-01 00:15:00+00:00,32064,1,-6.7023420333862305,-33.51171016693115,478.43862432455353,0.11960965608113838,4.852563747211784,0.0,0.0,0.3027324676513672,0.0,0.9814043641090393,1.0,0.7211126685142517,0.0,0.0,True,True,False,0.09375,optimal,145.2671286770693,0.031758785247802734,True,False,0,TP1,0.9820334315299988,1.0,0.5386717915534973,0.0,0.0,1.0,1.0,75.0,0.42105263157894735,0.0,75.0,1.0,1.0,75.0,0.42105263157894735,0.0,75.0,1.0,1.0,75.0,0.42105263157894735,0.0,75.0,1.0,1.0,75.0,0.42105263157894735,0.0,75.0,1.0,1.0,75.0,0.42105263157894735,0.0,75.0,True,24,24,1,0.046966462,46.966462,0.031758785247802734,31.758785247802734,15.207676752197266,900.0,5.218495777777778e-05
TP1,mpc,0,2,2018-12-01 00:30:00+00:00,32064,2,-6.582049369812012,-32.91024684906006,469.74364237371447,0.11743591059342862,4.764374892775399,0.0,0.0,0.29838836193084717,0.0,0.981667697429657,1.0,0.7109360694885254,0.0,0.0,True,True,False,0.09375,optimal,147.3142658185395,0.021793842315673828,True,False,0,TP1,0.9822913408279419,1.0,0.5302572846412659,0.0,0.0,1.0,1.0,75.0,0.381578947368421,0.0,75.0,1.0,1.0,75.0,0.381578947368421,0.0,75.0,1.0,1.0,75.0,0.381578947368421,0.0,75.0,1.0,1.0,75.0,0.381578947368421,0.0,75.0,1.0,1.0,75.0,0.381578947368421,0.0,75.0,True,24,24,1,0.037042231,37.042231,0.021793842315673828,21.793842315673828,15.248388684326173,900.0,4.115803444444445e-05
TP1,mpc,0,3,2018-12-01 00:45:00+00:00,32064,3,-6.504347801208496,-32.52173900604248,464.1687796556653,0.11604219491391632,4.707831847657585,0.0,0.0,0.29516124725341797,0.0,0.9818786978721619,1.0,0.7043099999427795,0.0,0.0,True,True,False,0.09375,optimal,149.41454583091314,0.02313399314880371,True,False,0,TP1,0.9825347065925598,1.0,0.5219167470932007,0.0,0.0,1.0,1.0,75.0,0.3421052631578947,0.0,75.0,1.0,1.0,75.0,0.3421052631578947,0.0,75.0,1.0,1.0,75.0,0.3421052631578947,0.0,75.0,1.0,1.0,75.0,0.3421052631578947,0.0,75.0,1.0,1.0,75.0,0.3421052631578947,0.0,75.0,True,24,24,1,0.038443797,38.443797,0.02313399314880371,23.13399314880371,15.30980385119629,900.0,4.271533e-05
TP1,mpc,0,4,2018-12-01 01:00:00+00:00,32064,4,-5.983004093170166,-29.91502046585083,458.86961641099333,0.11471740410274833,4.309932872140255,0.0,0.0,0.2920266389846802,0.0,0.9820757508277893,1.0,0.6979515552520752,0.0,0.0,True,True,False,0.09375,optimal,151.64631691837448,0.01978611946105957,True,False,0,TP1,0.9827445149421692,1.0,0.5161705613136292,0.0,0.0,1.0,1.0,75.0,0.30263157894736836,0.0,75.0,1.0,1.0,75.0,0.30263157894736836,0.0,75.0,1.0,1.0,75.0,0.30263157894736836,0.0,75.0,1.0,1.0,75.0,0.30263157894736836,0.0,75.0,1.0,1.0,75.0,0.30263157894736836,0.0,75.0,True,24,24,1,0.041048478,41.048478,0.01978611946105957,19.78611946105957,21.26235853894043,900.0,4.560942e-05
TP1,mpc,0,5,2018-12-01 01:15:00+00:00,32064,5,-5.858867645263672,-29.29433822631836,449.23710102239056,0.11230927525559764,4.2194594713528035,0.0,0.0,0.28701019287109375,0.0,0.9823959469795227,1.0,0.6867847442626953,0.0,0.0,True,True,False,0.09375,optimal,154.80926709302898,0.013505697250366211,True,False,0,TP1,0.983037531375885,1.0,0.5075186491012573,0.0,0.0,1.0,1.0,75.0,0.26315789473684204,0.0,75.0,1.0,1.0,75.0,0.26315789473684204,0.0,75.0,1.0,1.0,75.0,0.26315789473684204,0.0,75.0,1.0,1.0,75.0,0.26315789473684204,0.0,75.0,1.0,1.0,75.0,0.26315789473684204,0.0,75.0,True,24,24,1,0.028779093,28.779093,0.013505697250366211,13.505697250366211,15.273395749633787,900.0,3.197677e-05
TP1,mpc,0,6,2018-12-01 01:30:00+00:00,32064,6,-5.772708415985107,-28.863542079925537,442.595005600424,0.110648751400106,4.157073590101982,0.0,0.0,0.28311973810195923,0.0,0.9826544523239136,1.0,0.6789807677268982,0.0,0.0,True,True,False,0.09375,optimal,158.06325811848873,0.033172607421875,True,False,0,TP1,0.9833053350448608,1.0,0.49944910407066345,0.0,0.0,1.0,1.0,75.0,0.2236842105263157,0.0,75.0,1.0,1.0,75.0,0.2236842105263157,0.0,75.0,1.0,1.0,75.0,0.2236842105263157,0.0,75.0,1.0,1.0,75.0,0.2236842105263157,0.0,75.0,1.0,1.0,75.0,0.2236842105263157,0.0,75.0,True,24,24,1,0.049833448,49.833448000000004,0.033172607421875,33.172607421875,16.660840578125004,900.0,5.537049777777778e-05
TP1,mpc,0,7,2018-12-01 01:45:00+00:00,32064,7,-5.690707683563232,-28.453538417816162,436.2757989626971,0.10906894974067427,4.097720441757132,0.0,0.0,0.27939558029174805,0.0,0.9829005002975464,1.0,0.6715377569198608,0.0,0.0,True,True,False,0.09375,optimal,159.64422480021983,0.02050018310546875,True,False,0,TP1,0.9835852384567261,1.0,0.49168989062309265,0.0,0.0,1.0,1.0,75.0,0.18421052631578938,0.0,75.0,1.0,1.0,75.0,0.18421052631578938,0.0,75.0,1.0,1.0,75.0,0.18421052631578938,0.0,75.0,1.0,1.0,75.0,0.18421052631578938,0.0,75.0,1.0,1.0,75.0,0.18421052631578938,0.0,75.0,True,24,24,1,0.036658708,36.658708,0.02050018310546875,20.50018310546875,16.158524894531247,900.0,4.073189777777778e-05
TP1,mpc,0,8,2018-12-01 02:00:00+00:00,32064,8,-10.050317764282227,-50.25158882141113,810.144648144842,0.2025361620362105,7.250794600896335,0.0,0.0,0.4401053190231323,0.0,0.9736450910568237,1.0,0.9572001099586487,0.0,0.0,True,True,False,0.0,optimal,158.49955432972695,0.019294023513793945,True,False,0,TP1,0.9743064641952515,1.0,0.8396751880645752,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,True,24,24,1,0.037666795,37.666795,0.019294023513793945,19.294023513793945,18.37277148620606,900.0,4.185199444444445e-05
TP1,mpc,0,9,2018-12-01 02:15:00+00:00,32064,9,-9.922880172729492,-49.61440086364746,804.066726736437,0.20101668168410924,7.19639720429111,0.0,0.0,0.4365878105163574,0.0,0.9738766551017761,1.0,0.949785590171814,0.0,0.0,True,True,False,0.0,optimal,151.31315785225388,0.020310163497924805,True,False,0,TP1,0.9745481014251709,1.0,0.8321898579597473,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,True,24,24,1,0.036927293,36.927293,0.020310163497924805,20.310163497924805,16.617129502075194,900.0,4.1030325555555555e-05
TP1,mpc,0,10,2018-12-01 02:30:00+00:00,32064,10,-9.857898712158203,-49.289493560791016,798.8226309425954,0.19970565773564886,7.1494625469362285,0.0,0.0,0.43353646993637085,0.0,0.9740684628486633,1.0,0.9433473348617554,0.0,0.0,True,True,False,0.0,optimal,144.23945655036584,0.022495746612548828,True,False,0,TP1,0.974833071231842,1.0,0.8244946599006653,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,True,24,24,1,0.038248324,38.248324,0.022495746612548828,22.495746612548828,15.752577387451172,900.0,4.249813777777778e-05
TP1,mpc,0,11,2018-12-01 02:45:00+00:00,32064,11,-9.755688667297363,-48.778443336486816,790.5505771602748,0.1976376442900687,7.075427665584459,0.0,0.0,0.42894792556762695,0.0,0.9743740558624268,1.0,0.9333374500274658,0.0,0.0,True,True,False,0.0,optimal,152.7686113759953,0.02285456657409668,True,False,0,TP1,0.9750691652297974,1.0,0.8171389102935791,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,True,24,24,1,0.038036325,38.036325000000005,0.02285456657409668,22.85456657409668,15.181758425903324,900.0,4.2262583333333334e-05
TP1,mpc,0,12,2018-12-01 03:00:00+00:00,32064,12,-9.961273193359375,-49.806365966796875,792.443342364777,0.19811083559119425,7.2330266074345015,0.0,0.0,0.42949092388153076,0.0,0.9743528962135315,1.0,0.9355645179748535,0.0,0.0,True,True,False,0.0,optimal,188.84234452272008,0.020969629287719727,True,False,0,TP1,0.9750365614891052,1.0,0.8195351362228394,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,True,24,24,1,0.036138808,36.138808000000004,0.020969629287719727,20.969629287719727,15.169178712280274,900.0,4.015423111111111e-05
TP1,mpc,0,13,2018-12-01 03:15:00+00:00,32064,13,-9.970138549804688,-49.85069274902344,793.1799546847742,0.19829498867119355,7.239750036385276,0.0,0.0,0.42958706617355347,0.0,0.974343478679657,1.0,0.9364314675331116,0.0,0.0,True,True,False,0.0,optimal,259.32649251976324,0.03535652160644531,True,False,0,TP1,0.9750447869300842,1.0,0.8202225565910339,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,True,24,24,1,0.050786854,50.786854,0.03535652160644531,35.35652160644531,15.430332393554687,900.0,5.642983777777778e-05
TP1,mpc,0,14,2018-12-01 03:30:00+00:00,32064,14,-9.966327667236328,-49.83163833618164,792.8448429920536,0.1982112107480134,7.236691304409969,0.0,0.0,0.4297148585319519,0.0,0.9743313193321228,1.0,0.9360379576683044,0.0,0.0,True,True,False,0.0,optimal,359.19304701533486,0.014761209487915039,True,False,0,TP1,0.9750208258628845,1.0,0.821071982383728,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,True,24,24,1,0.029771477,29.771477,0.014761209487915039,14.761209487915039,15.010267512084962,900.0,3.307941888888889e-05
TP1,mpc,0,15,2018-12-01 03:45:00+00:00,32064,15,-10.002642631530762,-50.01321315765381,795.7560385157194,0.19893900962892985,7.263263241552228,0.0,0.0,0.431077241897583,0.0,0.9742586612701416,1.0,0.9394646286964417,0.0,0.0,True,True,False,0.0,optimal,483.8694738967274,0.014917612075805664,True,False,0,TP1,0.9750031232833862,1.0,0.8218165040016174,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,True,24,24,1,0.029827075,29.827075,0.014917612075805664,14.917612075805664,14.909462924194337,900.0,3.3141194444444446e-05
TP1,mpc,0,16,2018-12-01 04:00:00+00:00,32064,16,-10.0770902633667,-50.385451316833496,797.9921398361967,0.19949803495904916,7.319582902647514,0.0,0.0,0.4320249557495117,0.0,0.9742144346237183,1.0,0.9420958161354065,0.0,0.0,True,True,False,0.0,optimal,631.6167322064177,0.01620006561279297,True,False,0,TP1,0.9748852849006653,1.0,0.8255689144134521,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,True,24,24,1,0.031622002,31.622002000000002,0.01620006561279297,16.20006561279297,15.421936387207035,900.0,3.5135557777777784e-05
TP1,mpc,0,17,2018-12-01 04:15:00+00:00,32064,17,-10.064329147338867,-50.321645736694336,796.9305327480924,0.1992326331870231,7.309845311631878,0.0,0.0,0.43194615840911865,0.0,0.9742046594619751,1.0,0.9408476948738098,0.0,0.0,True,True,False,0.0,optimal,805.0472978654193,0.019094228744506836,True,False,0,TP1,0.9748777151107788,1.0,0.8255215883255005,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,True,24,24,1,0.034215787,34.215787,0.019094228744506836,19.094228744506836,15.121558255493161,900.0,3.801754111111111e-05
TP1,mpc,0,18,2018-12-01 04:30:00+00:00,32064,18,-10.09279727935791,-50.46398639678955,799.2026970559891,0.19980067426399728,7.33068673874606,0.0,0.0,0.4330037236213684,0.0,0.9741430878639221,1.0,0.9435225129127502,0.0,0.0,True,True,False,0.0,optimal,999.6431540163525,0.014017820358276367,True,False,0,TP1,0.9748072624206543,1.0,0.8272200226783752,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,True,24,24,1,0.028999555,28.999555,0.014017820358276367,14.017820358276367,14.981734641723632,900.0,3.2221727777777776e-05
TP1,mpc,0,19,2018-12-01 04:45:00+00:00,32064,19,-10.132184982299805,-50.66092491149902,802.3634611270154,0.20059086528175385,7.359678847187548,0.0,0.0,0.4343096613883972,0.0,0.9740765690803528,1.0,0.9472410082817078,0.0,0.0,True,True,False,0.0,optimal,1211.608186308155,0.019029855728149414,True,False,0,TP1,0.9747854471206665,1.0,0.8301987051963806,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,True,24,24,1,0.034291732,34.291731999999996,0.019029855728149414,19.029855728149414,15.261876271850584,900.0,3.810192444444444e-05
TP1,mpc,0,20,2018-12-01 05:00:00+00:00,32064,20,-9.489660263061523,-47.44830131530762,802.4224810906162,0.20060562027265405,6.864724325730221,0.0,0.0,0.43501412868499756,0.0,0.9740021824836731,1.0,0.9473137259483337,0.0,0.0,True,True,False,0.0,optimal,1438.7135990514444,0.01369929313659668,True,False,0,TP1,0.9746337532997131,1.0,0.8326839208602905,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,True,24,24,1,0.028662467,28.662467,0.01369929313659668,13.69929313659668,14.963173863403322,900.0,3.1847185555555555e-05
TP1,mpc,0,21,2018-12-01 05:15:00+00:00,32064,21,-9.5304536819458,-47.652268409729004,805.8645918285947,0.20146614795714868,6.894171583093628,0.0,0.0,0.4369467496871948,0.0,0.9738497734069824,1.0,0.9513694047927856,0.0,0.0,True,True,False,0.0,optimal,1681.5148634988032,0.020840883255004883,True,False,0,TP1,0.9745451211929321,1.0,0.8341624736785889,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,True,24,24,1,0.035790779,35.790779,0.020840883255004883,20.840883255004883,14.94989574499512,900.0,3.976753222222223e-05
TP1,mpc,0,22,2018-12-01 05:30:00+00:00,32064,22,-9.629430770874023,-48.14715385437012,814.2224442108272,0.2035556110527068,6.965673010223627,0.0,0.0,0.4415815472602844,0.0,0.9735575318336487,1.0,0.9612091779708862,0.0,0.0,True,True,False,0.0,optimal,1936.214420961237,0.013413667678833008,True,False,0,TP1,0.9742689728736877,1.0,0.8412917256355286,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,True,24,24,1,0.027981282,27.981282,0.013413667678833008,13.413667678833008,14.567614321166992,900.0,3.1090313333333335e-05
TP1,mpc,0,23,2018-12-01 05:45:00+00:00,32064,23,-9.633909225463867,-48.169546127319336,814.4995521347482,0.20362488803368706,6.968043668512771,0.0,0.0,0.4426559805870056,0.0,0.9734213948249817,1.0,0.9616500735282898,0.0,0.0,True,True,False,0.0,optimal,2200.0164834832603,0.014208078384399414,True,False,0,TP1,0.9740197062492371,1.0,0.8429437279701233,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,True,24,24,1,0.029042864,29.042864,0.014208078384399414,14.208078384399414,14.834785615600588,900.0,3.226984888888889e-05
TP1,mpc,0,24,2018-12-01 06:00:00+00:00,32064,24,-9.93078899383545,-49.653944969177246,825.4922608550714,0.20637306521376786,7.187973861395534,0.0,0.0,0.4510948657989502,0.0,0.9727765321731567,1.0,0.9744959473609924,0.0,0.0,True,True,False,0.0,optimal,2468.724667691232,0.026288509368896484,True,False,0,TP1,0.9736413955688477,1.0,0.8526981472969055,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,True,24,24,1,0.041984203,41.984203,0.026288509368896484,26.288509368896484,15.695693631103513,900.0,4.664911444444444e-05
TP1,mpc,0,25,2018-12-01 06:15:00+00:00,32064,25,-9.848928451538086,-49.24464225769043,818.9096353028162,0.20472740882570406,7.130655649399272,0.0,0.0,0.4454430937767029,0.0,0.9731849431991577,1.0,0.9667372107505798,0.0,0.0,True,True,False,0.0,optimal,2741.3139496688154,0.018166780471801758,True,False,0,TP1,0.9734426140785217,1.0,0.8516355156898499,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,True,24,24,1,0.034194712,34.194712,0.018166780471801758,18.166780471801758,16.027931528198245,900.0,3.7994124444444444e-05
TP1,mpc,0,26,2018-12-01 06:30:00+00:00,32064,26,-9.783049583435059,-48.91524791717529,813.5525506675094,0.20338813766687736,7.084008834937338,0.0,0.0,0.44141387939453125,0.0,0.9734800457954407,1.0,0.9604254364967346,0.0,0.0,True,True,False,0.0,optimal,3014.227026631076,0.02098393440246582,True,False,0,TP1,0.9738954305648804,1.0,0.846608579158783,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,True,24,24,1,0.036552496,36.552496,0.02098393440246582,20.98393440246582,15.568561597534176,900.0,4.061388444444444e-05
TP1,mpc,0,27,2018-12-01 06:45:00+00:00,32064,27,-9.934418678283691,-49.67209339141846,826.0688117038626,0.20651720292596565,7.192994177911383,0.0,0.0,0.44886666536331177,0.0,0.9729617834091187,1.0,0.9751646518707275,0.0,0.0,True,True,False,0.0,optimal,3285.3167895597962,0.020216703414916992,True,False,0,TP1,0.9737070798873901,1.0,0.8518456220626831,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,True,24,24,1,0.036172823,36.172823,0.020216703414916992,20.216703414916992,15.956119585083007,900.0,4.019202555555555e-05
TP1,mpc,0,28,2018-12-01 07:00:00+00:00,32064,28,-7.637324619293213,-38.186623096466064,600.0232265364502,0.15000580663411256,5.553214961594848,0.0,0.0,0.34732717275619507,0.0,0.9774811267852783,1.0,0.796341598033905,0.0,0.0,True,True,False,0.05875000013038516,optimal,3551.9058850576002,0.021004438400268555,True,False,0,TP1,0.9782999753952026,1.0,0.6371654868125916,0.0,0.0,1.0,1.0,75.0,0.14473684210526305,0.0,75.0,0.0,0.0,0.0,0.18421052631578938,0.0,0.0,0.13333334028720856,0.13333334028720856,10.000000521540642,0.17894736814655746,0.0,10.0,1.0,1.0,75.0,0.14473684210526305,0.0,75.0,1.0,1.0,75.0,0.14473684210526305,0.0,75.0,True,24,24,1,0.036955474,36.955474,0.021004438400268555,21.004438400268555,15.951035599731448,900.0,4.106163777777778e-05
TP1,mpc,0,29,2018-12-01 07:15:00+00:00,32064,29,-6.7200323104858395,-33.6001615524292,524.8425867509923,0.13121064668774807,4.8574181403804335,0.0,0.0,0.31880855560302734,0.0,0.9813171625137329,1.0,0.741141140460968,0.0,0.0,True,True,False,0.07750000013038516,optimal,3812.947251785426,0.01924872398376465,True,False,0,TP1,0.9820541143417358,1.0,0.567733883857727,0.0,0.0,1.0,1.0,75.0,0.10526315789473674,0.0,75.0,1.0,1.0,75.0,0.14473684210526305,0.0,75.0,1.0,1.0,75.0,0.13947368393603116,0.0,75.0,1.0,1.0,75.0,0.10526315789473674,0.0,75.0,0.13333334028720856,0.13333334028720856,10.000000521540642,0.13947368393603113,0.0,10.0,True,24,24,1,0.035711509,35.711509,0.01924872398376465,19.24872398376465,16.462785016235355,900.0,3.967945444444445e-05
TP1,mpc,0,30,2018-12-01 07:30:00+00:00,32064,30,-8.775003433227539,-43.875017166137695,683.6017841810644,0.1709004460452661,6.326734512595752,0.0,0.0,0.3917052149772644,0.0,0.9769028425216675,1.0,0.859808087348938,0.0,0.0,True,True,False,0.0025000001303851606,optimal,4064.4849388408475,0.0303952693939209,True,False,0,TP1,0.978306233882904,1.0,0.6824612021446228,0.0,0.0,0.0,0.0,0.0,0.10526315789473674,0.0,0.0,0.13333334028720856,0.13333334028720856,10.000000521540642,0.13947368393603113,0.0,10.0,0.0,0.0,0.0,0.13947368393603116,0.0,0.0,0.0,0.0,0.0,0.10526315789473674,0.0,0.0,0.0,0.0,0.0,0.13947368393603113,0.0,0.0,True,24,24,1,0.046170689,46.170689,0.0303952693939209,30.3952693939209,15.775419606079103,900.0,5.1300765555555554e-05
TP1,mpc,0,31,2018-12-01 07:45:00+00:00,32064,31,-0.005579646863043308,-0.02789823431521654,-311.0025190385386,0.0,0.0,0.0,0.0,0.026738882064819336,0.0,0.9975913763046265,1.0010210275650024,0.6039477586746216,0.0,0.0,True,True,False,0.06124999960884426,optimal,4304.972505366596,0.019759654998779297,True,False,0,TP1,0.9902633428573608,1.0000938177108765,0.27351951599121094,0.0,0.0,0.13333334028720856,0.13333334028720856,9.999999999999792,0.1,0.0,10.0,1.0,1.0,74.99999947845913,0.1,0.0,75.0,1.0,1.0,74.99999947845919,0.1,0.0,75.0,0.13333334028720856,0.13333334028720856,9.999999999999792,0.1,0.0,10.0,1.0,1.0,74.99999947845913,0.1,0.0,75.0,True,24,24,1,0.035521971,35.521971,0.019759654998779297,19.759654998779297,15.762316001220702,900.0,3.946885666666666e-05
