topology_case,policy,episodes,mean_total_reward_mean,std_total_reward_mean,mean_total_reward_team,std_total_reward_team,mean_energy_cost,mean_grid_import_mwh,mean_curtailment_mwh,mean_throughput_mwh,mean_voltage_deviation,worst_min_voltage_pu,worst_max_voltage_pu,worst_line_current_pu,worst_voltage_violation,worst_line_current_violation,mean_infeasible_requested_count,mean_feasible_rate,mean_converged_rate,model,seed_run,source_folder
TP2,maddpg,31,-2134.2029708871705,689.422455737854,-19207.82673798453,6204.802101640687,1570.0884221360106,40.08829378132114,0.0,8.785011260311235,0.7455278794651711,0.9503878951072692,1.010797142982483,3.2574095726013184,0.0,0.0,0.0,1.0,1.0,tagconv,run_0,tagconv_ieee69_tp_full_eval_run0_best
TP3,maddpg,31,-2130.53586406186,688.1526841893073,-19174.82277655673,6193.374157703765,1567.9366478427492,40.0079822471462,0.0,8.574502297913893,0.738614719861778,0.9505224227905272,1.0102730989456177,3.2571818828582764,0.0,0.0,0.0,1.0,1.0,tagconv,run_0,tagconv_ieee69_tp_full_eval_run0_best
TP4,maddpg,31,-2134.1844306855755,689.4213458396849,-19207.65987617018,6204.792112557165,1570.0868295831183,40.08825406701744,0.0,8.785011809268036,0.7453959174053644,0.9503878951072692,1.010797142982483,3.257405996322632,0.0,0.0,0.0,1.0,1.0,tagconv,run_0,tagconv_ieee69_tp_full_eval_run0_best
TP5,maddpg,31,-2128.5344279727574,687.7359162915285,-19156.809851754817,6189.623246623755,1567.310791690443,39.99211352654669,0.0,8.571808644979813,0.7290972178020785,0.9505306482315063,1.0102747678756714,3.2559685707092285,0.0,0.0,0.0,1.0,1.0,tagconv,run_0,tagconv_ieee69_tp_full_eval_run0_best
TP6,maddpg,31,-2124.0630572322875,686.8870518573416,-19116.567515090588,6181.983466716073,1566.3645915295876,39.95874133361353,0.0,8.403887312902738,0.703200790430269,0.955159068107605,1.0075550079345703,3.2527525424957275,0.0,0.0,0.0,1.0,1.0,tagconv,run_0,tagconv_ieee69_tp_full_eval_run0_best
TP7,maddpg,31,-2129.441540160808,688.4193640561186,-19164.973861447263,6195.774276505068,1567.4048132064252,39.99873007960671,0.0,8.600917955293438,0.7353880611919267,0.9506147503852844,1.010780930519104,3.2570130825042725,0.0,0.0,0.0,1.0,1.0,tagconv,run_0,tagconv_ieee69_tp_full_eval_run0_best
TP8,maddpg,31,-2128.5509321147506,687.7928917475039,-19156.958389032752,6190.136025727536,1567.6486910083163,39.9845570473331,0.0,8.465636735534789,0.7257310404612493,0.950225293636322,1.0083082914352417,3.202986001968384,0.0,0.0,0.0,1.0,1.0,tagconv,run_0,tagconv_ieee69_tp_full_eval_run0_best
TP9,maddpg,31,-2133.2059808958816,689.070123898827,-19198.853828062933,6201.631115089443,1570.0064481879497,40.06497643777983,0.0,8.794883005968233,0.73322325269942,0.9502445459365844,1.010449767112732,3.203193426132202,0.0,0.0,0.032258064516129,1.0,1.0,tagconv,run_0,tagconv_ieee69_tp_full_eval_run0_best
TP1,maddpg,31,-2161.0246082876265,683.9921103911045,-19449.22147458864,6155.928993519942,1591.090948011038,40.20495365322547,0.0012749524067373,7.026419059653011,0.741872990043253,0.95024311542511,1.0088253021240234,3.116915225982666,0.0,0.0,0.0,1.0,1.0,tagconv,run_1,tagconv_ieee69_tp_full_eval_run1_best
TP2,maddpg,31,-2160.9415732917896,684.62923105334,-19448.47415962611,6161.663079480058,1590.6371546951102,40.1978493338977,0.0012734402393027,7.014164643607365,0.7459319758238971,0.9500606060028076,1.0088943243026731,3.117186546325684,0.0,0.0,0.0,1.0,1.0,tagconv,run_1,tagconv_ieee69_tp_full_eval_run1_best
TP3,maddpg,31,-2161.005748596136,683.9910803689806,-19449.051737365226,6155.919723320828,1591.0891193483244,40.204909886147895,0.0012749836991758,7.026403704447846,0.7417409194893735,0.9502427577972412,1.0088253021240234,3.116909980773926,0.0,0.0,0.0,1.0,1.0,tagconv,run_1,tagconv_ieee69_tp_full_eval_run1_best
TP4,maddpg,31,-2160.922746409625,684.6281479874204,-19448.304717686628,6161.653331886786,1590.635346871671,40.19780610194527,0.0012734721085604,7.014148743347865,0.7457999428233472,0.9500603079795836,1.0088943243026731,3.117181301116944,0.0,0.0,0.0,1.0,1.0,tagconv,run_1,tagconv_ieee69_tp_full_eval_run1_best
TP5,maddpg,31,-2158.965718376648,683.5858257205466,-19430.691465389824,6152.272431484922,1590.430168538379,40.18868630950478,0.0012767564807093,7.025104925564778,0.7322589978575706,0.9502156972885132,1.008826494216919,3.115743637084961,0.0,0.0,0.0,1.0,1.0,tagconv,run_1,tagconv_ieee69_tp_full_eval_run1_best
TP6,maddpg,31,-2155.248401808082,682.3543483150396,-19397.235616272737,6141.189134835355,1589.9889705617827,40.18225030757528,0.0012862844153644,7.064071180540682,0.7070589750123921,0.9509506225585938,1.0075284242630005,3.124065399169922,0.0,0.0,0.0,1.0,1.0,tagconv,run_1,tagconv_ieee69_tp_full_eval_run1_best
TP7,maddpg,31,-2160.517481034922,683.7981385196508,-19444.657329314297,6154.183246676858,1591.0409979880844,40.20367486740431,0.0012766833328318,7.035684411992403,0.7383283908649158,0.9500980377197266,1.0087764263153076,3.116698980331421,0.0,0.0,0.0,1.0,1.0,tagconv,run_1,tagconv_ieee69_tp_full_eval_run1_best
TP8,maddpg,31,-2158.0931121638864,683.564778500917,-19422.83800947498,6152.083006508253,1590.0033951149792,40.17835543496157,0.0012866139954022,6.9823596878844265,0.7297165813825784,0.9501318335533142,1.0090254545211792,3.115346908569336,0.0,0.0,0.0,1.0,1.0,tagconv,run_1,tagconv_ieee69_tp_full_eval_run1_best
TP9,maddpg,31,-2158.0526941030366,684.160861868392,-19422.47424692733,6157.447756815524,1589.580560977579,40.17229730034993,0.0012785136881261,6.987353176766754,0.7337912815392658,0.9500676393508912,1.0088520050048828,3.115617275238037,0.0,0.0,0.0,1.0,1.0,tagconv,run_1,tagconv_ieee69_tp_full_eval_run1_best
TP1,maddpg,31,-2149.6598470627086,682.6631157555851,-19346.93862356438,6143.968041800264,1583.045653338968,39.97998812049838,0.0150452481452045,5.342411795742306,0.7345839344886362,0.9537992477416992,1.0128190517425537,3.093095064163208,0.0,0.0,0.0,1.0,1.0,tagconv,run_2,tagconv_ieee69_tp_full_eval_run2_best
TP2,maddpg,31,-2149.7432768016147,683.3571641210041,-19347.689491214533,6150.214477089036,1582.7574948527251,39.975591357749565,0.0078824305901164,5.3660646314554485,0.7382768965376321,0.9519774317741394,1.013062834739685,3.0930745601654053,0.0,0.0,0.0,1.0,1.0,tagconv,run_2,tagconv_ieee69_tp_full_eval_run2_best
TP3,maddpg,31,-2149.6411555889317,682.6620309465363,-19346.770400300386,6143.958278518827,1583.0439461052824,39.97994791252513,0.0150453700018811,5.342412185477813,0.7344519525205576,0.9537992477416992,1.0128190517425537,3.0930957794189453,0.0,0.0,0.0,1.0,1.0,tagconv,run_2,tagconv_ieee69_tp_full_eval_run2_best
TP4,maddpg,31,-2149.7246209862624,683.3560501406952,-19347.521588876363,6150.20445126626,1582.7558132955908,39.97555150690384,0.0078823328192716,5.366063702816797,0.7381449320343554,0.9519767761230468,1.013062834739685,3.0930747985839844,0.0,0.0,0.0,1.0,1.0,tagconv,run_2,tagconv_ieee69_tp_full_eval_run2_best
TP5,maddpg,31,-2147.641754980476,682.2387014880044,-19328.775794824283,6140.148313392038,1582.4169852657812,39.96396591901131,0.0150671949487658,5.341398963423019,0.7249614272306683,0.953802764415741,1.0128202438354492,3.0924675464630127,0.0,0.0,0.0,1.0,1.0,tagconv,run_2,tagconv_ieee69_tp_full_eval_run2_best
TP6,maddpg,31,-2142.637876414564,682.7779418467838,-19283.740887731077,6145.001476621055,1581.015325325522,39.94036069042059,0.0034017687359088,5.443762853869526,0.6995257875050909,0.958019495010376,1.009504795074463,3.0934267044067383,0.0,0.0,0.0,1.0,1.0,tagconv,run_2,tagconv_ieee69_tp_full_eval_run2_best
TP7,maddpg,31,-2149.3637938477286,682.499656440772,-19344.27414462956,6142.496907966948,1583.1438732034233,39.97831972832782,0.0131680338133771,5.349062751693035,0.7311908518394795,0.9539164304733276,1.0121866464614868,3.093137264251709,0.0,0.0,0.0,1.0,1.0,tagconv,run_2,tagconv_ieee69_tp_full_eval_run2_best
TP8,maddpg,31,-2147.601533423669,682.3312805463148,-19328.413800813018,6140.981524916833,1582.61653213845,39.95297506334869,0.0147955289257345,5.215413812415072,0.7225694314686842,0.9530242681503296,1.0125266313552856,3.106736898422241,0.0,0.0,0.0,1.0,1.0,tagconv,run_2,tagconv_ieee69_tp_full_eval_run2_best
TP9,maddpg,31,-2147.559063750436,683.153345100783,-19328.031573753924,6148.380105907047,1582.2348703710825,39.94681796374513,0.0076548852486803,5.2434196890227,0.7262297992304128,0.9511100053787231,1.0129172801971436,3.111748695373535,0.0,0.0,0.0,1.0,1.0,tagconv,run_2,tagconv_ieee69_tp_full_eval_run2_best
