feeder,topology_case,episode_id,start_index,mlp_cost,gnn_cost,gnn_architecture,difference_gnn_minus_mlp,improvement_percent,winner
IEEE33,TP3,26,34560,527.0077599267433,520.5523306173505,gat,-6.455429309392798,1.2249211112736051,gat
IEEE33,TP3,27,34656,416.310684414033,411.4036705562475,gat,-4.9070138577855005,1.1786903486976887,gat
IEEE33,TP3,28,34752,346.41770954673535,346.6442168719177,gat,0.22650732518235372,-0.06538560787747358,mlp
IEEE33,TP3,29,34848,379.134052565148,377.28880006298095,gat,-1.8452525021670567,0.48670186433596074,gat
IEEE33,TP3,30,34944,483.9431050549702,475.71168395809946,gat,-8.231421096870747,1.7009067824069433,gat
IEEE33,TP3,0,32064,363.94628037226107,359.20309617644307,tagconv,-4.743184195818003,1.3032649189233243,tagconv
IEEE33,TP3,1,32160,295.80167209736436,291.2814764008444,tagconv,-4.520195696519977,1.528117019917364,tagconv
IEEE33,TP3,2,32256,516.4948415200823,514.2412258698944,tagconv,-2.253615650187953,0.43632878182391843,tagconv
IEEE33,TP3,3,32352,594.0919013162202,590.340282096928,tagconv,-3.751619219292138,0.6314880258391614,tagconv
IEEE33,TP3,4,32448,773.2023156014038,768.6486615510145,tagconv,-4.553654050389355,0.5889343524336811,tagconv
IEEE33,TP3,5,32544,1379.8877701018475,1376.0046979005003,tagconv,-3.883072201347204,0.2814049291168513,tagconv
IEEE33,TP3,6,32640,1230.906081775797,1227.4823823337094,tagconv,-3.4236994420875817,0.2781446523644028,tagconv
IEEE33,TP3,7,32736,688.3679462683364,691.2721398892077,tagconv,2.904193620871297,-0.42189553372074035,mlp
IEEE33,TP3,8,32832,433.8864201751607,434.14380934294286,tagconv,0.2573891677821507,-0.059321784645447594,mlp
IEEE33,TP3,9,32928,699.3969497378445,689.9936644678161,tagconv,-9.403285270028391,1.3444847412550245,tagconv
IEEE33,TP3,10,33024,826.8183496153939,812.5870895277097,tagconv,-14.231260087684177,1.7212075777350668,tagconv
IEEE33,TP3,11,33120,878.8467920915697,873.1188594395626,tagconv,-5.727932652007098,0.6517555395946973,tagconv
IEEE33,TP3,12,33216,579.8254511041496,573.902855308136,tagconv,-5.922595796013525,1.02144460625784,tagconv
IEEE33,TP3,13,33312,783.8673925852742,776.6180938474168,tagconv,-7.249298737857316,0.9248118758899249,tagconv
IEEE33,TP3,14,33408,377.7866911375924,374.9618806249326,tagconv,-2.8248105126598375,0.7477263172383759,tagconv
IEEE33,TP3,15,33504,332.5212518841395,334.5567333540696,tagconv,2.0354814699301187,-0.6121357532478382,mlp
IEEE33,TP3,16,33600,569.2842800280491,566.0003030023456,tagconv,-3.283977025703507,0.576860654845713,tagconv
IEEE33,TP3,17,33696,719.7912376752647,718.1708255197067,tagconv,-1.6204121555580286,0.22512251757767032,tagconv
IEEE33,TP3,18,33792,888.8077212609923,886.6702256698677,tagconv,-2.137495591124548,0.24049021402424192,tagconv
IEEE33,TP3,19,33888,463.7444406901646,463.343288419458,tagconv,-0.4011522707065751,0.08650287432223724,tagconv
IEEE33,TP3,20,33984,435.0319821730506,434.5753775722253,tagconv,-0.4566046008253011,0.10495885809233886,tagconv
IEEE33,TP3,21,34080,305.05295694037574,304.9137032293493,tagconv,-0.13925371102641293,0.04564902842545822,tagconv
IEEE33,TP3,22,34176,243.39006892284155,242.5129295792681,tagconv,-0.8771393435734467,0.36038419622269535,tagconv
IEEE33,TP3,23,34272,611.780117545214,609.6276488426653,tagconv,-2.152468702548731,0.3518369820819898,tagconv
IEEE33,TP3,24,34368,697.1624873841562,692.8893884910152,tagconv,-4.273098893140968,0.6129272544732274,tagconv
IEEE33,TP3,25,34464,897.4886128182908,894.202857536523,tagconv,-3.2857552817678197,0.36610551207439856,tagconv
IEEE33,TP3,26,34560,527.0077599267433,525.0711132674306,tagconv,-1.9366466593127143,0.36747972355889363,tagconv
IEEE33,TP3,27,34656,416.310684414033,417.47957856332124,tagconv,1.168894149288235,-0.2807744775836058,mlp
IEEE33,TP3,28,34752,346.41770954673535,343.5296848097776,tagconv,-2.888024736957732,0.8336827642953131,tagconv
IEEE33,TP3,29,34848,379.134052565148,375.77125066318507,tagconv,-3.362801901962939,0.8869691021449719,tagconv
IEEE33,TP3,30,34944,483.9431050549702,477.9162771005478,tagconv,-6.0268279544224015,1.2453587811190792,tagconv
IEEE33,TP4,0,32064,361.4169009421717,346.9193669493902,gcn,-14.497533992781484,4.011304937590938,gcn
IEEE33,TP4,1,32160,293.9280552953134,280.114135092681,gcn,-13.813920202632403,4.699762392111013,gcn
IEEE33,TP4,2,32256,511.56297750729544,506.68006087207374,gcn,-4.882916635221704,0.9545093859244473,gcn
IEEE33,TP4,3,32352,587.0801075063102,570.4720498113402,gcn,-16.608057694970057,2.828925300418486,gcn
IEEE33,TP4,4,32448,765.9520289332105,773.7938091294715,gcn,7.84178019626097,-1.023795211716158,mlp
IEEE33,TP4,5,32544,1368.0950461004284,1365.4957039915873,gcn,-2.5993421088410287,0.18999718742130564,gcn
IEEE33,TP4,6,32640,1220.2807847588997,1220.2318882888253,gcn,-0.04889647007439635,0.004006985169733472,gcn
IEEE33,TP4,7,32736,683.8333023565332,688.2055717285833,gcn,4.372269372050141,-0.6393764908762153,mlp
IEEE33,TP4,8,32832,431.5753437801016,417.254525114411,gcn,-14.320818665690581,3.318266178103862,gcn
IEEE33,TP4,9,32928,691.4961867448284,675.6196814650265,gcn,-15.876505279801904,2.2959642560777493,gcn
IEEE33,TP4,10,33024,815.3174883747633,810.9483879765577,gcn,-4.36910039820566,0.5358771841034506,gcn
IEEE33,TP4,11,33120,870.7744282356163,873.9323627415257,gcn,3.157934505909452,-0.3626581584748801,mlp
IEEE33,TP4,12,33216,573.2938662082543,560.3298829875058,gcn,-12.963983220748446,2.2613155285424176,gcn
IEEE33,TP4,13,33312,777.2155177579649,774.4741071878183,gcn,-2.741410570146627,0.3527220581049101,gcn
IEEE33,TP4,14,33408,374.9797429162265,367.27967390140947,gcn,-7.700069014817018,2.0534626630583817,gcn
IEEE33,TP4,15,33504,330.77679974214055,337.23469864164537,gcn,6.457898899504812,-1.9523433640264716,mlp
IEEE33,TP4,16,33600,563.1917009405076,563.8195106171037,gcn,0.6278096765960299,-0.11147353122349155,mlp
IEEE33,TP4,17,33696,712.5762584326353,716.4123627427008,gcn,3.8361043100654797,-0.5383429864058729,mlp
IEEE33,TP4,18,33792,880.9446410035571,879.6672475591635,gcn,-1.2773934443936241,0.14500269198963958,gcn
IEEE33,TP4,19,33888,458.51693177089186,454.59928793159446,gcn,-3.917643839297398,0.854416395086351,gcn
IEEE33,TP4,20,33984,430.13880693681745,428.5264735303892,gcn,-1.612333406428263,0.3748402563140732,gcn
IEEE33,TP4,21,34080,303.38498269316614,299.59319270893724,gcn,-3.791789984228899,1.2498278426865295,gcn
IEEE33,TP4,22,34176,242.05993062835975,237.7142429176334,gcn,-4.345687710726338,1.795294123833479,gcn
IEEE33,TP4,23,34272,606.3031684454795,612.0465626587969,gcn,5.743394213317401,-0.9472809169120916,mlp
IEEE33,TP4,24,34368,691.3600629375456,695.4908801890019,gcn,4.130817251456278,-0.5974914480747838,mlp
IEEE33,TP4,25,34464,890.0139273567174,887.5652782519451,gcn,-2.4486491047723575,0.2751248075459542,gcn
IEEE33,TP4,26,34560,520.096169179361,515.5482073410797,gcn,-4.547961838281367,0.8744463250820351,gcn
IEEE33,TP4,27,34656,411.46586669619245,410.40686228724763,gcn,-1.0590044089448156,0.2573735744954844,gcn
IEEE33,TP4,28,34752,345.202533530871,347.7616720869584,gcn,2.5591385560874187,-0.7413440828233546,mlp
IEEE33,TP4,29,34848,376.66611603732144,377.19501940619983,gcn,0.5289033688783888,-0.14041702886435986,mlp
IEEE33,TP4,30,34944,477.0597132103626,488.8527871542868,gcn,11.793073943924185,-2.472033084613865,mlp
IEEE33,TP4,0,32064,361.4169009421717,360.77741838599167,gat,-0.6394825561800417,0.17693764583587132,gat
IEEE33,TP4,1,32160,293.9280552953134,292.9345047271153,gat,-0.9935505681980885,0.33802508821413974,gat
IEEE33,TP4,2,32256,511.56297750729544,509.45800881896935,gat,-2.104968688326096,0.4114779178475786,gat
IEEE33,TP4,3,32352,587.0801075063102,588.5875482360669,gat,1.507440729756695,-0.2567691717847027,mlp
IEEE33,TP4,4,32448,765.9520289332105,765.0917612061875,gat,-0.8602677270230288,0.11231352545944394,gat
IEEE33,TP4,5,32544,1368.0950461004284,1360.0931550109865,gat,-8.00189108944187,0.5848929218953163,gat
IEEE33,TP4,6,32640,1220.2807847588997,1214.9138559502007,gat,-5.366928808698958,0.4398109743045199,gat
IEEE33,TP4,7,32736,683.8333023565332,691.835449424217,gat,8.002147067683836,-1.170189729003827,mlp
IEEE33,TP4,8,32832,431.5753437801016,438.21077300853557,gat,6.6354292284339635,-1.5374903418520776,mlp
IEEE33,TP4,9,32928,691.4961867448284,690.5923883315116,gat,-0.9037984133167356,0.13070186512109425,gat
IEEE33,TP4,10,33024,815.3174883747633,814.8355492887049,gat,-0.48193908605844626,0.05911060328402049,gat
IEEE33,TP4,11,33120,870.7744282356163,870.8469082909845,gat,0.07248005536825985,-0.00832363158793267,mlp
IEEE33,TP4,12,33216,573.2938662082543,577.420795139043,gat,4.126928930788722,-0.7198627395203243,mlp
IEEE33,TP4,13,33312,777.2155177579649,776.9986882901759,gat,-0.2168294677890117,0.02789824222945266,gat
IEEE33,TP4,14,33408,374.9797429162265,374.0520544448961,gat,-0.9276884713303843,0.24739695646376222,gat
IEEE33,TP4,15,33504,330.77679974214055,339.8912006142776,gat,9.114400872137026,-2.7554534898584855,mlp
IEEE33,TP4,16,33600,563.1917009405076,561.6752653828216,gat,-1.516435557686009,0.2692574402558884,gat
IEEE33,TP4,17,33696,712.5762584326353,716.4552531707442,gat,3.8789947381088723,-0.5443620513881575,mlp
IEEE33,TP4,18,33792,880.9446410035571,881.3962143197764,gat,0.4515733162193101,-0.051260124098704486,mlp
IEEE33,TP4,19,33888,458.51693177089186,456.73521107932964,gat,-1.7817206915622137,0.38858340185624596,gat
IEEE33,TP4,20,33984,430.13880693681745,426.913928657624,gat,-3.224878279193433,0.7497296749760901,gat
IEEE33,TP4,21,34080,303.38498269316614,299.4425581654337,gat,-3.9424245277324417,1.2994791280488935,gat
IEEE33,TP4,22,34176,242.05993062835975,238.87546705323655,gat,-3.1844635751232033,1.3155682424830504,gat
IEEE33,TP4,23,34272,606.3031684454795,612.1693165637971,gat,5.8661481183175965,-0.9675272081058071,mlp
IEEE33,TP4,24,34368,691.3600629375456,692.7286463549116,gat,1.368583417365926,-0.19795523211897728,mlp
IEEE33,TP4,25,34464,890.0139273567174,887.4122142719148,gat,-2.601713084802668,0.2923227384238339,gat
IEEE33,TP4,26,34560,520.096169179361,517.6667928601847,gat,-2.429376319176299,0.46710136762005283,gat
IEEE33,TP4,27,34656,411.46586669619245,408.90816866525967,gat,-2.5576980309327837,0.6216063683409421,gat
IEEE33,TP4,28,34752,345.202533530871,345.4649566826306,gat,0.26242315175960584,-0.07602005381462176,mlp
IEEE33,TP4,29,34848,376.66611603732144,375.9215818950586,gat,-0.7445341422628644,0.1976642205292215,gat
IEEE33,TP4,30,34944,477.0597132103626,471.9422702561524,gat,-5.117442954210162,1.072704907268829,gat
IEEE33,TP4,0,32064,361.4169009421717,357.40891747829545,tagconv,-4.007983463876258,1.1089640394314466,tagconv
IEEE33,TP4,1,32160,293.9280552953134,289.44088998422,tagconv,-4.487165311093406,1.5266202835197518,tagconv
IEEE33,TP4,2,32256,511.56297750729544,509.78107318230246,tagconv,-1.7819043249929791,0.34832550503863763,tagconv
IEEE33,TP4,3,32352,587.0801075063102,586.0252921387593,tagconv,-1.0548153675509866,0.1796714543831906,tagconv
IEEE33,TP4,4,32448,765.9520289332105,764.8415701794567,tagconv,-1.1104587537538464,0.144977584993208,tagconv
IEEE33,TP4,5,32544,1368.0950461004284,1365.5946012609713,tagconv,-2.5004448394570318,0.1827683571097063,tagconv
IEEE33,TP4,6,32640,1220.2807847588997,1217.6165956810044,tagconv,-2.664189077895344,0.21832590590383905,tagconv
IEEE33,TP4,7,32736,683.8333023565332,687.9553848033851,tagconv,4.122082446851891,-0.6027905386659194,mlp
IEEE33,TP4,8,32832,431.5753437801016,432.81184529783826,tagconv,1.2365015177366558,-0.28650884151683237,mlp
IEEE33,TP4,9,32928,691.4961867448284,685.1261942325723,tagconv,-6.36999251225609,0.9211898249565771,tagconv
IEEE33,TP4,10,33024,815.3174883747633,806.0699207463396,tagconv,-9.24756762842378,1.1342290286030399,tagconv
IEEE33,TP4,11,33120,870.7744282356163,865.9542651219468,tagconv,-4.820163113669423,0.5535489970044426,tagconv
IEEE33,TP4,12,33216,573.2938662082543,571.079663226028,tagconv,-2.214202982226311,0.38622478151928835,tagconv
IEEE33,TP4,13,33312,777.2155177579649,770.9485182255172,tagconv,-6.266999532447699,0.8063399905506421,tagconv
IEEE33,TP4,14,33408,374.9797429162265,372.9653265052022,tagconv,-2.0144164110242855,0.5372067289177065,tagconv
IEEE33,TP4,15,33504,330.77679974214055,333.4511515994399,tagconv,2.6743518572993707,-0.8085064791074166,mlp
IEEE33,TP4,16,33600,563.1917009405076,562.5798576017208,tagconv,-0.6118433387867981,0.10863855730917983,tagconv
IEEE33,TP4,17,33696,712.5762584326353,711.7510664693959,tagconv,-0.8251919632393765,0.11580402146072728,tagconv
IEEE33,TP4,18,33792,880.9446410035571,878.8562684192302,tagconv,-2.088372584326862,0.2370605923600175,tagconv
IEEE33,TP4,19,33888,458.51693177089186,459.97467583239614,tagconv,1.457744061504286,-0.3179258955332712,mlp
IEEE33,TP4,20,33984,430.13880693681745,431.3812759888082,tagconv,1.2424690519907813,-0.28885304742412743,mlp
IEEE33,TP4,21,34080,303.38498269316614,303.30233653287513,tagconv,-0.0826461602910058,0.027241348453490025,tagconv
IEEE33,TP4,22,34176,242.05993062835975,240.3724861385427,tagconv,-1.6874444898170395,0.6971184720398075,tagconv
IEEE33,TP4,23,34272,606.3031684454795,604.8567808238276,tagconv,-1.4463876216518656,0.238558479804799,tagconv
IEEE33,TP4,24,34368,691.3600629375456,687.2621221927185,tagconv,-4.097940744827156,0.5927361102426516,tagconv
IEEE33,TP4,25,34464,890.0139273567174,886.7383345755626,tagconv,-3.2755927811548418,0.36803837338626105,tagconv
IEEE33,TP4,26,34560,520.096169179361,520.9200577590419,tagconv,0.8238885796808972,-0.15841081486542732,mlp
IEEE33,TP4,27,34656,411.46586669619245,413.97733497709095,tagconv,2.511468280898498,-0.6103709892302808,mlp
IEEE33,TP4,28,34752,345.202533530871,342.10885225687645,tagconv,-3.093681273994548,0.8961930963689999,tagconv
IEEE33,TP4,29,34848,376.66611603732144,373.76128693302843,tagconv,-2.9048291042930146,0.7711946948807027,tagconv
IEEE33,TP4,30,34944,477.0597132103626,474.16493958663733,tagconv,-2.894773623725257,0.6067948190898249,tagconv
IEEE33,TP5,0,32064,363.820076125711,353.0410882025206,gcn,-10.778987923190414,2.9627248825779318,gcn
IEEE33,TP5,1,32160,295.65236287340775,284.84639909387244,gcn,-10.805963779535318,3.654956001201387,gcn
IEEE33,TP5,2,32256,516.3355166297141,510.81514241139257,gcn,-5.520374218321535,1.0691447790294906,gcn
IEEE33,TP5,3,32352,593.5580631252009,578.9681449812656,gcn,-14.589918143935279,2.4580439640759773,gcn
IEEE33,TP5,4,32448,773.5467362574645,782.1512348058283,gcn,8.604498548363722,-1.112343720819453,mlp
IEEE33,TP5,5,32544,1380.9118538457178,1375.9016597660686,gcn,-5.010194079649182,0.3628178051840335,gcn
IEEE33,TP5,6,32640,1232.0276852822672,1228.6654612589537,gcn,-3.3622240233135017,0.27290166150310086,gcn
IEEE33,TP5,7,32736,688.8639966306984,690.2458715203032,gcn,1.3818748896048874,-0.20060199057633635,mlp
IEEE33,TP5,8,32832,434.0910172674624,421.99392419289234,gcn,-12.097093074570068,2.786764202290904,gcn
IEEE33,TP5,9,32928,696.8050006294475,683.4973044119826,gcn,-13.307696217464922,1.909816405657771,gcn
IEEE33,TP5,10,33024,823.306539181301,819.626021327463,gcn,-3.680517853837955,0.4470410082613792,gcn
IEEE33,TP5,11,33120,879.030759698161,880.2824808090212,gcn,1.2517211108602169,-0.14239787368647136,mlp
IEEE33,TP5,12,33216,579.5601161221804,568.9462433902023,gcn,-10.613872731978063,1.8313670034775982,gcn
IEEE33,TP5,13,33312,784.3272106444457,779.4570408607727,gcn,-4.870169783672964,0.6209359713111787,gcn
IEEE33,TP5,14,33408,377.87307200958975,367.9277003197646,gcn,-9.945371689825151,2.6319344844908015,gcn
IEEE33,TP5,15,33504,332.59264007503134,336.09671541065376,gcn,3.5040753356224172,-1.0535637032833662,mlp
IEEE33,TP5,16,33600,569.476455733548,564.6290845626767,gcn,-4.847371170871384,0.8511978189910308,gcn
IEEE33,TP5,17,33696,719.8575031673422,723.6398271180357,gcn,3.782323950693467,-0.5254267593310348,mlp
IEEE33,TP5,18,33792,888.9401188501884,885.0897449333846,gcn,-3.8503739168037328,0.4331421020556538,gcn
IEEE33,TP5,19,33888,463.4067662081099,457.7804686610331,gcn,-5.626297547076774,1.2141163999642763,gcn
IEEE33,TP5,20,33984,434.62255120818804,433.11664299644536,gcn,-1.5059082117426783,0.3464864415241387,gcn
IEEE33,TP5,21,34080,305.0445403105382,303.6889647769987,gcn,-1.3555755335394792,0.44438609921013195,gcn
IEEE33,TP5,22,34176,243.17312502060574,241.75151344473878,gcn,-1.4216115758669616,0.5846088360901307,gcn
IEEE33,TP5,23,34272,611.9718284349884,615.7095326531847,gcn,3.7377042181963134,-0.6107640980394216,mlp
IEEE33,TP5,24,34368,697.0578463425268,699.5596892779955,gcn,2.501842935468744,-0.3589146795486131,mlp
IEEE33,TP5,25,34464,897.7690157952937,893.8499967183024,gcn,-3.9190190769913897,0.43652866250008693,gcn
IEEE33,TP5,26,34560,526.6383462003746,519.6617749602332,gcn,-6.976571240141425,1.3247366604571156,gcn
IEEE33,TP5,27,34656,416.5784551742029,413.9335456867996,gcn,-2.644909487403254,0.6349126928077012,gcn
IEEE33,TP5,28,34752,346.5279443568831,350.15130207677976,gcn,3.62335771989666,-1.0456177572118186,mlp
IEEE33,TP5,29,34848,379.4185812606739,378.04797777187486,gcn,-1.37060348879902,0.36123784034113166,gcn
IEEE33,TP5,30,34944,484.41213347992743,491.457283001937,gcn,7.045149522009581,-1.4543709860028744,mlp
IEEE33,TP5,0,32064,363.820076125711,367.34724039899726,gat,3.527164273286246,-0.9694803846029383,mlp
IEEE33,TP5,1,32160,295.65236287340775,298.08602813388444,gat,2.433665260476687,-0.8231509590602298,mlp
IEEE33,TP5,2,32256,516.3355166297141,517.0608241188189,gat,0.7253074891048072,-0.14047212824698166,mlp
IEEE33,TP5,3,32352,593.5580631252009,598.6325098266065,gat,5.074446701405577,-0.8549200182182025,mlp
IEEE33,TP5,4,32448,773.5467362574645,775.6478503910944,gat,2.101114133629835,-0.27162083881257665,mlp
IEEE33,TP5,5,32544,1380.9118538457178,1372.6361645114164,gat,-8.275689334301433,0.5992916427833078,gat
IEEE33,TP5,6,32640,1232.0276852822672,1224.3994954531997,gat,-7.6281898290674235,0.6191573387670867,gat
IEEE33,TP5,7,32736,688.8639966306984,697.2559874944794,gat,8.391990863781075,-1.2182362418165456,mlp
IEEE33,TP5,8,32832,434.0910172674624,443.1000764281759,gat,9.009059160713491,-2.0753848392035756,mlp
IEEE33,TP5,9,32928,696.8050006294475,694.3855430548195,gat,-2.419457574627927,0.34722161471894564,gat
IEEE33,TP5,10,33024,823.306539181301,817.7464706255886,gat,-5.560068555712405,0.6753339480628148,gat
IEEE33,TP5,11,33120,879.030759698161,880.9565918770408,gat,1.925832178879773,-0.2190858690247722,mlp
IEEE33,TP5,12,33216,579.5601161221804,586.0807820313183,gat,6.520665909137961,-1.1251060464214728,mlp
IEEE33,TP5,13,33312,784.3272106444457,782.9901284075426,gat,-1.337082236903143,0.1704750541300899,gat
IEEE33,TP5,14,33408,377.87307200958975,380.9984468550154,gat,3.125374845425654,-0.8270964715226751,mlp
IEEE33,TP5,15,33504,332.59264007503134,339.4611083135858,gat,6.868468238554442,-2.0651293537358337,mlp
IEEE33,TP5,16,33600,569.476455733548,570.0213678538257,gat,0.5449121202776723,-0.09568650552475709,mlp
IEEE33,TP5,17,33696,719.8575031673422,725.333923940113,gat,5.47642077277078,-0.7607645608574979,mlp
IEEE33,TP5,18,33792,888.9401188501884,887.4530999223947,gat,-1.487018927793656,0.16727998841103728,gat
IEEE33,TP5,19,33888,463.4067662081099,465.0384903382913,gat,1.6317241301813965,-0.35211486952018534,mlp
IEEE33,TP5,20,33984,434.62255120818804,434.2556277073286,gat,-0.3669235008594569,0.08442348420243323,gat
IEEE33,TP5,21,34080,305.0445403105382,306.93431576933153,gat,1.8897754587933377,-0.6195080419631601,mlp
IEEE33,TP5,22,34176,243.17312502060574,243.44341919456954,gat,0.27029417396380495,-0.11115297956585501,mlp
IEEE33,TP5,23,34272,611.9718284349884,614.8173023944524,gat,2.845473959464016,-0.46496812880109545,mlp
IEEE33,TP5,24,34368,697.0578463425268,698.8767413293657,gat,1.8188949868389273,-0.2609388871214487,mlp
IEEE33,TP5,25,34464,897.7690157952937,893.2229510850635,gat,-4.546064710230212,0.5063735359816417,gat
IEEE33,TP5,26,34560,526.6383462003746,528.6326223858176,gat,1.9942761854430273,-0.3786803980058543,mlp
IEEE33,TP5,27,34656,416.5784551742029,416.28693761422136,gat,-0.2915175599815143,0.06997902948668068,gat
IEEE33,TP5,28,34752,346.5279443568831,346.36084318605225,gat,-0.16710117083084697,0.04822155717945575,gat
IEEE33,TP5,29,34848,379.4185812606739,377.9122329805336,gat,-1.506348280140287,0.39701489450917876,gat
IEEE33,TP5,30,34944,484.41213347992743,478.5484422301009,gat,-5.863691249826559,1.2104757177948624,gat
IEEE33,TP5,0,32064,363.820076125711,356.61698139994513,tagconv,-7.2030947257658795,1.9798508104530739,tagconv
IEEE33,TP5,1,32160,295.65236287340775,289.06341489881675,tagconv,-6.588947974591008,2.228613331736591,tagconv
IEEE33,TP5,2,32256,516.3355166297141,509.3737684036189,tagconv,-6.96174822609521,1.348299313503892,tagconv
IEEE33,TP5,3,32352,593.5580631252009,584.6717722277964,tagconv,-8.886290897404479,1.4971224298792936,tagconv
IEEE33,TP5,4,32448,773.5467362574645,776.6362975074563,tagconv,3.089561249991789,-0.39940201479480747,mlp
IEEE33,TP5,5,32544,1380.9118538457178,1373.8613992504131,tagconv,-7.0504545953047,0.5105651440147904,tagconv
IEEE33,TP5,6,32640,1232.0276852822672,1225.2391054737607,tagconv,-6.7885798085064835,0.5510087061843231,tagconv
IEEE33,TP5,7,32736,688.8639966306984,693.3729375065426,tagconv,4.508940875844246,-0.654547326888605,mlp
IEEE33,TP5,8,32832,434.0910172674624,431.8853068495618,tagconv,-2.2057104179006046,0.5081216450377665,tagconv
IEEE33,TP5,9,32928,696.8050006294475,678.2447479770268,tagconv,-18.560252652420672,2.663622194969119,tagconv
IEEE33,TP5,10,33024,823.306539181301,804.1335928982277,tagconv,-19.172946283073315,2.3287737155760917,tagconv
IEEE33,TP5,11,33120,879.030759698161,875.9477655590313,tagconv,-3.0829941391297098,0.3507265365990536,tagconv
IEEE33,TP5,12,33216,579.5601161221804,568.5112013490849,tagconv,-11.048914773095476,1.9064311821564668,tagconv
IEEE33,TP5,13,33312,784.3272106444457,786.2042072408561,tagconv,1.8769965964104358,-0.23931295139794956,mlp
IEEE33,TP5,14,33408,377.87307200958975,370.9358419068864,tagconv,-6.9372301027033245,1.8358625201340808,tagconv
IEEE33,TP5,15,33504,332.59264007503134,333.78415329718547,tagconv,1.1915132221541285,-0.35825002678511725,mlp
IEEE33,TP5,16,33600,569.476455733548,564.7407836396235,tagconv,-4.735672093924563,0.8315834739514383,tagconv
IEEE33,TP5,17,33696,719.8575031673422,716.3074389663624,tagconv,-3.5500642009798185,0.4931620751828922,tagconv
IEEE33,TP5,18,33792,888.9401188501884,885.687817085682,tagconv,-3.252301764506342,0.3658628624741423,tagconv
IEEE33,TP5,19,33888,463.4067662081099,456.48948200555986,tagconv,-6.917284202550036,1.4927024607671728,tagconv
IEEE33,TP5,20,33984,434.62255120818804,428.0308836758038,tagconv,-6.5916675323842355,1.5166418571839748,tagconv
IEEE33,TP5,21,34080,305.0445403105382,297.17716617855973,tagconv,-7.867374131978465,2.579090294148325,tagconv
IEEE33,TP5,22,34176,243.17312502060574,235.26011735023346,tagconv,-7.913007670372281,3.254063404293446,tagconv
IEEE33,TP5,23,34272,611.9718284349884,615.6789157974562,tagconv,3.707087362467746,-0.60576111353818,mlp
IEEE33,TP5,24,34368,697.0578463425268,695.2468373441151,tagconv,-1.811008998411694,0.25980756230119006,tagconv
IEEE33,TP5,25,34464,897.7690157952937,893.2228970278508,tagconv,-4.546118767442977,0.5063795572646013,tagconv
IEEE33,TP5,26,34560,526.6383462003746,519.5138039066546,tagconv,-7.124542293719969,1.3528339410000414,tagconv
IEEE33,TP5,27,34656,416.5784551742029,408.93781505750434,tagconv,-7.640640116698535,1.8341419297604833,tagconv
IEEE33,TP5,28,34752,346.5279443568831,345.22090592368414,tagconv,-1.3070384331989544,0.37718125031003513,tagconv
IEEE33,TP5,29,34848,379.4185812606739,377.8973132180434,tagconv,-1.5212680426304814,0.40094716436286415,tagconv
IEEE33,TP5,30,34944,484.41213347992743,473.8801563990673,tagconv,-10.531977080860145,2.174176977195093,tagconv
IEEE33,TP6,0,32064,364.73613766055377,354.5833479417049,gcn,-10.152789718848851,2.783598516990842,gcn
IEEE33,TP6,1,32160,296.2759021140517,285.8125742973217,gcn,-10.463327816729986,3.5316162205801396,gcn
IEEE33,TP6,2,32256,518.0494653283174,513.7663385872457,gcn,-4.283126741071669,0.8267794926411531,gcn
IEEE33,TP6,3,32352,594.9317698231815,581.166157120642,gcn,-13.765612702539556,2.3138136843206083,gcn
IEEE33,TP6,4,32448,774.8465700945707,785.0868259462815,gcn,10.240255851710799,-1.321584975263034,mlp
IEEE33,TP6,5,32544,1385.550425355467,1380.5433427501712,gcn,-5.007082605295864,0.36137859103982317,gcn
IEEE33,TP6,6,32640,1235.1479827170742,1231.6070401562001,gcn,-3.5409425608741003,0.28668164547253255,gcn
IEEE33,TP6,7,32736,690.936520902047,692.5745838655321,gcn,1.6380629634850266,-0.23707864817255073,mlp
IEEE33,TP6,8,32832,435.093658469466,420.9351701388341,gcn,-14.158488330631883,3.254124268424725,gcn
IEEE33,TP6,9,32928,699.9746999484131,684.0013614565282,gcn,-15.973338491884874,2.2819879765743076,gcn
IEEE33,TP6,10,33024,827.8550252306399,821.2888041641063,gcn,-6.566221066533558,0.7931607426921414,gcn
IEEE33,TP6,11,33120,881.3513160735379,881.9426189405012,gcn,0.5913028669633604,-0.06709048437093654,mlp
IEEE33,TP6,12,33216,581.1337543577492,567.4212173493787,gcn,-13.712537008370532,2.35961805789877,gcn
IEEE33,TP6,13,33312,785.8092478033345,780.9968139402232,gcn,-4.812433863111323,0.6124175652760626,gcn
IEEE33,TP6,14,33408,379.10265924692067,370.5907178227025,gcn,-8.51194142421815,2.2452866569511647,gcn
IEEE33,TP6,15,33504,333.9313885424265,337.2924143480541,gcn,3.3610258056276052,-1.0065019105565698,mlp
IEEE33,TP6,16,33600,569.8639056858834,566.090961639785,gcn,-3.7729440460984733,0.6620780871456299,gcn
IEEE33,TP6,17,33696,721.1274551881997,723.1037747012551,gcn,1.9763195130553868,-0.2740596684867042,mlp
IEEE33,TP6,18,33792,891.4117429006907,886.1189416998441,gcn,-5.292801200846611,0.5937549334523704,gcn
IEEE33,TP6,19,33888,463.9679950386196,461.1958976153899,gcn,-2.7720974232296953,0.5974760011192048,gcn
