feeder,architecture,run,topology_case,episode_id,start_index,total_energy_cost,total_reward_mean,total_reward_team,total_grid_import_mwh,total_curtailment_mwh,total_throughput_mwh,mean_voltage_deviation,max_voltage_deviation,min_voltage_pu,max_voltage_pu,max_line_current_pu,max_voltage_violation,max_line_current_violation,infeasible_requested_count,feasible_rate,converged_rate,source_folder,source_file
IEEE69,gcn,0,TP8,4,32448,2058.2206442361407,-2779.818076133728,-25018.362685203552,45.49469555366704,0.0,7.563122141658117,0.8338831147799889,1.189669489860535,0.9520805478096008,1.0,2.853027105331421,0.0,0.0,0,1.0,1.0,gcn_ieee69_tp_full_eval_run0_best,/network/rit/lab/dahlin_lab/amad/graph_marl_dess/results/topology_generalization/csv_ieee69/gcn_ieee69_tp_full_eval_run0_best/episode_summary.csv
IEEE69,gcn,0,TP8,5,32544,2777.142963483508,-3722.006409962972,-33498.05768966675,50.530739787798666,0.0,6.722164473989446,0.8947767006854216,1.1275174617767334,0.9554030299186708,1.0,3.0340938568115234,0.0,0.0,0,1.0,1.0,gcn_ieee69_tp_full_eval_run0_best,/network/rit/lab/dahlin_lab/amad/graph_marl_dess/results/topology_generalization/csv_ieee69/gcn_ieee69_tp_full_eval_run0_best/episode_summary.csv
IEEE69,gcn,0,TP8,6,32640,2508.9391182655927,-3374.17775577969,-30367.59980201721,51.03849554152475,0.0,7.148625188978743,0.90142792960008,1.190488576889038,0.9511147737503052,1.0,3.028416633605957,0.0,0.0,0,1.0,1.0,gcn_ieee69_tp_full_eval_run0_best,/network/rit/lab/dahlin_lab/amad/graph_marl_dess/results/topology_generalization/csv_ieee69/gcn_ieee69_tp_full_eval_run0_best/episode_summary.csv
IEEE69,gcn,0,TP8,7,32736,1839.149952951275,-2474.7542186313203,-22272.787967681885,39.12720703205923,0.0,7.883385406464871,0.6715156498054663,1.0495468378067017,0.9578574895858764,1.0,2.56662917137146,0.0,0.0,0,1.0,1.0,gcn_ieee69_tp_full_eval_run0_best,/network/rit/lab/dahlin_lab/amad/graph_marl_dess/results/topology_generalization/csv_ieee69/gcn_ieee69_tp_full_eval_run0_best/episode_summary.csv
IEEE69,gcn,0,TP8,8,32832,1242.093911513969,-1676.31977732314,-15086.87799590826,27.348941038932026,0.0,8.035998388164051,0.4930318134526412,1.0491327047348022,0.9561006426811218,1.003156065940857,2.437895536422729,0.0,0.0,0,1.0,1.0,gcn_ieee69_tp_full_eval_run0_best,/network/rit/lab/dahlin_lab/amad/graph_marl_dess/results/topology_generalization/csv_ieee69/gcn_ieee69_tp_full_eval_run0_best/episode_summary.csv
IEEE69,gcn,0,TP8,9,32928,1967.657681530057,-2675.441169526842,-24078.970525741577,40.88747887343561,0.0,7.692033843570257,0.7806229187796513,1.2179113626480105,0.9511690139770508,1.0,2.949082136154175,0.0,0.0,1,1.0,1.0,gcn_ieee69_tp_full_eval_run0_best,/network/rit/lab/dahlin_lab/amad/graph_marl_dess/results/topology_generalization/csv_ieee69/gcn_ieee69_tp_full_eval_run0_best/episode_summary.csv
IEEE69,gcn,0,TP8,10,33024,2267.357183080616,-3049.585955513848,-27446.273599624637,43.1432952842606,0.0,8.0638112453124,0.8169761411845684,1.231035232543945,0.950356125831604,1.0,2.916736364364624,0.0,0.0,0,1.0,1.0,gcn_ieee69_tp_full_eval_run0_best,/network/rit/lab/dahlin_lab/amad/graph_marl_dess/results/topology_generalization/csv_ieee69/gcn_ieee69_tp_full_eval_run0_best/episode_summary.csv
IEEE69,gcn,0,TP8,11,33120,2278.047967479475,-3066.407729042901,-27597.66956138611,46.78739606538329,0.0,8.076754202334419,0.8404895936449369,1.1266486644744873,0.954802930355072,1.0,2.8647620677948,0.0,0.0,0,1.0,1.0,gcn_ieee69_tp_full_eval_run0_best,/network/rit/lab/dahlin_lab/amad/graph_marl_dess/results/topology_generalization/csv_ieee69/gcn_ieee69_tp_full_eval_run0_best/episode_summary.csv
IEEE69,gcn,0,TP8,12,33216,1668.4919072458797,-2256.9879721535576,-20312.89174938202,37.72148003253278,0.0,7.688620535156112,0.7042199814071258,1.0835108757019043,0.9564847350120544,1.0,2.7170088291168213,0.0,0.0,0,1.0,1.0,gcn_ieee69_tp_full_eval_run0_best,/network/rit/lab/dahlin_lab/amad/graph_marl_dess/results/topology_generalization/csv_ieee69/gcn_ieee69_tp_full_eval_run0_best/episode_summary.csv
IEEE69,gcn,0,TP8,13,33312,1879.095153681044,-2552.259608162774,-22970.33647346497,48.57338760421044,0.0,7.521145232321211,0.8763719437023004,1.1808929443359375,0.9525269269943236,1.0,2.973174571990967,0.0,0.0,0,1.0,1.0,gcn_ieee69_tp_full_eval_run0_best,/network/rit/lab/dahlin_lab/amad/graph_marl_dess/results/topology_generalization/csv_ieee69/gcn_ieee69_tp_full_eval_run0_best/episode_summary.csv
IEEE69,gcn,0,TP8,14,33408,1057.6448270435371,-1440.8045525004466,-12967.24097250402,28.994231036313067,0.0,6.961355266064862,0.5271024387329817,1.069087266921997,0.9571884274482728,1.0040950775146484,2.619314670562744,0.0,0.0,0,1.0,1.0,gcn_ieee69_tp_full_eval_run0_best,/network/rit/lab/dahlin_lab/amad/graph_marl_dess/results/topology_generalization/csv_ieee69/gcn_ieee69_tp_full_eval_run0_best/episode_summary.csv
IEEE69,gcn,0,TP8,15,33504,1119.4422043715883,-1520.9664169417488,-13688.69775247574,30.18649236339297,0.0,7.080244705843543,0.5260410892466704,1.019542217254639,0.957871675491333,1.00239360332489,2.4047679901123047,0.0,0.0,0,1.0,1.0,gcn_ieee69_tp_full_eval_run0_best,/network/rit/lab/dahlin_lab/amad/graph_marl_dess/results/topology_generalization/csv_ieee69/gcn_ieee69_tp_full_eval_run0_best/episode_summary.csv
IEEE69,gcn,0,TP8,16,33600,1620.732386985506,-2206.0607227749297,-19854.546504974365,43.33605420708045,0.0,7.704839973297879,0.7936131289849678,1.1694190502166748,0.9528260231018066,1.0,2.945460081100464,0.0,0.0,0,1.0,1.0,gcn_ieee69_tp_full_eval_run0_best,/network/rit/lab/dahlin_lab/amad/graph_marl_dess/results/topology_generalization/csv_ieee69/gcn_ieee69_tp_full_eval_run0_best/episode_summary.csv
IEEE69,gcn,0,TP8,17,33696,1896.377163667261,-2570.016717486911,-23130.1504573822,45.19284851283373,0.0,8.329657210813059,0.8386182381461064,1.2401164770126345,0.9502218961715698,1.0,3.0765511989593506,0.0,0.0,0,1.0,1.0,gcn_ieee69_tp_full_eval_run0_best,/network/rit/lab/dahlin_lab/amad/graph_marl_dess/results/topology_generalization/csv_ieee69/gcn_ieee69_tp_full_eval_run0_best/episode_summary.csv
IEEE69,gcn,0,TP8,18,33792,1969.5429627893925,-2670.879422929552,-24037.914806365967,49.69328974782729,0.0,7.663431727702872,0.8846660703420639,1.1966207027435305,0.952290177345276,1.0,2.9951493740081787,0.0,0.0,0,1.0,1.0,gcn_ieee69_tp_full_eval_run0_best,/network/rit/lab/dahlin_lab/amad/graph_marl_dess/results/topology_generalization/csv_ieee69/gcn_ieee69_tp_full_eval_run0_best/episode_summary.csv
IEEE69,gcn,0,TP8,19,33888,1298.7185795743433,-1781.4050240251754,-16032.645216226578,39.16768583128032,0.0,7.229405414064009,0.745210470010837,1.2140158414840698,0.9512308835983276,1.0,2.894238948822021,0.0,0.0,0,1.0,1.0,gcn_ieee69_tp_full_eval_run0_best,/network/rit/lab/dahlin_lab/amad/graph_marl_dess/results/topology_generalization/csv_ieee69/gcn_ieee69_tp_full_eval_run0_best/episode_summary.csv
IEEE69,gcn,0,TP8,20,33984,1270.245815382178,-1747.7479601436191,-15729.731641292572,40.9933771187898,0.0,6.956837531426736,0.7721286515394846,1.2378830909729004,0.9503530859947203,1.0,2.9615187644958496,0.0,0.0,0,1.0,1.0,gcn_ieee69_tp_full_eval_run0_best,/network/rit/lab/dahlin_lab/amad/graph_marl_dess/results/topology_generalization/csv_ieee69/gcn_ieee69_tp_full_eval_run0_best/episode_summary.csv
IEEE69,gcn,0,TP8,21,34080,912.1713097604778,-1254.4014327079058,-11289.612894371152,31.05794454130228,0.0,7.002559763756027,0.5488998088985682,1.091789484024048,0.956680417060852,1.0027614831924438,2.7113454341888428,0.0,0.0,0,1.0,1.0,gcn_ieee69_tp_full_eval_run0_best,/network/rit/lab/dahlin_lab/amad/graph_marl_dess/results/topology_generalization/csv_ieee69/gcn_ieee69_tp_full_eval_run0_best/episode_summary.csv
IEEE69,gcn,0,TP8,22,34176,708.9911538020546,-976.978974469834,-8792.810770228505,24.302315829785584,0.0028442743865377,7.277248978923272,0.4417968938748042,1.0145342350006104,0.9584452509880066,1.007803201675415,2.427056312561035,0.0,0.0,0,1.0,1.0,gcn_ieee69_tp_full_eval_run0_best,/network/rit/lab/dahlin_lab/amad/graph_marl_dess/results/topology_generalization/csv_ieee69/gcn_ieee69_tp_full_eval_run0_best/episode_summary.csv
IEEE69,gcn,0,TP8,23,34272,1648.9862505159942,-2252.6510190963745,-20273.85917186737,48.03420812490003,0.0,7.949081265366006,0.8726077092190584,1.2207084894180298,0.9507168531417848,1.0,2.958152532577514,0.0,0.0,0,1.0,1.0,gcn_ieee69_tp_full_eval_run0_best,/network/rit/lab/dahlin_lab/amad/graph_marl_dess/results/topology_generalization/csv_ieee69/gcn_ieee69_tp_full_eval_run0_best/episode_summary.csv
IEEE69,gcn,0,TP8,24,34368,1769.7490169121163,-2413.038828531901,-21717.34945678711,50.72414163224312,0.0,7.840648073913246,0.8998271897435188,1.2362048625946045,0.9506360292434692,1.0,3.000959634780884,0.0,0.0,0,1.0,1.0,gcn_ieee69_tp_full_eval_run0_best,/network/rit/lab/dahlin_lab/amad/graph_marl_dess/results/topology_generalization/csv_ieee69/gcn_ieee69_tp_full_eval_run0_best/episode_summary.csv
IEEE69,gcn,0,TP8,25,34464,1971.8544991263989,-2674.142216788398,-24067.27995109558,50.78733998506323,0.0,7.091821923129619,0.8867395396033922,1.1530297994613647,0.9537724852561952,1.0,3.0282387733459477,0.0,0.0,0,1.0,1.0,gcn_ieee69_tp_full_eval_run0_best,/network/rit/lab/dahlin_lab/amad/graph_marl_dess/results/topology_generalization/csv_ieee69/gcn_ieee69_tp_full_eval_run0_best/episode_summary.csv
IEEE69,gcn,0,TP8,26,34560,1518.777120370191,-2066.370027489133,-18597.33024740219,39.32641696809878,0.0,7.303673995011341,0.7363260413209597,1.1801786422729492,0.9526307582855223,1.0,2.8216280937194824,0.0,0.0,0,1.0,1.0,gcn_ieee69_tp_full_eval_run0_best,/network/rit/lab/dahlin_lab/amad/graph_marl_dess/results/topology_generalization/csv_ieee69/gcn_ieee69_tp_full_eval_run0_best/episode_summary.csv
IEEE69,gcn,0,TP8,27,34656,1182.3373290825907,-1630.3575814565022,-14673.21823310852,39.185255314785536,0.0,6.761776502489477,0.7472303205480179,1.221700668334961,0.9508458375930786,1.0,2.933608293533325,0.0,0.0,0,1.0,1.0,gcn_ieee69_tp_full_eval_run0_best,/network/rit/lab/dahlin_lab/amad/graph_marl_dess/results/topology_generalization/csv_ieee69/gcn_ieee69_tp_full_eval_run0_best/episode_summary.csv
IEEE69,gcn,0,TP8,28,34752,934.5322251348416,-1296.6403606202866,-11669.76324558258,38.06287142037945,0.0,6.511128082987722,0.6545231193304062,1.0665135383605957,0.9572323560714722,1.0,2.6065993309021,0.0,0.0,0,1.0,1.0,gcn_ieee69_tp_full_eval_run0_best,/network/rit/lab/dahlin_lab/amad/graph_marl_dess/results/topology_generalization/csv_ieee69/gcn_ieee69_tp_full_eval_run0_best/episode_summary.csv
IEEE69,gcn,0,TP8,29,34848,955.5484187803762,-1317.24664539761,-11855.219808578491,35.7256820431212,0.0,6.070141501617081,0.6007207104315361,1.0038349628448486,0.9582388997077942,1.0,2.482632875442505,0.0,0.0,0,1.0,1.0,gcn_ieee69_tp_full_eval_run0_best,/network/rit/lab/dahlin_lab/amad/graph_marl_dess/results/topology_generalization/csv_ieee69/gcn_ieee69_tp_full_eval_run0_best/episode_summary.csv
IEEE69,gcn,0,TP8,30,34944,1412.3718522455165,-1964.004903475444,-17676.04413127899,46.38908000609081,0.0,6.692716289730074,0.8642383894572655,1.2212257385253906,0.9515313506126404,1.0,3.083762884140014,0.0,0.0,1,1.0,1.0,gcn_ieee69_tp_full_eval_run0_best,/network/rit/lab/dahlin_lab/amad/graph_marl_dess/results/topology_generalization/csv_ieee69/gcn_ieee69_tp_full_eval_run0_best/episode_summary.csv
IEEE69,gcn,0,TP9,0,32064,1108.219996348838,-1504.5797168529696,-13541.217451676726,29.359708742684237,0.0,7.128580138821815,0.5111868524303039,1.0371830463409424,0.9594438076019288,1.0042256116867063,2.617072343826294,0.0,0.0,0,1.0,1.0,gcn_ieee69_tp_full_eval_run0_best,/network/rit/lab/dahlin_lab/amad/graph_marl_dess/results/topology_generalization/csv_ieee69/gcn_ieee69_tp_full_eval_run0_best/episode_summary.csv
IEEE69,gcn,0,TP9,1,32160,893.6769089098732,-1216.9424983652102,-10952.482485286891,24.527393396447223,0.0,7.0971907799663,0.4408001980433861,1.003248929977417,0.958625316619873,1.0087405443191528,2.402935743331909,0.0,0.0,0,1.0,1.0,gcn_ieee69_tp_full_eval_run0_best,/network/rit/lab/dahlin_lab/amad/graph_marl_dess/results/topology_generalization/csv_ieee69/gcn_ieee69_tp_full_eval_run0_best/episode_summary.csv
IEEE69,gcn,0,TP9,2,32256,1452.384822278847,-1980.5309546258716,-17824.778591632843,39.43164284295199,0.0,8.25283721981012,0.7400801870971918,1.1170413494110107,0.9550784826278688,1.0,2.6564855575561523,0.0,0.0,0,1.0,1.0,gcn_ieee69_tp_full_eval_run0_best,/network/rit/lab/dahlin_lab/amad/graph_marl_dess/results/topology_generalization/csv_ieee69/gcn_ieee69_tp_full_eval_run0_best/episode_summary.csv
IEEE69,gcn,0,TP9,3,32352,1664.6899721171171,-2257.351613521576,-20316.164521694183,38.797629806329496,0.0,7.432052157590231,0.7466956178347269,1.186736226081848,0.9525303840637208,1.0,2.824270248413086,0.0,0.0,0,1.0,1.0,gcn_ieee69_tp_full_eval_run0_best,/network/rit/lab/dahlin_lab/amad/graph_marl_dess/results/topology_generalization/csv_ieee69/gcn_ieee69_tp_full_eval_run0_best/episode_summary.csv
IEEE69,gcn,0,TP9,4,32448,2060.484698991617,-2783.554233762953,-25051.988103866577,45.5442946219282,0.0,7.597703295968342,0.840229901795586,1.203254461288452,0.951657235622406,1.0,2.854128360748291,0.0,0.0,0,1.0,1.0,gcn_ieee69_tp_full_eval_run0_best,/network/rit/lab/dahlin_lab/amad/graph_marl_dess/results/topology_generalization/csv_ieee69/gcn_ieee69_tp_full_eval_run0_best/episode_summary.csv
IEEE69,gcn,0,TP9,5,32544,2779.646722132463,-3726.119860967001,-33535.078748703,50.57742097523988,0.0,6.638452448051389,0.9016431532800198,1.1107892990112305,0.9555256366729736,1.0,2.97554874420166,0.0,0.0,0,1.0,1.0,gcn_ieee69_tp_full_eval_run0_best,/network/rit/lab/dahlin_lab/amad/graph_marl_dess/results/topology_generalization/csv_ieee69/gcn_ieee69_tp_full_eval_run0_best/episode_summary.csv
IEEE69,gcn,0,TP9,6,32640,2511.282854150262,-3378.1233967675103,-30403.110570907596,51.089416094217086,0.0,7.147014332519629,0.9086186805119116,1.1633524894714355,0.9534128904342652,1.0,3.028641700744629,0.0,0.0,0,1.0,1.0,gcn_ieee69_tp_full_eval_run0_best,/network/rit/lab/dahlin_lab/amad/graph_marl_dess/results/topology_generalization/csv_ieee69/gcn_ieee69_tp_full_eval_run0_best/episode_summary.csv
IEEE69,gcn,0,TP9,7,32736,1841.2823078446395,-2478.3788540098403,-22305.40968608856,39.17753096795968,0.0,7.930149400848264,0.6783312366654476,1.0570526123046875,0.9576784372329712,1.0,2.566894054412842,0.0,0.0,0,1.0,1.0,gcn_ieee69_tp_full_eval_run0_best,/network/rit/lab/dahlin_lab/amad/graph_marl_dess/results/topology_generalization/csv_ieee69/gcn_ieee69_tp_full_eval_run0_best/episode_summary.csv
IEEE69,gcn,0,TP9,8,32832,1247.1177179928077,-1683.500547815528,-15151.504930339754,27.46329295997748,0.0,8.082416411501143,0.4982225360969702,1.0571529865264893,0.9559121131896972,1.0032179355621338,2.4438464641571045,0.0,0.0,0,1.0,1.0,gcn_ieee69_tp_full_eval_run0_best,/network/rit/lab/dahlin_lab/amad/graph_marl_dess/results/topology_generalization/csv_ieee69/gcn_ieee69_tp_full_eval_run0_best/episode_summary.csv
IEEE69,gcn,0,TP9,9,32928,1970.0630139465068,-2659.3137372864617,-23933.82363557816,40.939777563389725,0.0,7.696028027899158,0.7865793847789367,1.2452621459960938,0.950148344039917,1.0,2.974700689315796,0.0,0.0,0,1.0,1.0,gcn_ieee69_tp_full_eval_run0_best,/network/rit/lab/dahlin_lab/amad/graph_marl_dess/results/topology_generalization/csv_ieee69/gcn_ieee69_tp_full_eval_run0_best/episode_summary.csv
IEEE69,gcn,0,TP9,10,33024,2269.862165100995,-3053.59639093611,-27482.367518424988,43.18796004108663,0.0,8.07068644962704,0.8230063728988171,1.235076904296875,0.9503743648529052,1.0,2.90985107421875,0.0,0.0,0,1.0,1.0,gcn_ieee69_tp_full_eval_run0_best,/network/rit/lab/dahlin_lab/amad/graph_marl_dess/results/topology_generalization/csv_ieee69/gcn_ieee69_tp_full_eval_run0_best/episode_summary.csv
IEEE69,gcn,0,TP9,11,33120,2280.721575313793,-3070.679902818468,-27636.11912536621,46.84091290300239,0.0,8.11156782529701,0.8468537454803785,1.1342003345489502,0.9546992778778076,1.0,2.8646881580352783,0.0,0.0,0,1.0,1.0,gcn_ieee69_tp_full_eval_run0_best,/network/rit/lab/dahlin_lab/amad/graph_marl_dess/results/topology_generalization/csv_ieee69/gcn_ieee69_tp_full_eval_run0_best/episode_summary.csv
IEEE69,gcn,0,TP9,12,33216,1670.6233420078534,-2260.3197662565444,-20342.8778963089,37.7702531308878,0.0,7.710782493952004,0.7087035663425922,1.0775253772735596,0.957082211971283,1.0,2.7170939445495605,0.0,0.0,0,1.0,1.0,gcn_ieee69_tp_full_eval_run0_best,/network/rit/lab/dahlin_lab/amad/graph_marl_dess/results/topology_generalization/csv_ieee69/gcn_ieee69_tp_full_eval_run0_best/episode_summary.csv
IEEE69,gcn,0,TP9,13,33312,1880.9360700204224,-2555.518476380242,-22999.66628742218,48.62251393342922,0.0,7.527974860303158,0.883301954716444,1.1886168718338013,0.9523766040802002,1.0,2.973482370376587,0.0,0.0,0,1.0,1.0,gcn_ieee69_tp_full_eval_run0_best,/network/rit/lab/dahlin_lab/amad/graph_marl_dess/results/topology_generalization/csv_ieee69/gcn_ieee69_tp_full_eval_run0_best/episode_summary.csv
IEEE69,gcn,0,TP9,14,33408,1060.117969621578,-1444.617242778341,-13001.555185005069,29.068184688452675,0.0,7.0928982162861125,0.5318832509219646,1.0766303539276123,0.9570124745368958,1.0042380094528198,2.6195671558380127,0.0,0.0,0,1.0,1.0,gcn_ieee69_tp_full_eval_run0_best,/network/rit/lab/dahlin_lab/amad/graph_marl_dess/results/topology_generalization/csv_ieee69/gcn_ieee69_tp_full_eval_run0_best/episode_summary.csv
IEEE69,gcn,0,TP9,15,33504,1121.0441037798366,-1523.6244188679589,-13712.61976981163,30.23404114464938,0.0,7.12405015143983,0.5306469785670439,1.026979923248291,0.9577008485794068,1.002218246459961,2.405013084411621,0.0,0.0,0,1.0,1.0,gcn_ieee69_tp_full_eval_run0_best,/network/rit/lab/dahlin_lab/amad/graph_marl_dess/results/topology_generalization/csv_ieee69/gcn_ieee69_tp_full_eval_run0_best/episode_summary.csv
IEEE69,gcn,0,TP9,16,33600,1622.6265883474932,-2209.2393631405303,-19883.15426826477,43.38675815487477,0.0,7.748742010725781,0.7993482779711485,1.1553157567977903,0.9536713361740112,1.0,2.968876838684082,0.0,0.0,0,1.0,1.0,gcn_ieee69_tp_full_eval_run0_best,/network/rit/lab/dahlin_lab/amad/graph_marl_dess/results/topology_generalization/csv_ieee69/gcn_ieee69_tp_full_eval_run0_best/episode_summary.csv
IEEE69,gcn,0,TP9,17,33696,1898.3780307332104,-2573.370989375644,-23160.3389043808,45.24323983500472,0.0,8.357636619085628,0.8446478433907032,1.2428538799285889,0.950344979763031,1.0,3.0767688751220703,0.0,0.0,0,1.0,1.0,gcn_ieee69_tp_full_eval_run0_best,/network/rit/lab/dahlin_lab/amad/graph_marl_dess/results/topology_generalization/csv_ieee69/gcn_ieee69_tp_full_eval_run0_best/episode_summary.csv
IEEE69,gcn,0,TP9,18,33792,1971.564171281536,-2674.318556891548,-24068.86701202393,49.746574821494505,0.0,7.676787144329536,0.8911647765586773,1.2041040658950806,0.9528775215148926,1.0,2.9953529834747314,0.0,0.0,0,1.0,1.0,gcn_ieee69_tp_full_eval_run0_best,/network/rit/lab/dahlin_lab/amad/graph_marl_dess/results/topology_generalization/csv_ieee69/gcn_ieee69_tp_full_eval_run0_best/episode_summary.csv
IEEE69,gcn,0,TP9,19,33888,1300.2618892029868,-1784.016931639777,-16056.152384757996,39.21502840924404,0.0,7.238705017169037,0.7500583063811064,1.19366717338562,0.9523711800575256,1.0,2.856170415878296,0.0,0.0,0,1.0,1.0,gcn_ieee69_tp_full_eval_run0_best,/network/rit/lab/dahlin_lab/amad/graph_marl_dess/results/topology_generalization/csv_ieee69/gcn_ieee69_tp_full_eval_run0_best/episode_summary.csv
IEEE69,gcn,0,TP9,20,33984,1271.8068481928528,-1750.4522640970015,-15754.070376873016,41.04939504527283,0.0,7.006735686413256,0.7775310110300779,1.2304768562316897,0.9509067535400392,1.0,2.9404168128967285,0.0,0.0,0,1.0,1.0,gcn_ieee69_tp_full_eval_run0_best,/network/rit/lab/dahlin_lab/amad/graph_marl_dess/results/topology_generalization/csv_ieee69/gcn_ieee69_tp_full_eval_run0_best/episode_summary.csv
IEEE69,gcn,0,TP9,21,34080,913.547478624061,-1256.72907029589,-11310.561632663012,31.10370993598008,0.0,7.05160717425534,0.5532037441929182,1.0991071462631226,0.9565222859382628,1.0028403997421265,2.7115707397460938,0.0,0.0,0,1.0,1.0,gcn_ieee69_tp_full_eval_run0_best,/network/rit/lab/dahlin_lab/amad/graph_marl_dess/results/topology_generalization/csv_ieee69/gcn_ieee69_tp_full_eval_run0_best/episode_summary.csv
IEEE69,gcn,0,TP9,22,34176,710.5474345923061,-979.5053253140716,-8815.547927826643,24.35552417899089,0.005340742810922,7.305973442342942,0.4457898202041785,1.0214407444000244,0.9583026170730592,1.0081863403320312,2.427253246307373,0.0,0.0,0,1.0,1.0,gcn_ieee69_tp_full_eval_run0_best,/network/rit/lab/dahlin_lab/amad/graph_marl_dess/results/topology_generalization/csv_ieee69/gcn_ieee69_tp_full_eval_run0_best/episode_summary.csv
IEEE69,gcn,0,TP9,23,34272,1650.789445985664,-2255.838864326477,-20302.549778938293,48.08981169000435,0.0,7.966900748953489,0.8793642092496157,1.202724575996399,0.9517498016357422,1.0,2.946308135986328,0.0,0.0,0,1.0,1.0,gcn_ieee69_tp_full_eval_run0_best,/network/rit/lab/dahlin_lab/amad/graph_marl_dess/results/topology_generalization/csv_ieee69/gcn_ieee69_tp_full_eval_run0_best/episode_summary.csv
IEEE69,gcn,0,TP9,24,34368,1771.620624650616,-2416.2838107215034,-21746.55429649353,50.7794391777461,0.0,7.880089141848165,0.9063285514712334,1.2391656637191772,0.95072340965271,1.0,3.002347946166992,0.0,0.0,0,1.0,1.0,gcn_ieee69_tp_full_eval_run0_best,/network/rit/lab/dahlin_lab/amad/graph_marl_dess/results/topology_generalization/csv_ieee69/gcn_ieee69_tp_full_eval_run0_best/episode_summary.csv
IEEE69,gcn,0,TP9,25,34464,1973.634087310424,-2677.230994754367,-24095.078952789307,50.83759634838498,0.0,7.1327717112894895,0.8929470864435037,1.140864014625549,0.9545365571975708,1.0,3.028294324874878,0.0,0.0,0,1.0,1.0,gcn_ieee69_tp_full_eval_run0_best,/network/rit/lab/dahlin_lab/amad/graph_marl_dess/results/topology_generalization/csv_ieee69/gcn_ieee69_tp_full_eval_run0_best/episode_summary.csv
IEEE69,gcn,0,TP9,26,34560,1520.6981353345152,-2069.4576842519973,-18625.11915826797,39.377977880907565,0.0,7.347605562117603,0.7410471842934688,1.1581652164459229,0.9538458585739136,1.0,2.80141544342041,0.0,0.0,0,1.0,1.0,gcn_ieee69_tp_full_eval_run0_best,/network/rit/lab/dahlin_lab/amad/graph_marl_dess/results/topology_generalization/csv_ieee69/gcn_ieee69_tp_full_eval_run0_best/episode_summary.csv
IEEE69,gcn,0,TP9,27,34656,1183.7548385677248,-1632.836732705434,-14695.530594348907,39.23725469315286,0.0,6.804424471320861,0.7523238093902668,1.201231837272644,0.951994776725769,1.0,2.933828592300415,0.0,0.0,0,1.0,1.0,gcn_ieee69_tp_full_eval_run0_best,/network/rit/lab/dahlin_lab/amad/graph_marl_dess/results/topology_generalization/csv_ieee69/gcn_ieee69_tp_full_eval_run0_best/episode_summary.csv
IEEE69,gcn,0,TP9,28,34752,935.7970529166612,-1299.0722609625925,-11691.65034866333,38.114426579732026,0.0,6.55269783312435,0.6608293379346529,1.0738344192504885,0.9570714831352234,1.0,2.6068274974823,0.0,0.0,0,1.0,1.0,gcn_ieee69_tp_full_eval_run0_best,/network/rit/lab/dahlin_lab/amad/graph_marl_dess/results/topology_generalization/csv_ieee69/gcn_ieee69_tp_full_eval_run0_best/episode_summary.csv
IEEE69,gcn,0,TP9,29,34848,957.08504682631,-1320.0238296720718,-11880.214467048643,35.77530541028318,0.0,6.076644218998837,0.6069634252538284,1.0114939212799072,0.9580510854721068,1.0,2.4836435317993164,0.0,0.0,0,1.0,1.0,gcn_ieee69_tp_full_eval_run0_best,/network/rit/lab/dahlin_lab/amad/graph_marl_dess/results/topology_generalization/csv_ieee69/gcn_ieee69_tp_full_eval_run0_best/episode_summary.csv
IEEE69,gcn,0,TP9,30,34944,1414.252927731455,-1967.3534763124253,-17706.18128681183,46.4451123826293,0.0,6.719552715871573,0.8714707568287849,1.2281832695007324,0.9512611627578736,1.0,3.0840554237365723,0.0,0.0,1,1.0,1.0,gcn_ieee69_tp_full_eval_run0_best,/network/rit/lab/dahlin_lab/amad/graph_marl_dess/results/topology_generalization/csv_ieee69/gcn_ieee69_tp_full_eval_run0_best/episode_summary.csv
IEEE69,gcn,1,TP1,0,32064,1131.0870649600608,-1539.9644603629906,-13859.680143266916,29.881229159514987,0.0,6.204083812268317,0.5579366193463405,1.0837817192077637,0.9578726887702942,1.0121315717697144,2.607968807220459,0.0,0.0,0,1.0,1.0,gcn_ieee69_tp_full_eval_run1_best,/network/rit/lab/dahlin_lab/amad/graph_marl_dess/results/topology_generalization/csv_ieee69/gcn_ieee69_tp_full_eval_run1_best/episode_summary.csv
IEEE69,gcn,1,TP1,1,32160,933.5937850303458,-1277.9495199935304,-11501.545679941772,25.36895374369305,0.5195666293143052,7.895079107476267,0.5124042083819708,1.0440917015075684,0.9580190777778624,1.015722155570984,2.378931999206543,0.0,0.0,0,1.0,1.0,gcn_ieee69_tp_full_eval_run1_best,/network/rit/lab/dahlin_lab/amad/graph_marl_dess/results/topology_generalization/csv_ieee69/gcn_ieee69_tp_full_eval_run1_best/episode_summary.csv
IEEE69,gcn,1,TP1,2,32256,1461.9929076175704,-1993.115038302209,-17938.035344719887,39.17398139269972,0.0,6.175300897303365,0.7413218257327875,1.095629096031189,0.9569916725158693,1.001944899559021,2.9076662063598637,0.0,0.0,0,1.0,1.0,gcn_ieee69_tp_full_eval_run1_best,/network/rit/lab/dahlin_lab/amad/graph_marl_dess/results/topology_generalization/csv_ieee69/gcn_ieee69_tp_full_eval_run1_best/episode_summary.csv
