feeder,architecture,topology_case,episode_id,start_index,total_energy_cost_seed_mean,total_reward_mean_seed_mean,total_reward_team_seed_mean,total_grid_import_mwh_seed_mean,total_curtailment_mwh_seed_mean,total_throughput_mwh_seed_mean,mean_voltage_deviation_seed_mean,max_voltage_deviation_seed_mean,min_voltage_pu_seed_mean,max_voltage_pu_seed_mean,max_line_current_pu_seed_mean,max_voltage_violation_seed_mean,max_line_current_violation_seed_mean,infeasible_requested_count_seed_mean,feasible_rate_seed_mean,converged_rate_seed_mean,total_energy_cost_seed_std,total_reward_mean_seed_std,total_reward_team_seed_std,total_grid_import_mwh_seed_std,total_curtailment_mwh_seed_std,total_throughput_mwh_seed_std,mean_voltage_deviation_seed_std,max_voltage_deviation_seed_std,min_voltage_pu_seed_std,max_voltage_pu_seed_std,max_line_current_pu_seed_std,max_voltage_violation_seed_std,max_line_current_violation_seed_std,infeasible_requested_count_seed_std,feasible_rate_seed_std,converged_rate_seed_std,n_runs
IEEE69,gat,TP1,4,32448,2052.584699707754,-2773.644622484843,-24962.801602363586,45.40616755878974,0.0,7.22321027046069,0.8434375207871199,1.2159051497777302,0.9520327846209208,1.0,2.8435197671254477,0.0,0.0,0.0,1.0,1.0,3.9442921675682268,5.01881435065815,45.16932915592249,0.11490104965715957,0.0,1.175562990490057,0.003703556952295529,0.011596366266463175,0.0003858934577442292,0.0,0.02675013056096706,0.0,0.0,0.0,0.0,0.0,3
IEEE69,gat,TP1,5,32544,2786.2137796762668,-3735.1285439950448,-33616.156895955406,50.462821898054614,0.0,6.07275085933215,0.905677915447288,1.1769636074701946,0.9538156588872274,1.0,2.9297895431518555,0.0,0.0,0.0,1.0,1.0,7.359868172810856,9.755436273183536,87.7989264586521,0.05713533434508121,0.0,0.03364376365744837,0.0019245691753735882,0.028391739642191355,0.001310964077922563,0.0,0.11221854824549723,0.0,0.0,0.0,0.0,0.0,3
IEEE69,gat,TP1,6,32640,2515.445873571652,-3383.970058229235,-30455.73052406311,50.971239597272245,0.0,6.600321496923651,0.9123973233832251,1.179222822189331,0.9535120526949564,1.0,3.0046867529551187,0.0,0.0,0.0,1.0,1.0,12.664814134913607,16.483050773480432,148.3474569613224,0.0737000804655061,0.0,0.4930139089266871,0.002357256956756447,0.013955222364822814,0.0006460258170223171,0.0,0.060007137281592786,0.0,0.0,0.0,0.0,0.0,3
IEEE69,gat,TP1,7,32736,1836.5764139232022,-2472.3799614729705,-22251.419653256733,39.04900286743763,0.0,7.083349765224974,0.6795424272616705,1.0973820288976033,0.9564650853474935,1.0003783702850342,2.574380954106649,0.0,0.0,0.0,1.0,1.0,3.9569518061939695,4.9397829237219835,44.4580463134938,0.09836921054362628,0.0,0.8484949356516936,0.0031754604607628976,0.030606102672161767,0.0010655399254431274,0.0006553565577534691,0.07935886046163348,0.0,0.0,0.0,0.0,0.0,3
IEEE69,gat,TP1,8,32832,1250.1062214666024,-1689.9000478069538,-15209.100430262586,27.565271039391103,0.12527266218658642,8.385107574674938,0.5178926961703433,1.1263960202534993,0.9538301428159078,1.0103631814320881,2.4970223108927407,0.0,0.0,0.0,1.0,1.0,42.164677404133386,56.8468157528903,511.6213417760121,0.756230246394241,0.1749208761344985,1.3312748765386246,0.015141537467411478,0.007582205384146162,0.00040454410251683677,0.004969799029968462,0.022241600749540773,0.0,0.0,0.0,0.0,0.0,3
IEEE69,gat,TP1,9,32928,1964.1263094540884,-2658.994716026165,-23930.952444235485,40.89655013728974,0.0,8.04537194653141,0.7927738136301438,1.2530610958735149,0.9503899415334066,1.0003554026285808,2.967790444691976,0.0,0.0,0.3333333333333333,1.0,1.0,9.41338550361667,16.58757640917127,149.28818768254433,0.09982280043096285,0.0,1.3450972089995095,0.003213490216478856,0.029573908003961223,0.0003444754432657623,0.0006155754098453217,0.06147566858399264,0.0,0.0,0.5773502691896258,0.0,0.0,3
IEEE69,gat,TP1,10,33024,2268.943764823044,-3059.7557222931478,-27537.801500638325,43.137787111110974,0.0,8.277333529392369,0.8288041053132879,1.239897886912028,0.9516516526540121,1.0003059307734172,2.937483628590902,0.0,0.0,0.3333333333333333,1.0,1.0,14.939413039022334,27.69549246134123,249.2594321520753,0.05782701905869284,0.0,1.0904096729565649,0.001784463918076181,0.0447314906610388,0.002326300909768851,0.0005298876431575147,0.060533624306460955,0.0,0.0,0.5773502691896258,0.0,0.0,3
IEEE69,gat,TP1,11,33120,2280.2588522043493,-3070.510540573685,-27634.594865163166,46.70168378168322,0.0,7.1780714483027666,0.8505581623564163,1.1728946367899578,0.9540858070055642,1.0,2.848210096359253,0.0,0.0,0.0,1.0,1.0,5.346919146671558,6.624353272831035,59.61917945548206,0.0917932373331406,0.0,0.9064693414283809,0.002854549756719723,0.040267673001008225,0.00213918229877458,0.0,0.12292913685904101,0.0,0.0,0.0,0.0,0.0,3
IEEE69,gat,TP1,12,33216,1667.0781785804866,-2256.686283800337,-20310.176554203033,37.74255251233893,0.0,8.091688810728337,0.7167997925231854,1.1453180313110352,0.954962690671285,1.000494162241618,2.7189973990122476,0.0,0.0,0.0,1.0,1.0,4.544441351437255,6.192027125452419,55.72824412906636,0.09235505392892303,0.0,1.3383854078139081,0.0030670372584894207,0.007005277366843372,0.00027267639930948924,0.0005507456963870697,0.038517518817462564,0.0,0.0,0.0,0.0,0.0,3
IEEE69,gat,TP1,13,33312,1870.7532522682511,-2542.6089158587984,-22883.480242729187,48.48254836490872,0.0,6.9703409364790305,0.8862705495622422,1.2235666116078694,0.9516705870628357,1.0,2.9288334051767984,0.0,0.0,0.0,1.0,1.0,2.4562380748537915,3.414497093524304,30.73047384172591,0.12907831839555114,0.0,1.0920898789015274,0.004108003231462203,0.006100831337154739,0.00015847074923610338,0.0,0.07096135426217273,0.0,0.0,0.0,0.0,0.0,3
IEEE69,gat,TP1,14,33408,1062.244191768122,-1456.1410660401536,-13105.269594361385,29.134907412808758,0.0019173714218652666,7.600775854169181,0.5488579277363089,1.0994374354680378,0.9565483927726746,1.0070511897404988,2.594574371973674,0.0,0.0,0.3333333333333333,1.0,1.0,24.396173216011796,21.544451589358335,193.900064304227,0.5520422531748279,0.0033209847196512213,2.042060722712536,0.010635646357279236,0.019600695811652365,0.0007038613445773937,0.0028503899135721216,0.041887057275126004,0.0,0.0,0.5773502691896258,0.0,0.0,3
IEEE69,gat,TP1,15,33504,1117.7618743381274,-1520.5513177282282,-13684.961859554052,30.166191032636615,0.0,7.357570334218299,0.5403806894189781,1.0961940288543701,0.9550680915514628,1.0049630800882976,2.4296132723490396,0.0,0.0,0.0,1.0,1.0,5.162240381484259,6.834419235828125,61.50977312245297,0.07886178667443716,0.0,1.3328405036324071,0.008901422012696903,0.013073291870113498,0.0006870256727899687,0.006611559437840879,0.019922494801757812,0.0,0.0,0.0,0.0,0.0,3
IEEE69,gat,TP1,16,33600,1618.6570145308206,-2204.661502944098,-19841.953526496887,43.280505545617615,0.0,7.800546100263911,0.8043453314652046,1.1878322760264077,0.9530259569485983,1.0,2.8692077000935874,0.0,0.0,0.0,1.0,1.0,10.51204602557689,13.519945575800111,121.67951018220349,0.11006850609621292,0.0,1.322789604720363,0.003558478827834591,0.01497422973716818,0.0003134658099441788,0.0,0.18441037005021305,0.0,0.0,0.0,0.0,0.0,3
IEEE69,gat,TP1,17,33696,1891.8964952102008,-2565.4309016598595,-23088.878114938736,45.115482460453364,0.0,7.77962319030377,0.848890689926015,1.2636127471923828,0.9504054387410482,1.0010825395584106,2.972706953684489,0.0,0.0,0.0,1.0,1.0,8.13945482080766,10.584001621802287,95.25601459621987,0.11047556101115724,0.0,1.343024469457054,0.0037959086618053893,0.01108717110324216,0.00034278547950971104,0.0018750135163704126,0.0311364949468177,0.0,0.0,0.0,0.0,0.0,3
IEEE69,gat,TP1,18,33792,1962.8274847428286,-2663.2448551036696,-23969.203695933025,49.566646279028525,0.0,7.1534238093479745,0.8938078824430704,1.2135705947875977,0.9523349603017172,1.0,2.919489781061808,0.0,0.0,0.0,1.0,1.0,2.7240886801551576,2.9937872659749973,26.944085393774554,0.14091298603402985,0.0,1.2352967561351387,0.004483018210275655,0.005538819407743216,0.00018828247189431265,0.0,0.10862072481472494,0.0,0.0,0.0,0.0,0.0,3
IEEE69,gat,TP1,19,33888,1293.1089639952681,-1775.5580538577506,-15980.022484719753,39.14610595875089,0.0,7.522253316547954,0.7571454466217095,1.2286451657613118,0.9518077969551086,1.0007106860478718,2.925740957260132,0.0,0.0,0.0,1.0,1.0,7.422170610561007,9.895569266561111,89.06012339905107,0.13627243983812953,0.0,1.7472357702134893,0.004986274834361113,0.007243885497118026,0.00021793599455227275,0.0012309443431443431,0.0756775738654435,0.0,0.0,0.0,0.0,0.0,3
IEEE69,gat,TP1,20,33984,1266.9209694234357,-1744.9677292947417,-15704.709563652674,40.99138711693173,0.0,7.4504209964780115,0.7848153505474329,1.2510128021240234,0.950964073340098,1.0008018414179485,2.9943856398264566,0.0,0.0,0.0,1.0,1.0,3.747529122152662,5.274534268705752,47.47080841835237,0.12254530528465786,0.0,1.6335930119055542,0.004266534923858447,0.009545410732496882,0.00023762009196006228,0.0013888300754996764,0.08486435298176645,0.0,0.0,0.0,0.0,0.0,3
IEEE69,gat,TP1,21,34080,918.9685264307691,-1266.3504804003016,-11397.154323602716,31.306605637685482,0.0,7.404451892357707,0.5739760187764963,1.1080245971679688,0.9566990931828817,1.0080384413401287,2.6549285252889,0.0,0.0,0.0,1.0,1.0,11.387104386716395,16.32951463728278,146.9656317355437,0.22829821697657865,0.0,1.774611575144487,0.012867930768565907,0.02149971366585369,0.0008467116290398232,0.005055201465624066,0.049756320825883965,0.0,0.0,0.0,0.0,0.0,3
IEEE69,gat,TP1,22,34176,707.1814698933318,-976.6406407753626,-8789.765766978264,24.325007261881467,0.11289262525602839,7.86171875792326,0.4580349396500322,1.071428616841634,0.9559415380160013,1.0106282234191895,2.390628178914388,0.0,0.0,0.0,1.0,1.0,26.45415781017013,36.1353611776845,325.2182505991605,0.692945657272341,0.13362216464048898,1.9582611442166868,0.01368453757385039,0.022255355334965685,0.0003454990436689422,0.0023107175157920917,0.06042644546619924,0.0,0.0,0.0,0.0,0.0,3
IEEE69,gat,TP1,23,34272,1640.458354077592,-2242.540631753427,-20182.865685780842,47.89329910744349,0.0,7.0677685502607694,0.880819744947884,1.239780346552531,0.9510751962661743,1.0,2.8894902070363364,0.0,0.0,0.0,1.0,1.0,3.3765342676403285,4.281536978800178,38.53383280920066,0.13672764656048517,0.0,0.8729005213056533,0.004252656753884055,0.0069633526962984875,0.00024581032829426423,0.0,0.019446649379674465,0.0,0.0,0.0,0.0,0.0,3
IEEE69,gat,TP1,24,34368,1766.587156614178,-2410.1172806068703,-21691.055525461834,50.598656298360005,0.0,7.258083219888001,0.9097301529513464,1.250413179397583,0.951257566610972,1.0,3.0018752415974936,0.0,0.0,0.0,1.0,1.0,1.578199856335002,2.5102579111134466,22.592321200019327,0.11878905091883207,0.0,0.938304462435942,0.0037663172171238627,0.006162292522417682,0.00018156170965686138,0.0,0.05071128633711339,0.0,0.0,0.0,0.0,0.0,3
IEEE69,gat,TP1,25,34464,1963.8693291836507,-2665.045357244986,-23985.408215204876,50.692926828990494,0.0,6.820383949870785,0.8973674267116521,1.1925300757090251,0.9536145329475404,1.0,3.0767828623453775,0.0,0.0,0.0,1.0,1.0,4.564764986898509,5.912517319606201,53.21265587645449,0.15559576995414195,0.0,1.361223249695142,0.0049891482386520405,0.01983891792462442,0.00028893489730341275,0.0,0.06373638541507838,0.0,0.0,0.0,0.0,0.0,3
IEEE69,gat,TP1,26,34560,1514.9352166039716,-2062.917988794821,-18566.261899153393,39.334665005832846,0.0,7.732402718820439,0.7490086727258233,1.2003885507583618,0.9530027111371356,1.0,2.8276569843292236,0.0,0.0,0.0,1.0,1.0,9.081931258541994,11.905158118957136,107.14642307061608,0.13704288799519287,0.0,1.8012743958531072,0.004398988355698629,3.923054378486713e-06,3.4412757714036146e-08,0.0,7.020202572028855e-06,0.0,0.0,0.0,0.0,0.0,3
IEEE69,gat,TP1,27,34656,1178.8079391343217,-1627.2902840276558,-14645.612556248903,39.18280743925387,0.0,7.226101173901905,0.7597477328446177,1.2395038604736328,0.9512842496236166,1.0013659795125325,2.9131013552347818,0.0,0.0,0.0,1.0,1.0,2.728179942079121,4.1693362642393135,37.52402637815435,0.14151238617999362,0.0,1.9065628634004106,0.005330090659106382,0.005982038497553529,0.00019897456505626164,0.00236594591780458,0.019927023827692063,0.0,0.0,0.0,0.0,0.0,3
IEEE69,gat,TP1,28,34752,930.1861964674432,-1291.9462563196819,-11627.516306877136,37.98979801900868,0.0,6.911685883668859,0.6625019529213508,1.0520188013712564,0.9582175413767496,1.0,2.5390920639038086,0.0,0.0,0.0,1.0,1.0,5.256613430308048,7.342694265575009,66.08424839017599,0.1278345504215236,0.0,1.2474555225788229,0.004127187138549963,0.04722444392362511,0.0019450014964887807,0.0,0.06057964655968276,0.0,0.0,0.0,0.0,0.0,3
IEEE69,gat,TP1,29,34848,947.2546624129801,-1307.3327231936985,-11765.994508743286,35.65645612192275,0.0,6.561760569193808,0.6079993376301395,1.061508019765218,0.9561959505081177,1.0,2.360476096471151,0.0,0.0,0.0,1.0,1.0,8.379650292209927,11.41589546027106,102.74305914244009,0.1519661633058976,0.0,1.394678442490737,0.004918806916993969,0.051540128952470836,0.0019546265597124063,0.0,0.06430019681166292,0.0,0.0,0.0,0.0,0.0,3
IEEE69,gat,TP1,30,34944,1408.4552005861697,-2120.1290993160674,-19081.161893844604,46.31594335317692,0.0,7.308781899993477,0.8743093634645144,1.2620531717936199,0.9507810672124227,1.0,3.050367832183838,0.0,0.0,9.0,1.0,1.0,2.109281057448896,2.546166193732654,22.915495743597077,0.12853856422253718,0.0,1.713317324627175,0.004153949319018308,0.008911871870304514,0.0010162087350588187,0.0,0.06855696583368472,0.0,0.0,0.0,0.0,0.0,3
IEEE69,gat,TP2,0,32064,1111.7164430069058,-1511.5077960397357,-13603.570164357623,29.457279978957544,0.0,7.695024580565089,0.5305888907363018,1.0626482566197712,0.9589125116666158,1.0067960818608601,2.591819922129313,0.0,0.0,0.0,1.0,1.0,9.97591881350874,14.210711240833094,127.89640116749824,0.20848305598870467,0.0,2.280820072682892,0.01057946023466766,0.01278874893466151,0.000473574264410064,0.002628856900951198,0.037711176317669626,0.0,0.0,0.0,0.0,0.0,3
IEEE69,gat,TP2,1,32160,886.0207880298348,-1208.3992712039637,-10875.593440835675,24.229972820268177,0.05688704684768984,7.991443440587155,0.4526171361406644,1.0792827606201172,0.9560604095458984,1.010814865430196,2.417030652364095,0.0,0.0,0.0,1.0,1.0,27.801765614973156,37.10274635690351,333.92471721213076,0.7425107886041076,0.08688101839438539,1.7424623987263017,0.0077989710834941856,0.021405829319564505,0.00048673399268388083,0.001898856945825058,0.022014438573779636,0.0,0.0,0.0,0.0,0.0,3
IEEE69,gat,TP2,2,32256,1448.371437845987,-1976.4302906813446,-17787.8726161321,39.31961965463534,0.0,7.949751098305043,0.7493712873094611,1.1619174877802532,0.9541724522908529,1.0022432804107666,2.767850081125895,0.0,0.0,0.0,1.0,1.0,6.881367768271254,9.25758282644019,83.31824543796276,0.11623683538426625,0.0,1.6087151234318222,0.0051139434172028046,0.012836991020915919,0.00035052834999345426,0.003885475647071735,0.156975976114409,0.0,0.0,0.0,0.0,0.0,3
IEEE69,gat,TP2,3,32352,1660.5990569263856,-2253.3183882677995,-20279.865494410198,38.75363777730269,0.0,7.854060832621862,0.7573255468159914,1.2280439535776775,0.9517675836881002,1.000730832417806,2.8521676063537598,0.0,0.0,0.0,1.0,1.0,9.303434069668771,12.248505891851778,110.23655302666651,0.12465800226311098,0.0,1.6894497703009816,0.004162022492634356,0.007483727935745372,0.00021962109541187898,0.0012658388794584115,0.020508909811167913,0.0,0.0,0.0,0.0,0.0,3
IEEE69,gat,TP2,4,32448,2053.558749380733,-2775.553963096054,-24979.985667864483,45.41355212815719,0.0,7.315618891034302,0.848588039063745,1.2251264254252117,0.9518386522928873,1.0,2.844743013381958,0.0,0.0,0.0,1.0,1.0,3.0676806172505895,3.839462728797414,34.55516455917703,0.11572226525552069,0.0,1.2144555778284787,0.0037583422254462598,0.010951470990428341,0.0003897519707548365,0.0,0.02515627887789585,0.0,0.0,0.0,0.0,0.0,3
IEEE69,gat,TP2,5,32544,2786.664233425141,-3736.4271043141684,-33627.843938827515,50.4683888636447,0.0,6.090524296661884,0.9113895659231478,1.1866237719853718,0.9536460439364115,1.0,2.9544216791788735,0.0,0.0,0.0,1.0,1.0,7.586834579916916,10.064186765669756,90.57768089102623,0.061052737744714765,0.0,0.06390839080469225,0.0020664383123027413,0.025100744829373807,0.0013047551897845838,0.0,0.11006981849858745,0.0,0.0,0.0,0.0,0.0,3
IEEE69,gat,TP2,6,32640,2515.892000044411,-3385.294115490384,-30467.647039413452,50.97857015036442,0.0,6.644084319297622,0.91835792735219,1.196306308110555,0.953291654586792,1.0,3.0350939432779946,0.0,0.0,0.0,1.0,1.0,12.561439152185581,16.361145050725934,147.25030545653314,0.06654805992674198,0.0,0.3578502053959069,0.0021888018431242707,0.02069590755054186,0.0005837373240356329,0.0,0.056768101122431254,0.0,0.0,0.0,0.0,0.0,3
IEEE69,gat,TP2,7,32736,1837.1200613304154,-2473.780477453161,-22264.02429707845,39.05537042762662,0.0,7.144969052081511,0.685097340701355,1.1038981676101685,0.9563417633374532,1.0002686182657878,2.57112709681193,0.0,0.0,0.0,1.0,1.0,3.6815398546870255,4.536849785710726,40.83164807139713,0.09701436687479183,0.0,0.8414796281044535,0.0031653126847841144,0.027046759793141438,0.000905555108171102,0.0004652604841854578,0.07365162462928536,0.0,0.0,0.0,0.0,0.0,3
IEEE69,gat,TP2,8,32832,1250.945361846884,-1697.9466344051891,-15281.519709646702,27.568665053969067,0.10472739653651918,8.406155589665596,0.5203254332558976,1.1326898336410522,0.9537241458892822,1.009776512781779,2.4924662907918296,0.0,0.0,0.3333333333333333,1.0,1.0,40.87192369504663,61.10894271346851,549.9804844212168,0.7479008239107593,0.1604923256417447,1.435794951785233,0.01435561848197252,0.010061170799464026,0.0004926966663030164,0.005161952151706299,0.013520618968198658,0.0,0.0,0.5773502691896258,0.0,0.0,3
IEEE69,gat,TP2,9,32928,1964.3194189131875,-2679.8035743589753,-24118.232169230778,40.89552758891598,0.0,7.986841054420729,0.7972460455364652,1.2587885856628418,0.9502347310384115,1.0003586610158284,2.9449330965677896,0.0,0.0,1.3333333333333333,1.0,1.0,9.845284739644175,47.48090822567007,427.328174031032,0.10153869435438322,0.0,1.3923550861131346,0.0032890342281198153,0.02529306944685063,0.00023723179016148376,0.0006212191021091737,0.04292890790028563,0.0,0.0,2.3094010767585034,0.0,0.0,3
IEEE69,gat,TP2,10,33024,2269.7704294440805,-3074.758236055021,-27672.82412449519,43.13730801367965,0.0,8.21089702515272,0.8335704455773035,1.2446717421213787,0.9514820774396261,1.0002996524175007,2.919731299082438,0.0,0.0,1.0,1.0,1.0,15.647403426627664,48.28023026713296,434.52207240419597,0.058011652623873325,0.0,1.1475660903677314,0.0018126094401183861,0.04015630249655404,0.002279228907679634,0.0005190132117222349,0.03680990982361649,0.0,0.0,1.7320508075688772,0.0,0.0,3
IEEE69,gat,TP2,11,33120,2280.6224973042467,-3071.6181921782318,-27644.563729604084,46.709927277274936,0.0,7.2681108355292645,0.8556436573465666,1.1808623472849529,0.9539257486661277,1.0,2.8484373887379966,0.0,0.0,0.0,1.0,1.0,5.29024099009554,6.54722978822874,58.92506809406084,0.09532046239941268,0.0,0.9648378821625941,0.002991620641199133,0.04062860392934087,0.0021405184814756017,0.0,0.12289160601551338,0.0,0.0,0.0,0.0,0.0,3
IEEE69,gat,TP2,12,33216,1667.7855880516302,-2257.9832193233347,-20321.848973910015,37.73996281899755,0.0,8.046248542049009,0.7198222447186708,1.1519170999526978,0.9548717935880026,1.0005358457565308,2.7170477708180747,0.0,0.0,0.0,1.0,1.0,3.5762514407263124,4.918277297138343,44.26449567424191,0.08213757141284012,0.0,1.4568335036880573,0.002739176843470798,0.005458614811320946,0.00019864010763415718,0.0005589396889630068,0.03995055177218333,0.0,0.0,0.0,0.0,0.0,3
IEEE69,gat,TP2,13,33312,1871.8074066552997,-2544.6887426729554,-22902.1986840566,48.48733207682866,0.0,6.992741785794801,0.8919548431618347,1.2324950695037842,0.9514686266581217,1.0,2.9220567544301352,0.0,0.0,0.0,1.0,1.0,1.736082718536042,2.6069128823118097,23.462215940805994,0.13317800447131892,0.0,1.1307774620852047,0.004248816129151675,0.006179430075755281,0.00016132700812574341,0.0,0.07747197768592412,0.0,0.0,0.0,0.0,0.0,3
IEEE69,gat,TP2,14,33408,1060.5803786323174,-1454.2124180528851,-13087.911762475967,29.084410764898475,0.0,7.552929399229065,0.5508138382186493,1.1084567308425903,0.9563425978024801,1.0064470370610554,2.596257448196411,0.0,0.0,0.3333333333333333,1.0,1.0,21.85517145741777,18.07022278831792,162.63200509486168,0.49940342430702556,0.0,2.093926060689818,0.00996019033166303,0.019439893238957524,0.0007082507470940537,0.002027424151518571,0.041375033082724944,0.0,0.0,0.5773502691896258,0.0,0.0,3
IEEE69,gat,TP2,15,33504,1117.9217622022475,-1521.1691337260936,-13690.522203534842,30.16464711612387,0.0,7.304067917555481,0.5436668611235088,1.1026906569798787,0.954964280128479,1.0049439271291096,2.4245550632476807,0.0,0.0,0.0,1.0,1.0,5.043992308093329,6.707277037820775,60.365493340385186,0.0803835267872164,0.0,1.2151656286182875,0.009100391644862099,0.015775504621522305,0.0007698222683855937,0.006658765286695981,0.027010491112296812,0.0,0.0,0.0,0.0,0.0,3
IEEE69,gat,TP2,16,33600,1620.1226020079846,-2207.0974920767326,-19863.877428690594,43.279471602679415,0.0,7.795671358495213,0.8085964278628429,1.1960635979970295,0.952856222788493,1.0,2.8693999449412027,0.0,0.0,0.0,1.0,1.0,9.12993681959234,11.764263537042003,105.87837183337793,0.10887050999309972,0.0,1.2765319040695282,0.0035229748819186734,0.015161435139089156,0.0003176297536265916,0.0,0.1844235505474779,0.0,0.0,0.0,0.0,0.0,3
IEEE69,gat,TP2,17,33696,1891.9894594806694,-2566.1443062711646,-23095.29875644048,45.120838467524244,0.0,7.827381421666202,0.8536386436058415,1.2724308172861736,0.9502183397610983,1.0010104179382324,2.9730679194132485,0.0,0.0,0.0,1.0,1.0,8.068251398731777,10.50433695232068,94.53903257088668,0.1089458768370839,0.0,1.3250420565754186,0.0037560792451691557,0.01123122290699956,0.0003428887177828291,0.0017500952058975463,0.031233989200383724,0.0,0.0,0.0,0.0,0.0,3
IEEE69,gat,TP2,18,33792,1964.3011376888526,-2665.807927944042,-23992.27135149638,49.57378526927025,0.0,7.185798208520524,0.8989722952246666,1.2214808464050293,0.9521937767664591,1.0,2.9518137772878013,0.0,0.0,0.0,1.0,1.0,4.885134237135646,5.9030695839237,53.127626255312684,0.14508724651233745,0.0,1.2554653178267945,0.004648296366032856,0.005577908164565549,0.00018908106240566607,0.0,0.08215447226891737,0.0,0.0,0.0,0.0,0.0,3
IEEE69,gat,TP2,19,33888,1293.8997923503573,-1777.062217151677,-15993.559954365095,39.154851526341155,0.0,7.680233280493389,0.7609573586119547,1.2369999885559082,0.9516401092211405,1.000748912493388,2.9230408668518066,0.0,0.0,0.0,1.0,1.0,6.786503864342849,9.117690685133153,82.059216166199,0.14030388605420147,0.0,1.8619358398659713,0.005159076383616685,0.007350977999099156,0.00022058577689574075,0.0012971544889708291,0.07064229191030075,0.0,0.0,0.0,0.0,0.0,3
IEEE69,gat,TP2,20,33984,1267.3130758146588,-1745.9779091587773,-15713.801182428995,41.000151895074026,0.0,7.588650385194989,0.7888229863925112,1.2593008677164714,0.9507841865221659,1.000530203183492,2.9856534798940024,0.0,0.0,0.0,1.0,1.0,3.7477413877009433,5.310302382733077,47.79272144459867,0.1272309972700718,0.0,1.6795823418055993,0.004354525312029851,0.010170346412438257,0.000232767893123561,0.0009183388521429831,0.07432735513933927,0.0,0.0,0.0,0.0,0.0,3
IEEE69,gat,TP2,21,34080,917.5840161539901,-1264.6733739607864,-11382.060365647078,31.250451143748318,0.0,7.307139989909938,0.575034519036611,1.113678773244222,0.9566256602605184,1.006962736447652,2.652384122212728,0.0,0.0,0.0,1.0,1.0,8.64682785542301,12.694418086159894,114.24976277543931,0.18624309384011897,0.0,1.7084141723468969,0.012453927426986736,0.022764334831770337,0.0008955131249904912,0.003775828225678081,0.05146572051430751,0.0,0.0,0.0,0.0,0.0,3
IEEE69,gat,TP2,22,34176,705.6353372150137,-974.3257854945131,-8768.932069450617,24.264545880022023,0.08752171572382837,7.586174637287951,0.45577986041704815,1.0796270767847698,0.9557887315750122,1.0092784961064658,2.3890675703684487,0.0,0.0,0.0,1.0,1.0,27.578023356365787,37.13414696952383,334.2073227257139,0.7486749815710201,0.14973693368693097,1.7334196316103632,0.01232668732840044,0.02133297887796896,0.0002863110026918989,0.0019970835741384913,0.05899068593343709,0.0,0.0,0.0,0.0,0.0,3
IEEE69,gat,TP2,23,34272,1640.852555707895,-2243.679700250979,-20193.117302258812,47.88712662122986,0.0,7.14775276139999,0.8858012223823203,1.2484928766886394,0.9508947928746542,1.0,2.8897979259490967,0.0,0.0,0.0,1.0,1.0,2.6554002744859595,3.090747408527303,27.816726676747493,0.11845144090738934,0.0,0.9309346747446469,0.0037929937959883787,0.0070475951271628335,0.0002493548423378805,0.0,0.019464131060588707,0.0,0.0,0.0,0.0,0.0,3
IEEE69,gat,TP2,24,34368,1766.5169733782413,-2410.6438413549354,-21695.794572194416,50.60017398471694,0.0,7.307478511105927,0.9146649477382501,1.258345127105713,0.9511197209358215,1.0,3.0064644018809,0.0,0.0,0.0,1.0,1.0,1.100016675210568,1.8940266518934135,17.046239867036466,0.11454093792339283,0.0,0.9718972197124667,0.0036710767396910915,0.006516812752305139,0.00019976605848349218,0.0,0.05405366923577899,0.0,0.0,0.0,0.0,0.0,3
IEEE69,gat,TP2,25,34464,1965.143948730066,-2667.3220998975967,-24005.89889907837,50.698572096484504,0.0,6.874270873434142,0.902331457990739,1.193587104479472,0.9534870982170105,1.0,3.0652078787485757,0.0,0.0,0.0,1.0,1.0,5.235432413034117,6.876717440673668,61.89045696605862,0.1530168539941954,0.0,1.304559271938712,0.004949681231327514,0.010796721327527814,0.00031348274574679387,0.0,0.044718177387899134,0.0,0.0,0.0,0.0,0.0,3
IEEE69,gat,TP2,26,34560,1515.7350257757719,-2064.394486127076,-18579.550375143688,39.34248634165247,0.0,7.870561568293115,0.7525036190119055,1.2082502841949463,0.9528585076332092,1.0,2.827867031097412,0.0,0.0,0.0,1.0,1.0,9.024670370854588,11.882739648330698,106.94465683497194,0.14291158833520856,0.0,1.8851502171267716,0.004590266284182275,3.71657783225057e-05,1.6518123698891422e-06,0.0,5.079323037409113e-05,0.0,0.0,0.0,0.0,0.0,3
IEEE69,gat,TP2,27,34656,1179.5677545865678,-1628.7492904508556,-14658.7436140577,39.19194789004962,0.0,7.3987276168190546,0.763519951245851,1.247928222020467,0.9511184096336365,1.0006297429402669,2.9218715031941733,0.0,0.0,0.0,1.0,1.0,2.9569592587608033,4.507685502400366,40.56916952160289,0.1466687540219363,0.0,2.044998306309892,0.005326566986539438,0.006063872035378469,0.00020172758567273556,0.0010907467682501623,0.03272530975096088,0.0,0.0,0.0,0.0,0.0,3
