model_name,gnn_type,checkpoint,device,mode,episode_id,start_index,step,inference_time_s,inference_time_ms,control_interval_s,time_fraction_of_control_interval
tagconv_run_0,tagconv,results/models/IEEE33/tagconv/run_0.pt,cpu,test,0,32064,59,0.00432049622759223,4.32049622759223,900.0,4.800551363991367e-06
tagconv_run_0,tagconv,results/models/IEEE33/tagconv/run_0.pt,cpu,test,0,32064,60,0.004275635816156864,4.275635816156864,900.0,4.750706462396516e-06
tagconv_run_0,tagconv,results/models/IEEE33/tagconv/run_0.pt,cpu,test,0,32064,61,0.004346562083810568,4.346562083810568,900.0,4.829513426456187e-06
tagconv_run_0,tagconv,results/models/IEEE33/tagconv/run_0.pt,cpu,test,0,32064,62,0.004455655813217163,4.455655813217163,900.0,4.950728681352403e-06
tagconv_run_0,tagconv,results/models/IEEE33/tagconv/run_0.pt,cpu,test,0,32064,63,0.004775297828018665,4.775297828018665,900.0,5.305886475576295e-06
tagconv_run_0,tagconv,results/models/IEEE33/tagconv/run_0.pt,cpu,test,0,32064,64,0.004402077291160822,4.402077291160822,900.0,4.891196990178691e-06
tagconv_run_0,tagconv,results/models/IEEE33/tagconv/run_0.pt,cpu,test,0,32064,65,0.004201564006507397,4.201564006507397,900.0,4.668404451674886e-06
tagconv_run_0,tagconv,results/models/IEEE33/tagconv/run_0.pt,cpu,test,0,32064,66,0.004176652990281582,4.176652990281582,900.0,4.640725544757313e-06
tagconv_run_0,tagconv,results/models/IEEE33/tagconv/run_0.pt,cpu,test,0,32064,67,0.004154093097895384,4.154093097895384,900.0,4.615658997661538e-06
tagconv_run_0,tagconv,results/models/IEEE33/tagconv/run_0.pt,cpu,test,0,32064,68,0.004153503105044365,4.153503105044365,900.0,4.615003450049294e-06
tagconv_run_0,tagconv,results/models/IEEE33/tagconv/run_0.pt,cpu,test,0,32064,69,0.004356968682259321,4.356968682259321,900.0,4.841076313621468e-06
tagconv_run_0,tagconv,results/models/IEEE33/tagconv/run_0.pt,cpu,test,0,32064,70,0.0041925846599042416,4.192584659904242,900.0,4.658427399893602e-06
tagconv_run_0,tagconv,results/models/IEEE33/tagconv/run_0.pt,cpu,test,0,32064,71,0.0053742812015116215,5.3742812015116215,900.0,5.9714235572351346e-06
tagconv_run_0,tagconv,results/models/IEEE33/tagconv/run_0.pt,cpu,test,0,32064,72,0.005290722940117121,5.290722940117121,900.0,5.878581044574578e-06
